date,open,high,low,close,volume,amount,symbol,source_timeframe
2024-12-13,2.8287208,2.9255948,2.7899712,2.7899712,548769622,1614812615.07,601991.SH,1d_to_1w
2024-12-20,2.7899712,2.8965326,2.7512216,2.760909,577358510,1681652764.31,601991.SH,1d_to_1w
2024-12-27,2.7512216,2.857783,2.7415342,2.8384082,488655069,1414201804.14,601991.SH,1d_to_1w
2025-01-03,2.8190334,2.8384082,2.6349728,2.6446602,451467328,1277598065.64,601991.SH,1d_to_1w
2025-01-10,2.6446602,2.664035,2.5477862,2.5574736,380430734,1027554429.10,601991.SH,1d_to_1w
2025-01-17,2.5380988,2.5962232,2.4993492,2.5574736,354667573,935163262.42,601991.SH,1d_to_1w
2025-01-24,2.5768484,2.6059106,2.518724,2.5865358,355671168,940737136.86,601991.SH,1d_to_1w
2025-01-27,2.6252854,2.712472,2.615598,2.6543476,121156787,333256423.39,601991.SH,1d_to_1w
2025-02-07,2.664035,2.7027846,2.615598,2.6834098,271009153,743584028.72,601991.SH,1d_to_1w
2025-02-14,2.6834098,2.712472,2.6446602,2.664035,318041941,878742862.79,601991.SH,1d_to_1w
2025-02-21,2.664035,2.7415342,2.6349728,2.664035,407769161,1128216026.62,601991.SH,1d_to_1w
2025-02-28,2.6543476,2.7221594,2.6446602,2.6930972,394800110,1095841082.21,601991.SH,1d_to_1w
2025-03-07,2.6930972,2.7027846,2.6446602,2.6737224,327063638,904235002.90,601991.SH,1d_to_1w
2025-03-14,2.6737224,2.7802838,2.6349728,2.760909,429111112,1200204879.62,601991.SH,1d_to_1w
2025-03-21,2.760909,2.9255948,2.760909,2.8868452,516388013,1516156595.15,601991.SH,1d_to_1w
2025-03-28,2.8868452,2.9449696,2.760909,2.760909,578138515,1704291359.17,601991.SH,1d_to_1w
2025-04-03,2.760909,2.9449696,2.760909,2.8868452,484750481,1433186978.15,601991.SH,1d_to_1w
2025-04-11,2.7899712,2.8190334,2.6059106,2.7221594,695075677,1956297290.11,601991.SH,1d_to_1w
2025-04-18,2.7318468,2.8868452,2.7318468,2.8384082,525566626,1528128406.75,601991.SH,1d_to_1w
2025-04-25,2.8480956,2.9934066,2.8384082,2.9740318,621195332,1870651499.56,601991.SH,1d_to_1w
2025-04-30,3.0127814,3.1871546,2.9740318,3.003094,698976380,2203757800.10,601991.SH,1d_to_1w
2025-05-09,3.0127814,3.2259042,3.0127814,3.196842,556413722,1785849902.67,601991.SH,1d_to_1w
2025-05-16,3.1871546,3.2162168,3.0805932,3.1193428,530289039,1717700742.70,601991.SH,1d_to_1w
2025-05-23,3.1193428,3.2840286,3.1096554,3.1290302,502054652,1654186482.42,601991.SH,1d_to_1w
2025-05-30,3.1290302,3.2065294,3.0805932,3.0902806,394880897,1277172249.65,601991.SH,1d_to_1w
2025-06-06,3.099968,3.148405,3.051531,3.1096554,290283508,929792857.86,601991.SH,1d_to_1w
2025-06-13,3.1193428,3.2355916,3.0805932,3.196842,482607055,1576160520.44,601991.SH,1d_to_1w
2025-06-20,3.2065294,3.245279,3.099968,3.1193428,415356888,1357726381.83,601991.SH,1d_to_1w
2025-06-27,3.1096554,3.1774672,3.0418436,3.051531,451210616,1449720494.32,601991.SH,1d_to_1w
2025-07-04,3.051531,3.2743412,3.0418436,3.245279,564624254,1857113967.00,601991.SH,1d_to_1w
2025-07-11,3.293716,3.4971514,3.245279,3.3130908,827417120,2867441701.17,601991.SH,1d_to_1w
2025-07-18,3.3130908,3.4002774,3.1580924,3.2162168,638506267,2152282985.16,601991.SH,1d_to_1w
2025-07-25,3.4680892,4.0105836,3.3518404,3.3615278,3099182979,11569098229.87,601991.SH,1d_to_1w
2025-08-01,3.3518404,3.4196522,3.2549664,3.2743412,960822433,3297701700.59,601991.SH,1d_to_1w
2025-08-08,3.2549664,3.3324656,3.2355916,3.3034034,585944563,1983839726.96,601991.SH,1d_to_1w
2025-08-15,3.3034034,3.3130908,3.196842,3.2259042,509426071,1708949426.00,601991.SH,1d_to_1w
2025-08-22,3.2259042,3.36170076,3.2065294,3.33212568,629775049,2131645459.87,601991.SH,1d_to_1w
2025-08-29,3.33212568,3.5490096,3.27297552,3.44056764,864456615,2980655719.61,601991.SH,1d_to_1w
2025-09-05,3.450426,3.63773484,3.4011342,3.5983014,1042436717,3744872880.50,601991.SH,1d_to_1w
2025-09-12,3.60815976,3.70674336,3.58844304,3.60815976,680087072,2511717063.96,601991.SH,1d_to_1w
2025-09-19,3.5983014,3.66730992,3.38141748,3.39127584,559987279,1996789461.76,601991.SH,1d_to_1w
2025-09-26,3.39127584,3.42085092,3.3025506,3.32226732,516904590,1754075286.43,601991.SH,1d_to_1w
2025-09-30,3.33212568,3.38141748,3.3025506,3.34198404,193712123,657488455.87,601991.SH,1d_to_1w
2025-10-10,3.36170076,3.5983014,3.3518424,3.55886796,313726830,1114497688.06,601991.SH,1d_to_1w
2025-10-17,3.4997178,3.63773484,3.450426,3.5490096,646715443,2333745386.36,601991.SH,1d_to_1w
2025-10-24,3.55886796,3.67716828,3.48985944,3.60815976,608144241,2222054040.19,601991.SH,1d_to_1w
2025-10-31,3.62787648,3.80532696,3.55886796,3.58844304,915126503,3427958783.37,601991.SH,1d_to_1w
2025-11-07,3.5983014,3.8940522,3.53915124,3.76589352,712266201,2670870496.63,601991.SH,1d_to_1w
2025-11-14,3.77575188,3.87433548,3.61801812,3.62787648,553123064,2087201255.48,601991.SH,1d_to_1w
2025-11-21,3.61801812,3.62787648,3.42085092,3.42085092,503075974,1799859000.70,601991.SH,1d_to_1w
2025-11-28,3.44056764,3.53915124,3.36170076,3.48000108,438977823,1532153368.78,601991.SH,1d_to_1w
2025-12-05,3.47014272,3.5490096,3.450426,3.48985944,376460755,1336722536.23,601991.SH,1d_to_1w
2025-12-12,3.48985944,3.56,3.43070928,3.55,454679141,1606375631.26,601991.SH,1d_to_1w
2025-12-19,3.55,3.6,3.45,3.52,397811017,1399311851.77,601991.SH,1d_to_1w
2025-12-26,3.52,3.76,3.51,3.74,529236035,1926715809.15,601991.SH,1d_to_1w
2025-12-31,3.74,3.76,3.47,3.49,418750376,1501307934.56,601991.SH,1d_to_1w
2026-01-09,3.51,3.71,3.5,3.63,489669805,1769384465.86,601991.SH,1d_to_1w
2026-01-16,3.63,3.82,3.62,3.71,589588354,2179526523.83,601991.SH,1d_to_1w
2026-01-23,3.72,4.06,3.71,3.92,909166225,3562214698.32,601991.SH,1d_to_1w
2026-01-30,3.91,4,3.71,3.78,613419833,2369439725.06,601991.SH,1d_to_1w
2026-02-06,3.88,3.93,3.65,3.72,665838578,2494278306.45,601991.SH,1d_to_1w
2026-02-13,3.74,3.82,3.62,3.63,564338218,2099017144.00,601991.SH,1d_to_1w
2026-02-27,3.65,4.02,3.65,3.99,612710691,2358658869.84,601991.SH,1d_to_1w
2026-03-06,3.96,4.16,3.92,4.11,901867528,3662230871.47,601991.SH,1d_to_1w
2026-03-13,4.07,4.99,3.97,4.74,1664360661,7538150175.00,601991.SH,1d_to_1w
2026-03-20,4.6,4.65,4.11,4.2,2093043890,9012768296.79,601991.SH,1d_to_1w
2026-03-27,4.08,4.59,4,4.48,1828346779,7901325894.55,601991.SH,1d_to_1w
2026-04-03,4.4,4.44,3.68,3.71,1167502544,4664156612.21,601991.SH,1d_to_1w
2026-04-10,3.71,3.88,3.68,3.81,550229223,2092784637.14,601991.SH,1d_to_1w
2026-04-17,3.79,3.91,3.76,3.89,561631898,2169087200.79,601991.SH,1d_to_1w
2026-04-24,3.88,4.22,3.87,4.07,1052208839,4290522020.69,601991.SH,1d_to_1w
2026-04-30,4.04,4.4,3.97,4.16,874107030,3647637941.14,601991.SH,1d_to_1w
2026-05-08,4.58,5.54,4.51,5.54,1879936344,9850084069.49,601991.SH,1d_to_1w
2026-05-13,6.0,7.37,5.88,7.37,1205048950,7980999014.05,601991.SH,1d_to_1w
