candidate_id,candidate_family,candidate_level,candidate_status,source_candidate_id,symbol,timeframe,session_id,session_timezone,session_local_date,first_break_direction,first_break_mode,break_bar_time_utc,break_trigger_price,or_break_edge_value,ib_same_side_edge_value,same_side_gap_to_ib_before_break,bars_after_break_count,return_inside_or_observed_same_day,first_return_inside_or_bar_time_utc,max_extension_price_same_day,max_extension_distance_over_or,session_close_price,session_close_beyond_or,observation_scope
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-08|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-08,up,close,2021-09-08T14:00:00Z,1.37717,1.37675,1.37777,0.00102,55,1,2021-09-08T14:30:00Z,1.3784,0.00165,1.37605,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-09|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-09|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-09,down,close,2021-09-09T07:30:00Z,1.37547,1.37587,1.37529,0.00058,61,1,2021-09-09T08:30:00Z,1.37529,0.00058,1.38372,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-09|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-09,down,wick,2021-09-09T14:00:00Z,1.38088,1.38094,1.38088,0.00006,55,1,2021-09-09T14:15:00Z,1.381,-0.00006,1.38412,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-10|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-10|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-10,up,wick,2021-09-10T14:00:00Z,1.38747,1.38738,1.38819,0.00081,39,1,2021-09-10T14:15:00Z,1.38879,0.00141,1.38297,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-13|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-13|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-13,down,close,2021-09-13T07:30:00Z,1.38299,1.38334,1.38211,0.00123,61,1,2021-09-13T15:00:00Z,1.37963,0.00371,1.38348,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-13|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-13|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-13,down,close,2021-09-13T14:00:00Z,1.38189,1.38245,1.38160,0.00085,55,1,2021-09-13T14:45:00Z,1.38129,0.00116,1.38394,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-15|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-15,down,close,2021-09-15T14:00:00Z,1.38175,1.38238,1.38143,0.00095,55,1,2021-09-15T14:45:00Z,1.38124,0.00114,1.38481,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-16|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-16|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-16,up,wick,2021-09-16T14:00:00Z,1.38281,1.38258,1.38301,0.00043,55,1,2021-09-16T14:15:00Z,1.38405,0.00147,1.37838,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-17|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-17,up,close,2021-09-17T07:30:00Z,1.38025,1.38022,1.38065,0.00043,61,1,2021-09-17T07:45:00Z,1.3812,0.00098,1.37356,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-22|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-22|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-22,up,close,2021-09-22T07:45:00Z,1.36514,1.36495,1.36533,0.00038,60,1,2021-09-22T09:00:00Z,1.36889,0.00394,1.36178,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-23|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-23|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-23,down,close,2021-09-23T07:30:00Z,1.36363,1.36375,1.36363,0.00012,61,1,2021-09-23T07:45:00Z,1.36331,0.00044,1.37235,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-27|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-27|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-27,up,close,2021-09-27T14:00:00Z,1.37096,1.37058,1.37130,0.00072,55,1,2021-09-27T14:15:00Z,1.37281,0.00223,1.36947,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-28|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-28|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-28,up,close,2021-09-28T07:30:00Z,1.37103,1.37070,1.37137,0.00067,61,1,2021-09-28T09:00:00Z,1.37167,0.00097,1.35392,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-29|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-29|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-29,up,wick,2021-09-29T07:30:00Z,1.35483,1.35473,1.35486,0.00013,61,1,2021-09-29T07:45:00Z,1.35539,0.00066,1.34159,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-30|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-30|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-30,down,close,2021-09-30T07:30:00Z,1.34466,1.34502,1.34463,0.00039,61,1,2021-09-30T08:15:00Z,1.34149,0.00353,1.34719,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-01|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-01|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-01,down,wick,2021-10-01T07:30:00Z,1.34503,1.34536,1.34503,0.00033,61,1,2021-10-01T07:45:00Z,1.3433,0.00206,1.35509,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-05|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-05|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-05,down,close,2021-10-05T07:30:00Z,1.35876,1.35897,1.35857,0.00040,61,1,2021-10-05T07:45:00Z,1.35842,0.00055,1.36232,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-05|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-05|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-05,up,close,2021-10-05T14:00:00Z,1.36312,1.36283,1.36420,0.00137,55,1,2021-10-05T14:15:00Z,1.36472,0.00189,1.36238,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-08|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-08|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-08,down,wick,2021-10-08T07:30:00Z,1.36068,1.36082,1.36013,0.00069,61,1,2021-10-08T12:00:00Z,1.35828,0.00254,1.36189,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-11|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-11|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-11,up,wick,2021-10-11T07:30:00Z,1.36363,1.36362,1.36404,0.00042,61,1,2021-10-11T07:45:00Z,1.36733,0.00371,1.35856,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-11|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-11|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-11,up,wick,2021-10-11T14:00:00Z,1.36344,1.36324,1.36344,0.00020,55,1,2021-10-11T14:15:00Z,1.36505,0.00181,1.35841,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-12|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-12|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-12,up,wick,2021-10-12T14:00:00Z,1.362,1.36192,1.36202,0.00010,55,1,2021-10-12T14:15:00Z,1.36367,0.00175,1.35955,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-13|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-13|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-13,down,close,2021-10-13T14:15:00Z,1.36163,1.36213,1.36163,0.00050,54,1,2021-10-13T14:30:00Z,1.35867,0.00346,1.36664,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-14|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-14|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-14,down,close,2021-10-14T07:30:00Z,1.36631,1.36654,1.36630,0.00024,61,1,2021-10-14T07:45:00Z,1.36603,0.00051,1.36707,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-15|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-15,up,close,2021-10-15T14:00:00Z,1.37527,1.37449,1.37576,0.00127,39,1,2021-10-15T15:15:00Z,1.37726,0.00277,1.37438,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-18|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-18|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-18,up,wick,2021-10-18T07:30:00Z,1.37339,1.37334,1.37339,0.00005,61,1,2021-10-18T07:45:00Z,1.37469,0.00135,1.3731,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-18|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-18,down,close,2021-10-18T14:00:00Z,1.37246,1.37252,1.37223,0.00029,55,1,2021-10-18T14:15:00Z,1.37086,0.00166,1.37506,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-21|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-21|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-21,up,close,2021-10-21T14:00:00Z,1.38099,1.38044,1.38147,0.00103,55,1,2021-10-21T15:00:00Z,1.38239,0.00195,1.37899,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-25|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-25|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-25,up,wick,2021-10-25T14:15:00Z,1.37748,1.37733,1.37748,0.00015,54,1,2021-10-25T14:30:00Z,1.37791,0.00058,1.37587,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-26|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-26|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-26,down,wick,2021-10-26T07:30:00Z,1.37573,1.37586,1.37573,0.00013,61,1,2021-10-26T07:45:00Z,1.37563,0.00023,1.3763,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-26|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-26|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-26,up,wick,2021-10-26T14:15:00Z,1.38287,1.38283,1.38287,0.00004,54,1,2021-10-26T14:30:00Z,1.38287,0.00004,1.3767,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-27|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-27|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-27,up,close,2021-10-27T07:30:00Z,1.37738,1.37729,1.37739,0.00010,61,1,2021-10-27T07:45:00Z,1.37802,0.00073,1.37359,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-27|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-27|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-27,down,wick,2021-10-27T14:00:00Z,1.37097,1.37118,1.37097,0.00021,55,1,2021-10-27T14:15:00Z,1.37086,0.00032,1.37276,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-28|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-28|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-28,down,wick,2021-10-28T07:30:00Z,1.37373,1.37403,1.37373,0.00030,61,1,2021-10-28T07:45:00Z,1.37294,0.00109,1.3788,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-01|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-01|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-01,up,close,2021-11-01T08:30:00Z,1.3686,1.36851,1.36871,0.00020,61,1,2021-11-01T08:45:00Z,1.36926,0.00075,1.36629,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-02|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-02|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-02,up,close,2021-11-02T14:00:00Z,1.36383,1.36374,1.36407,0.00033,55,1,2021-11-02T14:15:00Z,1.3663,0.00256,1.36182,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-04|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-04|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-04,up,close,2021-11-04T14:00:00Z,1.36367,1.36329,1.36375,0.00046,55,1,2021-11-04T14:15:00Z,1.36513,0.00184,1.34979,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-05|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-05|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-05,down,close,2021-11-05T08:45:00Z,1.34912,1.34913,1.34900,0.00013,60,1,2021-11-05T09:00:00Z,1.34238,0.00675,1.3494,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-09|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-09,down,wick,2021-11-09T15:00:00Z,1.35566,1.35573,1.35531,0.00042,55,1,2021-11-09T15:15:00Z,1.35235,0.00338,1.35591,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-10|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-10|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-10,up,close,2021-11-10T08:30:00Z,1.35563,1.35544,1.35614,0.00070,61,1,2021-11-10T09:15:00Z,1.3563,0.00086,1.34011,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-10|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-10|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-10,up,close,2021-11-10T15:00:00Z,1.35097,1.35084,1.35109,0.00025,55,1,2021-11-10T15:15:00Z,1.35383,0.00299,1.33993,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-11|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-11|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-11,up,close,2021-11-11T08:30:00Z,1.34315,1.34257,1.34325,0.00068,61,1,2021-11-11T08:45:00Z,1.34324,0.00067,1.33658,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-12|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-12|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-12,down,close,2021-11-12T15:00:00Z,1.33883,1.33917,1.33813,0.00104,35,1,2021-11-12T15:15:00Z,1.3378,0.00137,1.34125,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-15|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-15,up,wick,2021-11-15T15:00:00Z,1.34396,1.34372,1.34407,0.00035,55,1,2021-11-15T15:15:00Z,1.34488,0.00116,1.34336,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-17|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-17|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-17,down,wick,2021-11-17T15:00:00Z,1.34528,1.34532,1.34528,0.00004,55,1,2021-11-17T15:15:00Z,1.3451,0.00022,1.34948,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-18|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-18,down,wick,2021-11-18T15:00:00Z,1.34736,1.34750,1.34630,0.00120,55,1,2021-11-18T15:15:00Z,1.3463,0.00120,1.34835,0,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-19|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-19|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-19,up,close,2021-11-19T08:30:00Z,1.34983,1.34919,1.35003,0.00084,61,1,2021-11-19T09:45:00Z,1.35091,0.00172,1.34423,0,same_local_date_after_or_break_only
