candidate_id,candidate_family,candidate_level,candidate_status,source_evidence_id,symbol,timeframe,session_id,session_timezone,session_local_date,break_bar_time_utc,first_break_direction,first_break_mode,break_trigger_price,or_break_edge_value,ib_same_side_edge_value,same_side_gap_to_ib_before_break,break_trigger_source,direction_mode_match_to_relation,split_scope
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-24|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-24|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-24,2026-04-24T14:00:00Z,up,close,1.17038,1.17036,1.17180,0.00144,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-27|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-27|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-27,2026-04-27T07:30:00Z,up,close,1.17311,1.17306,1.17315,0.00009,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-27|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-27|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-27,2026-04-27T14:11:00Z,down,close,1.17409,1.17413,1.17398,0.00015,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-28|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-28|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-28,2026-04-28T07:32:00Z,up,wick,1.17146,1.17145,1.17164,0.00019,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-28|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-28|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-28,2026-04-28T14:01:00Z,up,wick,1.16964,1.16957,1.16993,0.00036,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-29|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-29|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-29,2026-04-29T07:31:00Z,up,close,1.17076,1.17075,1.17077,0.00002,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-29|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-29|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-29,2026-04-29T14:00:00Z,up,wick,1.17096,1.17092,1.17096,0.00004,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-30|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-04-30|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-04-30,2026-04-30T07:33:00Z,down,close,1.1657,1.16575,1.16551,0.00024,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-30|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-04-30|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-04-30,2026-04-30T14:00:00Z,up,close,1.17171,1.17153,1.17195,0.00042,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-01|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-01|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-01,2026-05-01T07:30:00Z,down,wick,1.17259,1.17263,1.17259,0.00004,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-01|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-01|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-01,2026-05-01T14:03:00Z,up,wick,1.17464,1.17458,1.17582,0.00124,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-04|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-04|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-04,2026-05-04T07:32:00Z,down,close,1.17288,1.17292,1.17276,0.00016,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-04|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-04|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-04,2026-05-04T14:04:00Z,down,wick,1.17018,1.17021,1.16957,0.00064,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-05|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-05|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-05,2026-05-05T07:30:00Z,up,wick,1.16871,1.16867,1.16874,0.00007,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-05|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-05|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-05,2026-05-05T14:00:00Z,down,close,1.16864,1.16873,1.16833,0.00040,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-06|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-06|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-06,2026-05-06T07:30:00Z,up,close,1.17289,1.17284,1.17429,0.00145,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-07|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-07|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-07,2026-05-07T07:31:00Z,up,wick,1.17531,1.17530,1.17536,0.00006,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-07|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-07|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-07,2026-05-07T14:08:00Z,down,wick,1.1764999999999999,1.17650,1.17622,0.00028,low,0,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-08|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-08|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-08,2026-05-08T07:39:00Z,up,close,1.17312,1.17307,1.17359,0.00052,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-11|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-11|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-11,2026-05-11T07:30:00Z,down,close,1.17541,1.17544,1.17502,0.00042,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-11|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-11|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-11,2026-05-11T14:23:00Z,up,close,1.17743,1.17741,1.17746,0.00005,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-12|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-12|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-12,2026-05-12T07:33:00Z,up,close,1.17581,1.17578,1.17598,0.00020,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-12|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-12|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-12,2026-05-12T14:00:00Z,down,wick,1.17401,1.17405,1.17349,0.00056,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-13|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-13|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-13,2026-05-13T07:33:00Z,down,wick,1.1733500000000001,1.17336,1.17322,0.00014,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-14|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-14|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-14,2026-05-14T07:47:00Z,up,close,1.17167,1.17163,1.17173,0.00010,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-14|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-14|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-14,2026-05-14T14:04:00Z,down,wick,1.17047,1.17049,1.17041,0.00008,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-15|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-15|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-15,2026-05-15T07:35:00Z,down,wick,1.16504,1.16506,1.16465,0.00041,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-18|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-18|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-18,2026-05-18T07:50:00Z,down,close,1.1620300000000001,1.16208,1.16191,0.00017,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-19|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-19|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-19,2026-05-19T07:38:00Z,down,close,1.16402,1.16404,1.16352,0.00052,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-20|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-20|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-20,2026-05-20T07:30:00Z,down,close,1.16019,1.16021,1.15970,0.00051,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-21|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-21|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-21,2026-05-21T07:50:00Z,up,close,1.16229,1.16217,1.16236,0.00019,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-21|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-21|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-21,2026-05-21T14:21:00Z,up,close,1.16138,1.16135,1.16160,0.00025,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-22|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-22|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-22,2026-05-22T07:53:00Z,up,wick,1.16151,1.16150,1.16155,0.00005,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-22|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-22|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-22,2026-05-22T14:01:00Z,down,close,1.15945,1.15952,1.15934,0.00018,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-25|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-25|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-25,2026-05-25T07:31:00Z,up,close,1.16388,1.16376,1.16438,0.00062,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-25|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-25|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-25,2026-05-25T14:05:00Z,down,close,1.16412,1.16414,1.16402,0.00012,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-26|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-26|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-26,2026-05-26T07:30:00Z,down,close,1.16329,1.16332,1.16293,0.00039,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-27|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-27|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-27,2026-05-27T07:33:00Z,up,wick,1.1641,1.16409,1.16424,0.00015,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-27|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-27|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-27,2026-05-27T14:14:00Z,up,close,1.16407,1.16405,1.16419,0.00014,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-28|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-28|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-28,2026-05-28T07:39:00Z,up,close,1.15919,1.15918,1.15927,0.00009,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-28|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-28|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-28,2026-05-28T14:00:00Z,down,wick,1.16034,1.16036,1.16034,0.00002,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-29|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-05-29|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-05-29,2026-05-29T07:31:00Z,down,close,1.16351,1.16354,1.16343,0.00011,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-29|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-05-29|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-05-29,2026-05-29T14:03:00Z,up,close,1.16445,1.16444,1.16449,0.00005,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-01|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-01|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-06-01,2026-06-01T07:37:00Z,up,wick,1.16475,1.16474,1.16485,0.00011,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-01|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-01|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-06-01,2026-06-01T14:02:00Z,down,wick,1.1646,1.16461,1.16417,0.00044,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-02|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-02|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-06-02,2026-06-02T07:30:00Z,up,wick,1.16368,1.16364,1.16388,0.00024,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-02|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-02|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-06-02,2026-06-02T14:21:00Z,up,close,1.16463,1.16462,1.16468,0.00006,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-03|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-03|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-06-03,2026-06-03T07:30:00Z,down,wick,1.16246,1.16247,1.16243,0.00004,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-03|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-03|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-06-03,2026-06-03T14:07:00Z,up,close,1.1617899999999999,1.16178,1.16203,0.00025,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-04|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-04|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-06-04,2026-06-04T07:30:00Z,up,close,1.16068,1.16061,1.16129,0.00068,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-04|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-04|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-06-04,2026-06-04T14:03:00Z,up,close,1.16345,1.16342,1.16434,0.00092,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-05|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-05|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-06-05,2026-06-05T07:55:00Z,up,close,1.16166,1.16165,1.16170,0.00005,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-05|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-05|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-06-05,2026-06-05T14:02:00Z,down,close,1.16378,1.16388,1.16354,0.00034,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-08|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-08|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-06-08,2026-06-08T07:30:00Z,up,wick,1.15337,1.15335,1.15339,0.00004,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-08|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-08|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-06-08,2026-06-08T14:11:00Z,up,wick,1.15334,1.15324,1.15422,0.00098,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-09|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-09|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-06-09,2026-06-09T07:35:00Z,up,close,1.15422,1.15420,1.15482,0.00062,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-09|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-09|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-06-09,2026-06-09T14:05:00Z,up,wick,1.15693,1.15692,1.15726,0.00034,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-10|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-10|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-06-10,2026-06-10T07:40:00Z,down,close,1.15457,1.15467,1.15445,0.00022,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-10|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-10|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-06-10,2026-06-10T14:03:00Z,down,close,1.15424,1.15503,1.15361,0.00142,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-11|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|london|2026-06-11|60|IB60|OR30,EURUSD,M1,london,Europe/London,2026-06-11,2026-06-11T07:30:00Z,up,close,1.1547399999999999,1.15473,1.15503,0.00030,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-11|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|EURUSD|M1|new_york|2026-06-11|60|IB60|OR30,EURUSD,M1,new_york,America/New_York,2026-06-11,2026-06-11T14:00:00Z,up,close,1.1532,1.15318,1.15395,0.00077,close,1,or_break_only_branch
