candidate_id,candidate_family,candidate_level,candidate_status,source_candidate_id,symbol,timeframe,session_id,session_timezone,session_local_date,first_break_direction,first_break_mode,break_bar_time_utc,break_trigger_price,or_break_edge_value,ib_same_side_edge_value,same_side_gap_to_ib_before_break,bars_after_break_count,return_inside_or_observed_same_day,first_return_inside_or_bar_time_utc,max_extension_price_same_day,max_extension_distance_over_or,session_close_price,session_close_beyond_or,observation_scope
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-03|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-03|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-03,up,close,2021-09-03T14:15:00Z,1.38314,1.38275,1.38347,0.00072,38,1,2021-09-03T15:00:00Z,1.3891,0.00635,1.3858,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-06|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-06|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-06,down,close,2021-09-06T07:30:00Z,1.38444,1.38474,1.38426,0.00048,61,1,2021-09-06T08:30:00Z,1.38179,0.00295,1.38326,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-08|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-08|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-08,down,wick,2021-09-08T07:45:00Z,1.37783,1.37788,1.37783,0.00005,60,1,2021-09-08T08:00:00Z,1.37257,0.00531,1.37731,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-10|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-10|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-10,down,close,2021-09-10T07:30:00Z,1.38473,1.38477,1.38471,0.00006,61,1,2021-09-10T07:45:00Z,1.38304,0.00173,1.38319,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-14|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-14|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-14,down,close,2021-09-14T07:30:00Z,1.38419,1.38440,1.38382,0.00058,61,1,2021-09-14T08:15:00Z,1.38028,0.00412,1.38063,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-14|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-14|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-14,down,close,2021-09-14T14:00:00Z,1.38647,1.38652,1.38567,0.00085,55,1,2021-09-14T15:30:00Z,1.38018,0.00634,1.38028,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-15|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-15|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-15,up,wick,2021-09-15T07:30:00Z,1.38083,1.38082,1.38083,0.00001,61,1,2021-09-15T07:45:00Z,1.3853,0.00448,1.38453,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-16|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-16|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-16,down,wick,2021-09-16T07:30:00Z,1.38314,1.38315,1.38314,0.00001,61,1,2021-09-16T07:45:00Z,1.37639,0.00676,1.37923,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-20|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-20|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-20,down,close,2021-09-20T07:30:00Z,1.3704,1.37054,1.37027,0.00027,61,1,2021-09-20T08:00:00Z,1.36401,0.00653,1.36639,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-20|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-20|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-20,down,close,2021-09-20T14:00:00Z,1.3685,1.36895,1.36775,0.00120,55,0,,1.36401,0.00494,1.36532,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-21|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-21|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-21,down,wick,2021-09-21T07:30:00Z,1.36682,1.36692,1.36682,0.00010,61,1,2021-09-21T07:45:00Z,1.36404,0.00288,1.3663,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-21|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-21|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-21,down,close,2021-09-21T14:00:00Z,1.36759,1.36760,1.36737,0.00023,55,1,2021-09-21T14:15:00Z,1.36404,0.00356,1.36559,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-22|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-22|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-22,down,close,2021-09-22T14:00:00Z,1.36348,1.36374,1.36336,0.00038,55,1,2021-09-22T14:15:00Z,1.36088,0.00286,1.36168,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-23|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-23|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-23,up,close,2021-09-23T14:00:00Z,1.36982,1.36850,1.37078,0.00228,55,0,,1.375,0.00650,1.37346,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-24|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-24|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-24,down,wick,2021-09-24T07:30:00Z,1.37221,1.37223,1.37202,0.00021,61,1,2021-09-24T07:45:00Z,1.36573,0.00650,1.36697,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-24|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-24|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-24,down,close,2021-09-24T14:00:00Z,1.36809,1.36936,1.36789,0.00147,39,1,2021-09-24T17:00:00Z,1.36573,0.00363,1.36657,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-28|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-28,down,wick,2021-09-28T14:00:00Z,1.35932,1.35945,1.35932,0.00013,55,1,2021-09-28T14:15:00Z,1.35201,0.00744,1.35344,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-29|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-29|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-29,down,close,2021-09-29T14:00:00Z,1.34853,1.35027,1.34728,0.00299,55,0,,1.34107,0.00920,1.34403,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-04|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-04|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-04,up,close,2021-10-04T07:30:00Z,1.35429,1.35428,1.35480,0.00052,61,1,2021-10-04T07:45:00Z,1.36394,0.00966,1.36126,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-04|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-04|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-04,up,close,2021-10-04T14:15:00Z,1.35968,1.35915,1.35980,0.00065,54,0,,1.36394,0.00479,1.35942,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-06|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-06|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-06,down,close,2021-10-06T07:30:00Z,1.36003,1.36026,1.35987,0.00039,61,1,2021-10-06T07:45:00Z,1.35431,0.00595,1.35882,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-06|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-06|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-06,up,close,2021-10-06T14:00:00Z,1.35733,1.35732,1.35778,0.00046,55,1,2021-10-06T14:15:00Z,1.35969,0.00237,1.35927,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-07|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-07|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-07,up,wick,2021-10-07T07:30:00Z,1.35872,1.35866,1.35872,0.00006,61,1,2021-10-07T07:45:00Z,1.3637,0.00504,1.3616,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-07|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-07|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-07,up,close,2021-10-07T14:00:00Z,1.36148,1.35944,1.36166,0.00222,55,1,2021-10-07T15:30:00Z,1.3637,0.00426,1.36177,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-08|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-08,down,wick,2021-10-08T14:00:00Z,1.36235,1.36256,1.36235,0.00021,39,1,2021-10-08T14:15:00Z,1.3609,0.00166,1.36161,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-12|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-12|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-12,down,wick,2021-10-12T07:30:00Z,1.35945,1.35951,1.35945,0.00006,61,1,2021-10-12T07:45:00Z,1.35677,0.00274,1.35924,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-13|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-13|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-13,up,close,2021-10-13T07:45:00Z,1.36175,1.36167,1.36175,0.00008,60,1,2021-10-13T08:00:00Z,1.36642,0.00475,1.36606,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-15|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-15|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-15,up,wick,2021-10-15T07:30:00Z,1.36885,1.36875,1.36885,0.00010,61,1,2021-10-15T07:45:00Z,1.37726,0.00851,1.37424,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-19|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-19|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-19,up,wick,2021-10-19T07:30:00Z,1.37739,1.37737,1.37740,0.00003,61,1,2021-10-19T07:45:00Z,1.38329,0.00592,1.37913,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-19|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-19|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-19,down,wick,2021-10-19T14:00:00Z,1.38176,1.38196,1.38176,0.00020,55,1,2021-10-19T14:15:00Z,1.37854,0.00342,1.37983,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-20|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-20|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-20,up,wick,2021-10-20T07:30:00Z,1.38124,1.38105,1.38124,0.00019,61,1,2021-10-20T07:45:00Z,1.38336,0.00231,1.38252,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-21|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-21|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-21,down,wick,2021-10-21T07:30:00Z,1.38144,1.38159,1.38128,0.00031,61,1,2021-10-21T07:45:00Z,1.37754,0.00405,1.37865,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-22|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-22|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-22,down,wick,2021-10-22T07:30:00Z,1.37928,1.37942,1.37928,0.00014,61,1,2021-10-22T07:45:00Z,1.37353,0.00589,1.37611,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-25|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-25|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-25,down,wick,2021-10-25T07:30:00Z,1.37796,1.37799,1.37796,0.00003,61,1,2021-10-25T07:45:00Z,1.37415,0.00384,1.37657,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-28|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-28,up,wick,2021-10-28T14:00:00Z,1.37633,1.37605,1.37633,0.00028,55,1,2021-10-28T14:15:00Z,1.3814,0.00535,1.37943,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-29|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-10-29|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-10-29,down,close,2021-10-29T07:30:00Z,1.37917,1.37931,1.37869,0.00062,61,1,2021-10-29T08:15:00Z,1.36676,0.01255,1.36842,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-29|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-10-29|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-10-29,down,wick,2021-10-29T14:00:00Z,1.37773,1.37824,1.37773,0.00051,39,1,2021-10-29T14:15:00Z,1.36676,0.01148,1.36934,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-02|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-02|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-02,down,wick,2021-11-02T08:45:00Z,1.36497,1.36528,1.36497,0.00031,60,1,2021-11-02T09:00:00Z,1.36047,0.00481,1.36144,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-03|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-03|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-03,up,wick,2021-11-03T14:00:00Z,1.36265,1.36258,1.36275,0.00017,55,1,2021-11-03T14:15:00Z,1.36973,0.00715,1.36798,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-04|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-04|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-04,down,close,2021-11-04T08:30:00Z,1.36524,1.36533,1.36511,0.00022,61,1,2021-11-04T08:45:00Z,1.34706,0.01827,1.35001,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-05|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-05|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-05,up,wick,2021-11-05T14:00:00Z,1.34477,1.34426,1.34477,0.00051,39,1,2021-11-05T14:15:00Z,1.35063,0.00637,1.3494,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-08|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-08,up,close,2021-11-08T15:00:00Z,1.35453,1.35370,1.35497,0.00127,55,1,2021-11-08T15:45:00Z,1.3579,0.00420,1.35593,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-09|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-09|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-09,down,close,2021-11-09T08:30:00Z,1.35675,1.35730,1.35634,0.00096,61,1,2021-11-09T09:00:00Z,1.35235,0.00495,1.35588,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-11|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-11|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-11,down,close,2021-11-11T15:00:00Z,1.33979,1.33984,1.33911,0.00073,55,1,2021-11-11T15:15:00Z,1.33525,0.00459,1.33597,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-12|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-12|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-12,up,close,2021-11-12T08:45:00Z,1.33728,1.33717,1.33728,0.00011,60,1,2021-11-12T09:00:00Z,1.34255,0.00538,1.34125,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-16|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-11-16|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-11-16,down,wick,2021-11-16T15:15:00Z,1.344,1.34403,1.34400,0.00003,54,1,2021-11-16T15:30:00Z,1.34142,0.00261,1.34302,1,same_local_date_after_or_break_only
IBORONLYSC|IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-17|60|IB60|OR30,IB_OR_BREAK_ONLY_SAME_DAY_SESSION_CLOSE,RELATION_P0,or_break_only_same_day_session_close_observed,IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-11-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-11-17,up,close,2021-11-17T08:30:00Z,1.34385,1.34323,1.34475,0.00152,61,1,2021-11-17T10:00:00Z,1.34959,0.00636,1.34928,1,same_local_date_after_or_break_only
