candidate_id,candidate_family,candidate_level,candidate_status,source_evidence_id,symbol,timeframe,session_id,session_timezone,session_local_date,break_bar_time_utc,first_break_direction,first_break_mode,break_trigger_price,or_break_edge_value,ib_same_side_edge_value,same_side_gap_to_ib_before_break,break_trigger_source,direction_mode_match_to_relation,split_scope
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-09|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-09,2021-08-09T14:00:00Z,down,wick,1.38776,1.38784,1.38776,0.00008,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-10|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-10|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-10,2021-08-10T07:30:00Z,down,close,1.38449,1.38459,1.38426,0.00033,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-10|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-10|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-10,2021-08-10T14:00:00Z,up,close,1.38618,1.38616,1.38640,0.00024,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-12|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-12|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-12,2021-08-12T07:30:00Z,down,close,1.38696,1.38722,1.38672,0.00050,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-12|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-12|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-12,2021-08-12T14:00:00Z,down,wick,1.38452,1.38497,1.38452,0.00045,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-13|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-13|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-13,2021-08-13T07:30:00Z,down,wick,1.38122,1.38130,1.38122,0.00008,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-13|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-13|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-13,2021-08-13T14:00:00Z,up,close,1.38062,1.37994,1.38106,0.00112,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-16|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-16|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-16,2021-08-16T07:30:00Z,up,wick,1.3856,1.38556,1.38570,0.00014,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-17|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-17,2021-08-17T07:45:00Z,up,wick,1.38199,1.38185,1.38199,0.00014,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-18|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-18|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-18,2021-08-18T07:30:00Z,down,close,1.37427,1.37485,1.37414,0.00071,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-18|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-18,2021-08-18T14:00:00Z,down,wick,1.37483,1.37494,1.37472,0.00022,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-19|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-19|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-19,2021-08-19T07:30:00Z,down,close,1.37192,1.37193,1.37167,0.00026,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-19|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-19|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-19,2021-08-19T14:00:00Z,down,wick,1.36825,1.36858,1.36825,0.00033,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-20|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-20|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-20,2021-08-20T14:15:00Z,down,wick,1.36102,1.36116,1.36102,0.00014,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-23|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-23|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-23,2021-08-23T07:30:00Z,down,wick,1.36423,1.36444,1.36423,0.00021,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-23|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-23|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-23,2021-08-23T14:15:00Z,up,wick,1.36791,1.36781,1.36791,0.00010,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-24|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-24|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-24,2021-08-24T07:30:00Z,up,close,1.37233,1.37202,1.37252,0.00050,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-24|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-24|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-24,2021-08-24T14:00:00Z,down,close,1.37161,1.37165,1.37119,0.00046,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-26|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-26|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-26,2021-08-26T07:30:00Z,up,close,1.37584,1.37574,1.37585,0.00011,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-26|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-26|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-26,2021-08-26T14:00:00Z,down,wick,1.37315,1.37369,1.37315,0.00054,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-27|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-27|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-27,2021-08-27T07:45:00Z,up,close,1.37003,1.36988,1.37006,0.00018,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-27|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-27|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-27,2021-08-27T14:15:00Z,up,close,1.37128,1.37106,1.37139,0.00033,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-30|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-30|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-30,2021-08-30T07:30:00Z,up,wick,1.37703,1.37702,1.37704,0.00002,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-30|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-30|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-30,2021-08-30T14:00:00Z,down,wick,1.37493,1.37501,1.37481,0.00020,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-31|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-31|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-31,2021-08-31T14:15:00Z,up,close,1.37832,1.37790,1.37857,0.00067,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-01|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-01|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-01,2021-09-01T07:30:00Z,up,wick,1.3738,1.37379,1.37380,0.00001,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-01|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-01|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-01,2021-09-01T14:00:00Z,up,wick,1.37624,1.37613,1.37624,0.00011,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-02|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-02|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-02,2021-09-02T07:30:00Z,down,wick,1.3771,1.37720,1.37702,0.00018,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-02|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-02|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-02,2021-09-02T14:00:00Z,down,close,1.37868,1.37876,1.37857,0.00019,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-03|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-03|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-03,2021-09-03T07:30:00Z,down,close,1.38326,1.38332,1.38312,0.00020,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-03|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-03|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-03,2021-09-03T14:15:00Z,up,close,1.38314,1.38275,1.38347,0.00072,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-06|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-06|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-06,2021-09-06T07:30:00Z,down,close,1.38444,1.38474,1.38426,0.00048,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-07|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-07|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-07,2021-09-07T14:00:00Z,down,wick,1.37838,1.37859,1.37838,0.00021,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-08|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-08|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-08,2021-09-08T07:45:00Z,down,wick,1.37783,1.37788,1.37783,0.00005,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-08|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-08|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-08,2021-09-08T14:00:00Z,up,close,1.37717,1.37675,1.37777,0.00102,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-09|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-09|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-09,2021-09-09T07:30:00Z,down,close,1.37547,1.37587,1.37529,0.00058,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-09|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-09,2021-09-09T14:00:00Z,down,wick,1.38088,1.38094,1.38088,0.00006,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-10|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-10|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-10,2021-09-10T07:30:00Z,down,close,1.38473,1.38477,1.38471,0.00006,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-10|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-10|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-10,2021-09-10T14:00:00Z,up,wick,1.38747,1.38738,1.38819,0.00081,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-13|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-13|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-13,2021-09-13T07:30:00Z,down,close,1.38299,1.38334,1.38211,0.00123,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-13|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-13|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-13,2021-09-13T14:00:00Z,down,close,1.38189,1.38245,1.38160,0.00085,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-14|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-14|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-14,2021-09-14T07:30:00Z,down,close,1.38419,1.38440,1.38382,0.00058,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-14|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-14|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-14,2021-09-14T14:00:00Z,down,close,1.38647,1.38652,1.38567,0.00085,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-15|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-15|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-15,2021-09-15T07:30:00Z,up,wick,1.38083,1.38082,1.38083,0.00001,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-15|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-15|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-15,2021-09-15T14:00:00Z,down,close,1.38175,1.38238,1.38143,0.00095,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-16|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-16|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-16,2021-09-16T07:30:00Z,down,wick,1.38314,1.38315,1.38314,0.00001,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-16|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-16|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-16,2021-09-16T14:00:00Z,up,wick,1.38281,1.38258,1.38301,0.00043,high,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-17|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-17,2021-09-17T07:30:00Z,up,close,1.38025,1.38022,1.38065,0.00043,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-20|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-20|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-20,2021-09-20T07:30:00Z,down,close,1.3704,1.37054,1.37027,0.00027,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-20|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-20|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-20,2021-09-20T14:00:00Z,down,close,1.3685,1.36895,1.36775,0.00120,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-21|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-21|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-21,2021-09-21T07:30:00Z,down,wick,1.36682,1.36692,1.36682,0.00010,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-21|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-21|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-21,2021-09-21T14:00:00Z,down,close,1.36759,1.36760,1.36737,0.00023,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-22|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-22|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-22,2021-09-22T07:45:00Z,up,close,1.36514,1.36495,1.36533,0.00038,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-22|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-22|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-22,2021-09-22T14:00:00Z,down,close,1.36348,1.36374,1.36336,0.00038,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-23|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-23|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-23,2021-09-23T07:30:00Z,down,close,1.36363,1.36375,1.36363,0.00012,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-23|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-23|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-23,2021-09-23T14:00:00Z,up,close,1.36982,1.36850,1.37078,0.00228,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-24|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-24|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-24,2021-09-24T07:30:00Z,down,wick,1.37221,1.37223,1.37202,0.00021,low,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-24|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-24|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-24,2021-09-24T14:00:00Z,down,close,1.36809,1.36936,1.36789,0.00147,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-27|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-27|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-27,2021-09-27T14:00:00Z,up,close,1.37096,1.37058,1.37130,0.00072,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-28|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-09-28|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-09-28,2021-09-28T07:30:00Z,up,close,1.37103,1.37070,1.37137,0.00067,close,1,or_break_only_branch
IBORONLY|IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-28|60|IB60|OR30,IB_OR_BREAK_ONLY_CANDIDATE,RELATION_P0,or_break_only_not_ib_cross,IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-09-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-09-28,2021-09-28T14:00:00Z,down,wick,1.35932,1.35945,1.35932,0.00013,low,1,or_break_only_branch
