legacy_repo_path	lifted_repo_path	size_bytes	mtime_utc	sha256
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/46 Get API 新技能，研究中写策略并回测.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/46 Get API 新技能，研究中写策略并回测.md	8072	2026-07-07T07:15:36+00:00	0a56ca1fa9d64e85f2eec8483c4cf4580dd95fcc79cd56c441466fadd4708b23
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/47 次新小盘策略.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/47 次新小盘策略.md	15770	2026-07-07T07:15:36+00:00	6276c212dcc86cc24e5b7bd3e3a6692ee587aefc27708d8cdf07a85d4052bf36
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/48 再测一支.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/48 再测一支.md	4041	2026-07-07T07:15:36+00:00	bd86e6d28137eeae4a7e88bd399f7ab52901920c099faa616c178eab185f2a04
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/53 小市值策略.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/53 小市值策略.md	15549	2026-07-07T07:15:36+00:00	b79424ab12e95cf3cfdcda1962ee3d2fda7e365f5125fd4ee42e8a3a0a991515
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/54 中长线买入卖出点选择.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/54 中长线买入卖出点选择.md	20842	2026-07-07T07:15:36+00:00	dbe6fe73ac7744d850f19f6bd2a7a6c2e4b50c3dad9f7b8f62224a869a8b626d
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/56 爱神的箭放声大哭.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/56 爱神的箭放声大哭.md	15379	2026-07-07T07:15:36+00:00	237d59f7af82786381ef94f7e7836fb9a45d79fecc4ad5e9232596c7a3f3724e
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/57 黄泽森策略.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/57 黄泽森策略.md	15783	2026-07-07T07:15:36+00:00	3adc1f1571d2991b2651486f928c8500af969db26e9313a51d7cc5b564986ac0
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/60 投资期末作业.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/60 投资期末作业.md	16272	2026-07-07T07:15:36+00:00	7129ec9e7279441bb12716edbcbc7f8706c629f81d86b51c4fc212d282329221
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/61 向导式策略生成器生成的成长股精选策略.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/61 向导式策略生成器生成的成长股精选策略.md	15709	2026-07-07T07:15:36+00:00	95e2f55f75185cb983578614d5851862ad9c25ffe655fe6c004a4e2ed0bcc50a
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/62 选股策略.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/62 选股策略.md	16155	2026-07-07T07:15:36+00:00	feffdb75b555ac2cd5d5fb1ee580f7fa9ca97aa3ad674b0317ca3b55d457fe7e
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/63 向导式.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/63 向导式.md	15476	2026-07-07T07:15:36+00:00	ebf69801d76aa6009ee82dfdb422f6645ed2086da78918eeaedfd65171570701
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/80 向导式 价值分析(一),成功避开股灾,大盘震荡跌时小涨.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/80 向导式 价值分析(一),成功避开股灾,大盘震荡跌时小涨.md	15974	2026-07-07T07:15:36+00:00	6b1f13fe862d601ceb18fc36f46a1be1358db2284ae09efc17ebacccf6ef1ad7
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/84 投资策略说明.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/84 投资策略说明.md	16065	2026-07-07T07:15:36+00:00	9f1badc2e21a626b2529525c5fde035442ef3780bbf871897907466760340997
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/85 【第一次玩】我就是要买便宜股系列.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/85 【第一次玩】我就是要买便宜股系列.md	8761	2026-07-07T07:15:36+00:00	49e9d20e5d5c0504438e2fd15342b3f7f15081a41b69d492983e7e17a538b031
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/86 5日线穿十日线策略（供初学）.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/86 5日线穿十日线策略（供初学）.md	2165	2026-07-07T07:15:36+00:00	918a5849dd63b9b35687f19d4f8e7cd292f625baafe0904d6631fec8e6fe2f9b
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/87 选股策略说明——张燕兰 16318320.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/87 选股策略说明——张燕兰 16318320.md	16035	2026-07-07T07:15:36+00:00	242c4eac522e9e9a6901c9cf4bc1aabb9519d7eed4fee3f81524b70d81b2ed64
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/88 一位小白编辑的多因子选股策略.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/88 一位小白编辑的多因子选股策略.md	16038	2026-07-07T07:15:36+00:00	35e389497961fe548a46c2202f2e6819b50f2ba58716606aa0083608eac78306
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/89 test1：简单的多均线择时.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/89 test1：简单的多均线择时.md	4136	2026-07-07T07:15:36+00:00	90937c80c62d84b9723db4060591d3d082fcff1a1a533d45c400393fdc60932b
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/96 沪港两地上市的银行股翻倍策略报告.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/96 沪港两地上市的银行股翻倍策略报告.md	2397	2026-07-07T07:15:36+00:00	71b8340a8c99a63357e0f3e3b9a369fdf48b48e2ce0d1cdd33d61c3bf864da65
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/97 银行翻倍策略.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/97 银行翻倍策略.md	3172	2026-07-07T07:15:36+00:00	bd9cf4260a18a1b82ad25f849cb42ab118d0819600d78d1cf6937b11ce07cf8b
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/99 一个中信证券的向导策略.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/TX-07_杂项_练习_待筛/99 一个中信证券的向导策略.md	16110	2026-07-07T07:15:36+00:00	71b230384dc1cc152decb37d6d1736052b45376ba4a4c711d96bbc944ec6e56b
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/txt_md_index_v1.tsv	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/05_txt源码_md归档/txt_md_index_v1.tsv	69008	2026-07-07T07:15:36+00:00	c3e466554c476973b719a11fedb1c7bfdb3336861089011cedac62cc0efb4773
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__择时__产业资本增减持择时__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__择时__产业资本增减持择时__v2.md	36358	2026-06-16T07:51:21+00:00	2f731f59ca7dce040b57e6c7f39180c8528d40244c622a711ae0cfdf7661ed25
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__择时__恐惧与贪婪择时指标__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__择时__恐惧与贪婪择时指标__v2.md	28389	2026-06-16T07:51:21+00:00	6f273202ece70c60ff47ca69a164ac0eb0688f44c203f9f01512ec293b6c42c3
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__两融ETF投资机会_海通轮动__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__两融ETF投资机会_海通轮动__v2.md	27682	2026-06-16T08:06:54+00:00	f036b5f011638592dc2cacb30a0961abf81aee739ff3a3696a94054ba9dab1fd
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__华夏ETF风格轮动之一_YTM导航仪__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__华夏ETF风格轮动之一_YTM导航仪__v2.md	28651	2026-06-16T07:44:59+00:00	47dd09f1548db9e26f3c09de0ed053dae0f516cfd87df2b7fa9f908aeaa48d71
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__华夏ETF风格轮动之三_涨跌比择时__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__华夏ETF风格轮动之三_涨跌比择时__v2.md	30737	2026-06-16T07:52:29+00:00	fb2b50aa1118948e9c0de2e0ba23c4303c3136df480301a89d9b064153a7cbc3
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__华夏ETF风格轮动之二_强弱趋势__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__华夏ETF风格轮动之二_强弱趋势__v2.md	21984	2026-06-16T07:52:29+00:00	32402384df94fa438d1847c9229ffea12d1457f20032886303ce895956667a92
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__华夏ETF风格轮动之四_残差动量__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__华夏ETF风格轮动之四_残差动量__v2.md	30406	2026-06-16T07:52:29+00:00	74edca5ab1b900805aa2b955bbde3cd74797911889ca6736ba835f4ebffcd4ee
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__板块持仓测算_创业板轮动__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__板块持仓测算_创业板轮动__v2.md	20608	2026-06-16T07:53:56+00:00	25e0bfd0efa61abf6bd28a94e39fd04bbf20bf6bfc3910b8beab050bd7d3877a
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__板块效应动量反转_alpha策略__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__板块效应动量反转_alpha策略__v2.md	39253	2026-06-16T08:06:54+00:00	8a6079bbbbf6b85c07c3b509a745cb6da573be5a515423309de2bea60949f4fb
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__海通AK行业轮动策略__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__海通AK行业轮动策略__v2.md	25015	2026-06-16T07:53:56+00:00	4567b6431253de13d62f800d74d15b0eba73ba1c8f6354c5e74daabf0a661f50
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__涨跌比小盘指数择时__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__涨跌比小盘指数择时__v2.md	44488	2026-06-16T08:06:54+00:00	2143d329ff25ac8c03b794af2ebd7c307c1237815103e36e1daaf4b5a0ed2895
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__涨跌比行业轮动择时__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__涨跌比行业轮动择时__v2.md	37140	2026-06-16T08:06:54+00:00	31c3375f03a54c3916e3727770b8da1b3da34dc3a30f0c68b5685f631b614de4
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__行业动量策略进阶_间隔期风险换手率__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__行业动量策略进阶_间隔期风险换手率__v2.md	28589	2026-06-16T07:53:56+00:00	0a2c343969e884856dfe70700f6e940cdb9c23dc8e4bc089c349394cb62c05c8
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__行业基本面预测_工程机械__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__行业基本面预测_工程机械__v2.md	23345	2026-06-16T07:53:56+00:00	cc855668fc7581659ca276fc2bd1e35664f6ac4082585523e69d6f6be27a1e36
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__行业基本面预测_煤炭__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__行业基本面预测_煤炭__v2.md	24297	2026-06-16T07:57:39+00:00	20224eb83257eb979071743c61d3ea6539938e7825a0e34298a73390f7b9d938
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__行业基本面预测_电力__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__行业基本面预测_电力__v2.md	22084	2026-06-16T07:57:39+00:00	543a64e84c6508f926b3adb57e26d5f1c452e1b7fdcd5277f8b0a782c46547e7
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__行业基本面预测_钢铁__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__行业基本面预测_钢铁__v2.md	26891	2026-06-16T08:05:06+00:00	8289edab89ed5843d83ff81d89fe9d7282b888902a4de06ab4a11c0530fc78ce
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__衍生产品量化组合管理__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__资产配置__衍生产品量化组合管理__v2.md	54062	2026-06-16T08:05:06+00:00	13f786e298369060052e9bda13563ce658c03828a827253b13f53189f868cf17
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__选股__A股全市场选股策略__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__选股__A股全市场选股策略__v2.md	19334	2026-06-16T07:48:19+00:00	ecca776915326a73341847ac93bc447a0db6f701bafbe989d5d1f3d7cd801f4e
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__选股__A股市场特征_尾部相关性__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__选股__A股市场特征_尾部相关性__v2.md	13583	2026-06-16T07:48:19+00:00	1c83c4cc2cedb92ec1a8aaa889b0a64440a80cfeeb680f5b0a81844d971be775
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__选股__A股市场特征_波段划分__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__选股__A股市场特征_波段划分__v2.md	16536	2026-06-16T07:53:25+00:00	ea2eae19c080a359da25be9ef0c71ce43c4789c925fc7450b1234002a6f9a630
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__选股__事件驱动_ETF套利__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__选股__事件驱动_ETF套利__v2.md	28421	2026-06-16T08:20:41+00:00	5f5778e9f00d504546247b8e67b9d54d2e3f07b43c627d14e0c1e316b96a0a64
legacy_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__选股__事件驱动_业绩预告扭亏预减__v2.md	12_tooling_runtime_archive/batch_09_legacy_analysis_migration__20260707/lifted_trading_analysis/10_来源库_SOURCE_LIBRARY/01_Kimi拆书待入库/GROUP_08_A股量化_数据研究/06_pdf_retained_cut_v2/CUTPACK__G08__选股__事件驱动_业绩预告扭亏预减__v2.md	18476	2026-06-16T07:59:42+00:00	0c056d44e96c9344e5b2f16c61fab9faec35563ea48c4dc9cf0c43960f33a3c6
