incoming_rel_path	mirror_rel_path	action	conflict_rel_path
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/61 向导式策略生成器生成的成长股精选策略.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/61 向导式策略生成器生成的成长股精选策略.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/62 选股策略.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/62 选股策略.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/63 向导式.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/63 向导式.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/64 12年年化34%，Sharpe1.2，银行股轮动.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/64 12年年化34%，Sharpe1.2，银行股轮动.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/65 8只基金按PE调仓.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/65 8只基金按PE调仓.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/66 高于MA10买入低于MA20卖出回测半年收益率20.4%.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/66 高于MA10买入低于MA20卖出回测半年收益率20.4%.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/67 多因子回测完整模板（筛选和买卖条件强于‘策略生成器’）.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/67 多因子回测完整模板（筛选和买卖条件强于‘策略生成器’）.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/68 板块轮动不动？.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/68 板块轮动不动？.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/69 阻力支撑相对强度（RSRS）指标择时策略.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/69 阻力支撑相对强度（RSRS）指标择时策略.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/70 蓝筹&均线.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/70 蓝筹&均线.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/71 【投资学】CAPM单因子回归模型+ROE股票池（含止损）.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/71 【投资学】CAPM单因子回归模型+ROE股票池（含止损）.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/72 基金定投-沪深300-5年回测.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/72 基金定投-沪深300-5年回测.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/73 跟着港资（北向资金）买A股.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/73 跟着港资（北向资金）买A股.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/74 基于沪深300的增强.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/74 基于沪深300的增强.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/75 财务因子策略.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/75 财务因子策略.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/76 MACD——大盘择时.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/76 MACD——大盘择时.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/77 RSRS大盘择时优化.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/77 RSRS大盘择时优化.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/78 GFTD第二版.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/78 GFTD第二版.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/79 DMI——大盘择时.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/79 DMI——大盘择时.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/80 向导式 价值分析(一),成功避开股灾,大盘震荡跌时小涨.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/80 向导式 价值分析(一),成功避开股灾,大盘震荡跌时小涨.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/81 申万行业轮动策略.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/81 申万行业轮动策略.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/82 次新+小市值+KAMA择时 轮动.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/82 次新+小市值+KAMA择时 轮动.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/83 沪深300ETF-1060双均线.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/83 沪深300ETF-1060双均线.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/84 投资策略说明.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/84 投资策略说明.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/85 【第一次玩】我就是要买便宜股系列.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/85 【第一次玩】我就是要买便宜股系列.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/86 5日线穿十日线策略（供初学）.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/86 5日线穿十日线策略（供初学）.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/87 选股策略说明——张燕兰 16318320.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/87 选股策略说明——张燕兰 16318320.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/88 一位小白编辑的多因子选股策略.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/88 一位小白编辑的多因子选股策略.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/89 test1：简单的多均线择时.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/89 test1：简单的多均线择时.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/90 MA均线金叉买入，死叉卖出.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/90 MA均线金叉买入，死叉卖出.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/91 Stoch（KDJ）——大盘择时.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/91 Stoch（KDJ）——大盘择时.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/92 多因子选股策略.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/92 多因子选股策略.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/93 RSRS——大盘择时.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/93 RSRS——大盘择时.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/94 PE和PB策略.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/94 PE和PB策略.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/95 资金流策略.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/95 资金流策略.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/96 沪港两地上市的银行股翻倍策略报告.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/96 沪港两地上市的银行股翻倍策略报告.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/97 银行翻倍策略.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/97 银行翻倍策略.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/98 机器学习SVM用法示例策略.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/98 机器学习SVM用法示例策略.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/99 一个中信证券的向导策略.txt	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/1.量化策略代码(99份)（赠品）/99 一个中信证券的向导策略.txt	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/事件驱动策略系列/事件驱动策略之十——如何刻画股票热度以及寻找“潜在热门股”.pdf	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/事件驱动策略系列/事件驱动策略之十——如何刻画股票热度以及寻找“潜在热门股”.pdf	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/利用分析师盈利预测数据挖掘投资机会.pdf	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/利用分析师盈利预测数据挖掘投资机会.pdf	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/极值视角下的多因子选股策略.pdf	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/多因子选股模型/极值视角下的多因子选股策略.pdf	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/A股市场特征研究（一）——沪深300样本股尾部相关性观察.pdf	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/A股市场特征研究（一）——沪深300样本股尾部相关性观察.pdf	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/选股因子研究系列（一）——弱者终有逆袭日，强势几无持续时——A股市场的动量反转效应研究.pdf	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/选股因子研究系列（一）——弱者终有逆袭日，强势几无持续时——A股市场的动量反转效应研究.pdf	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/选股因子研究系列（三）——从Spearman相关系数出发研究因子有效性——Kalman Filter模型在因子选择中的应用.pdf	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/选股因子研究系列（三）——从Spearman相关系数出发研究因子有效性——Kalman Filter模型在因子选择中的应用.pdf	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/选股因子研究系列（二）——因子模型的尾部相关性研究.pdf	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/选股因子研究系列（二）——因子模型的尾部相关性研究.pdf	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/选股因子研究系列（五）——寻找股价驱动新因子之净换手率.pdf	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/选股因子研究系列（五）——寻找股价驱动新因子之净换手率.pdf	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/选股因子研究系列（四）——多因子选股模型的有效与失效.pdf	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/2.其他量化资料(62份)（赠品）/量化选股 40份/选股因子研究系列/选股因子研究系列（四）——多因子选股模型的有效与失效.pdf	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/导入“图书”app教程/没有图书app的可以下一个微信图书.heic	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/导入“图书”app教程/没有图书app的可以下一个微信图书.heic	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/支持美股黄金“世界杯”全能交易平台/gate：可买“世界杯”“美股”的全能平台.jpg	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/支持美股黄金“世界杯”全能交易平台/gate：可买“世界杯”“美股”的全能平台.jpg	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/支持美股黄金“世界杯”全能交易平台/币安：可买“世界杯”“美股”的全能平台.jpg	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/支持美股黄金“世界杯”全能交易平台/币安：可买“世界杯”“美股”的全能平台.jpg	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/支持美股黄金“世界杯”全能交易平台/点击图片查看.jpg	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/支持美股黄金“世界杯”全能交易平台/点击图片查看.jpg	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/美股外汇黄金石油期货“世界杯”平台/Gate支持量化api-预测市场polymarket-美股金属外汇大宗商品/支持购买“世界杯”的全能平台.jpg	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/美股外汇黄金石油期货“世界杯”平台/Gate支持量化api-预测市场polymarket-美股金属外汇大宗商品/支持购买“世界杯”的全能平台.jpg	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/美股外汇黄金石油期货“世界杯”平台/Gate支持量化api-预测市场polymarket-美股金属外汇大宗商品/点击图片查看a.jpg	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/美股外汇黄金石油期货“世界杯”平台/Gate支持量化api-预测市场polymarket-美股金属外汇大宗商品/点击图片查看a.jpg	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/美股外汇黄金石油期货“世界杯”平台/Gate支持量化api-预测市场polymarket-美股金属外汇大宗商品/点击图片查看b.jpg	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/美股外汇黄金石油期货“世界杯”平台/Gate支持量化api-预测市场polymarket-美股金属外汇大宗商品/点击图片查看b.jpg	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/美股外汇黄金石油期货“世界杯”平台/Gate支持量化api-预测市场polymarket-美股金属外汇大宗商品/点击图片查看c.jpg	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/美股外汇黄金石油期货“世界杯”平台/Gate支持量化api-预测市场polymarket-美股金属外汇大宗商品/点击图片查看c.jpg	COPIED
10_source_library_archive/batch_09_legacy_source_library_alignment__20260707/mirror_kimi_inbox_incoming/GROUP_08_A股量化_数据研究__SOURCE_RAW/新的参考书/《Python股票量化交易从入门到实践》完整版/美股外汇黄金石油期货“世界杯”平台/支持购买世界杯的全能平台.jpg	GROUP_08_A股量化_数据研究/01_source_raw/新的参考书/《Python股票量化交易从入门到实践》完整版/美股外汇黄金石油期货“世界杯”平台/支持购买世界杯的全能平台.jpg	COPIED
