series;1;mode;5;shift;48;bar_time;2024.12.30 00:00:00;value;1.04711200;err;0
series;1;mode;5;shift;49;bar_time;2024.12.27 23:00:00;value;1.04647800;err;0
series;1;mode;6;shift;0;bar_time;2025.01.02 00:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;1;bar_time;2024.12.31 23:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;2;bar_time;2024.12.31 22:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;3;bar_time;2024.12.31 21:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;4;bar_time;2024.12.31 20:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;5;bar_time;2024.12.31 19:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;6;bar_time;2024.12.31 18:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;7;bar_time;2024.12.31 17:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;8;bar_time;2024.12.31 16:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;9;bar_time;2024.12.31 15:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;10;bar_time;2024.12.31 14:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;11;bar_time;2024.12.31 13:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;12;bar_time;2024.12.31 12:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;13;bar_time;2024.12.31 11:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;14;bar_time;2024.12.31 10:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;15;bar_time;2024.12.31 09:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;16;bar_time;2024.12.31 08:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;17;bar_time;2024.12.31 07:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;18;bar_time;2024.12.31 06:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;19;bar_time;2024.12.31 05:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;20;bar_time;2024.12.31 04:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;21;bar_time;2024.12.31 03:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;22;bar_time;2024.12.31 02:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;23;bar_time;2024.12.31 01:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;24;bar_time;2024.12.31 00:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;25;bar_time;2024.12.30 23:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;26;bar_time;2024.12.30 22:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;27;bar_time;2024.12.30 21:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;28;bar_time;2024.12.30 20:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;29;bar_time;2024.12.30 19:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;30;bar_time;2024.12.30 18:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;31;bar_time;2024.12.30 17:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;32;bar_time;2024.12.30 16:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;33;bar_time;2024.12.30 15:00:00;value;-1.00000000;err;0
series;1;mode;6;shift;34;bar_time;2024.12.30 14:00:00;value;1.00000000;err;0
series;1;mode;6;shift;35;bar_time;2024.12.30 13:00:00;value;1.00000000;err;0
series;1;mode;6;shift;36;bar_time;2024.12.30 12:00:00;value;1.00000000;err;0
series;1;mode;6;shift;37;bar_time;2024.12.30 11:00:00;value;1.00000000;err;0
series;1;mode;6;shift;38;bar_time;2024.12.30 10:00:00;value;1.00000000;err;0
series;1;mode;6;shift;39;bar_time;2024.12.30 09:00:00;value;1.00000000;err;0
series;1;mode;6;shift;40;bar_time;2024.12.30 08:00:00;value;1.00000000;err;0
series;1;mode;6;shift;41;bar_time;2024.12.30 07:00:00;value;1.00000000;err;0
series;1;mode;6;shift;42;bar_time;2024.12.30 06:00:00;value;1.00000000;err;0
series;1;mode;6;shift;43;bar_time;2024.12.30 05:00:00;value;1.00000000;err;0
series;1;mode;6;shift;44;bar_time;2024.12.30 04:00:00;value;1.00000000;err;0
series;1;mode;6;shift;45;bar_time;2024.12.30 03:00:00;value;1.00000000;err;0
series;1;mode;6;shift;46;bar_time;2024.12.30 02:00:00;value;1.00000000;err;0
series;1;mode;6;shift;47;bar_time;2024.12.30 01:00:00;value;1.00000000;err;0
series;1;mode;6;shift;48;bar_time;2024.12.30 00:00:00;value;1.00000000;err;0
series;1;mode;6;shift;49;bar_time;2024.12.27 23:00:00;value;1.00000000;err;0
status;DONE
