Date	Time	Open	High	Low	Close	TickVolume	Spread	RealVolume
2023.12.07	17:00	1.25497	1.25777	1.25454	1.25740	13372	50	0
2023.12.07	16:00	1.25833	1.25844	1.25499	1.25499	13558	50	0
2023.12.07	15:00	1.25603	1.25937	1.25491	1.25833	12859	50	0
2023.12.07	14:00	1.25709	1.25747	1.25569	1.25600	7916	50	0
2023.12.07	13:00	1.25879	1.25932	1.25691	1.25707	7643	50	0
2023.12.07	12:00	1.25861	1.25908	1.25705	1.25879	8156	50	0
2023.12.07	11:00	1.25697	1.25891	1.25615	1.25860	8728	50	0
2023.12.07	10:00	1.25812	1.25869	1.25662	1.25696	9216	50	0
2023.12.07	09:00	1.25579	1.25857	1.25529	1.25808	8250	50	0
2023.12.07	08:00	1.25501	1.25603	1.25464	1.25579	4901	50	0
2023.12.07	07:00	1.25483	1.25519	1.25445	1.25498	3863	50	0
2023.12.07	06:00	1.25486	1.25523	1.25457	1.25483	2741	50	0
2023.12.07	05:00	1.25539	1.25554	1.25481	1.25487	3450	50	0
2023.12.07	04:00	1.25593	1.25619	1.25506	1.25537	4061	50	0
2023.12.07	03:00	1.25601	1.25648	1.25531	1.25592	4592	50	0
2023.12.07	02:00	1.25579	1.25631	1.25550	1.25602	2797	50	0
2023.12.07	01:00	1.25571	1.25608	1.25567	1.25578	934	50	0
2023.12.07	00:00	1.25590	1.25596	1.25518	1.25576	595	50	0
2023.12.06	23:00	1.25555	1.25599	1.25545	1.25595	1782	50	0
2023.12.06	22:00	1.25615	1.25615	1.25516	1.25555	4478	50	0
2023.12.06	21:00	1.25762	1.25774	1.25580	1.25615	4942	50	0
2023.12.06	20:00	1.25808	1.25836	1.25658	1.25761	5564	50	0
2023.12.06	19:00	1.25870	1.25941	1.25764	1.25810	6616	50	0
2023.12.06	18:00	1.25926	1.26045	1.25849	1.25871	8675	50	0
2023.12.06	17:00	1.25935	1.25998	1.25814	1.25927	11911	50	0
2023.12.06	16:00	1.25986	1.26032	1.25846	1.25937	11722	50	0
2023.12.06	15:00	1.25890	1.26047	1.25854	1.25986	12418	50	0
2023.12.06	14:00	1.25871	1.25977	1.25826	1.25891	6350	50	0
2023.12.06	13:00	1.26011	1.26012	1.25817	1.25872	6511	50	0
2023.12.06	12:00	1.25997	1.26094	1.25951	1.26012	6998	50	0
2023.12.06	11:00	1.25937	1.26114	1.25931	1.25999	8386	50	0
2023.12.06	10:00	1.26070	1.26091	1.25911	1.25938	8431	50	0
2023.12.06	09:00	1.25973	1.26109	1.25936	1.26072	6806	50	0
2023.12.06	08:00	1.26109	1.26111	1.25972	1.25972	2952	50	0
2023.12.06	07:00	1.26063	1.26137	1.26033	1.26109	3640	50	0
2023.12.06	06:00	1.26106	1.26126	1.26052	1.26064	2451	50	0
2023.12.06	05:00	1.26046	1.26126	1.26046	1.26107	2843	50	0
2023.12.06	04:00	1.26023	1.26084	1.25997	1.26046	3746	50	0
2023.12.06	03:00	1.26009	1.26081	1.25975	1.26023	4848	50	0
2023.12.06	02:00	1.25942	1.26026	1.25922	1.26008	3269	50	0
2023.12.06	01:00	1.25876	1.25947	1.25876	1.25941	880	50	0
2023.12.06	00:00	1.25897	1.25943	1.25787	1.25869	727	50	0
2023.12.05	23:00	1.25936	1.25967	1.25921	1.25952	2008	50	0
2023.12.05	22:00	1.25826	1.25950	1.25798	1.25935	5349	50	0
2023.12.05	21:00	1.25855	1.25880	1.25774	1.25826	6316	50	0
2023.12.05	20:00	1.25954	1.25963	1.25774	1.25856	7211	50	0
2023.12.05	19:00	1.25877	1.26056	1.25872	1.25952	8294	50	0
2023.12.05	18:00	1.26131	1.26191	1.25821	1.25872	11811	50	0
2023.12.05	17:00	1.26077	1.26515	1.26058	1.26128	17397	50	0
2023.12.05	16:00	1.26362	1.26375	1.25988	1.26077	11998	50	0
2023.12.05	15:00	1.26183	1.26373	1.26175	1.26362	11198	50	0
2023.12.05	14:00	1.26221	1.26290	1.26176	1.26183	7209	50	0
2023.12.05	13:00	1.26328	1.26455	1.26165	1.26222	6755	50	0
2023.12.05	12:00	1.26309	1.26402	1.26294	1.26328	6795	50	0
2023.12.05	11:00	1.26281	1.26370	1.26191	1.26311	8769	50	0
2023.12.05	10:00	1.26092	1.26291	1.26090	1.26280	10130	50	0
2023.12.05	09:00	1.26337	1.26337	1.26060	1.26091	7701	50	0
2023.12.05	08:00	1.26392	1.26394	1.26276	1.26337	4652	50	0
2023.12.05	07:00	1.26379	1.26406	1.26328	1.26391	3191	50	0
2023.12.05	06:00	1.26332	1.26413	1.26329	1.26380	2623	50	0
2023.12.05	05:00	1.26289	1.26366	1.26277	1.26335	3807	50	0
2023.12.05	04:00	1.26361	1.26385	1.26279	1.26291	3774	50	0
2023.12.05	03:00	1.26421	1.26443	1.26299	1.26362	4696	50	0
2023.12.05	02:00	1.26332	1.26442	1.26321	1.26420	4361	50	0
2023.12.05	01:00	1.26301	1.26338	1.26290	1.26333	1682	50	0
2023.12.05	00:00	1.26284	1.26314	1.26235	1.26304	532	50	0
2023.12.04	23:00	1.26315	1.26346	1.26299	1.26319	2412	50	0
2023.12.04	22:00	1.26222	1.26329	1.26213	1.26314	5606	50	0
2023.12.04	21:00	1.26070	1.26237	1.26058	1.26223	5139	50	0
2023.12.04	20:00	1.26221	1.26227	1.26053	1.26067	5575	50	0
2023.12.04	19:00	1.26304	1.26355	1.26204	1.26220	6616	50	0
2023.12.04	18:00	1.26102	1.26313	1.26081	1.26301	9954	50	0
2023.12.04	17:00	1.26330	1.26383	1.26038	1.26103	14950	50	0
2023.12.04	16:00	1.26571	1.26573	1.26111	1.26332	13313	50	0
2023.12.04	15:00	1.26739	1.26764	1.26539	1.26567	10592	50	0
2023.12.04	14:00	1.26830	1.26846	1.26676	1.26737	7240	50	0
2023.12.04	13:00	1.26664	1.26873	1.26653	1.26832	6199	50	0
2023.12.04	12:00	1.26743	1.26761	1.26529	1.26665	7001	50	0
2023.12.04	11:00	1.26705	1.26803	1.26567	1.26741	8934	50	0
2023.12.04	10:00	1.26646	1.26729	1.26621	1.26706	10130	50	0
2023.12.04	09:00	1.26755	1.26793	1.26614	1.26645	7847	50	0
2023.12.04	08:00	1.26772	1.26853	1.26728	1.26756	4303	50	0
2023.12.04	07:00	1.26741	1.26830	1.26715	1.26773	3466	50	0
2023.12.04	06:00	1.26777	1.26791	1.26731	1.26740	3298	50	0
2023.12.04	05:00	1.26831	1.26866	1.26770	1.26777	4185	50	0
2023.12.04	04:00	1.26763	1.26856	1.26724	1.26832	4136	50	0
2023.12.04	03:00	1.26772	1.26834	1.26674	1.26764	6354	50	0
2023.12.04	02:00	1.27107	1.27122	1.26738	1.26771	5913	50	0
2023.12.04	01:00	1.27048	1.27245	1.27048	1.27108	4937	50	0
2023.12.04	00:00	1.26851	1.27073	1.26834	1.27041	402	50	0
2023.12.01	23:00	1.27089	1.27117	1.27067	1.27095	3136	50	0
2023.12.01	22:00	1.27001	1.27094	1.26979	1.27088	5156	50	0
2023.12.01	21:00	1.27111	1.27159	1.26953	1.26999	6845	50	0
2023.12.01	20:00	1.26947	1.27160	1.26921	1.27110	9467	50	0
2023.12.01	19:00	1.26799	1.26962	1.26739	1.26946	10185	50	0
2023.12.01	18:00	1.26364	1.26905	1.26249	1.26800	16237	50	0
2023.12.01	17:00	1.26230	1.26478	1.26198	1.26365	15715	50	0
2023.12.01	16:00	1.26293	1.26323	1.26136	1.26177	9781	50	0
2023.12.01	15:00	1.26380	1.26478	1.26272	1.26294	10627	50	0
2023.12.01	14:00	1.26465	1.26554	1.26338	1.26380	6439	50	0
2023.12.01	13:00	1.26490	1.26552	1.26417	1.26460	5809	50	0
2023.12.01	12:00	1.26676	1.26681	1.26404	1.26489	6390	50	0
2023.12.01	11:00	1.26567	1.26749	1.26518	1.26677	7880	50	0
2023.12.01	10:00	1.26334	1.26620	1.26300	1.26567	9036	50	0
2023.12.01	09:00	1.26390	1.26455	1.26290	1.26333	6021	50	0
2023.12.01	08:00	1.26438	1.26450	1.26348	1.26389	3149	50	0
2023.12.01	07:00	1.26392	1.26451	1.26365	1.26440	3363	50	0
2023.12.01	06:00	1.26343	1.26402	1.26328	1.26392	1909	50	0
2023.12.01	05:00	1.26473	1.26482	1.26331	1.26344	3316	50	0
2023.12.01	04:00	1.26530	1.26564	1.26465	1.26472	3420	50	0
2023.12.01	03:00	1.26425	1.26554	1.26423	1.26531	5166	50	0
2023.12.01	02:00	1.26310	1.26439	1.26303	1.26431	3013	50	0
2023.12.01	01:00	1.26246	1.26326	1.26239	1.26308	1323	50	0
2023.12.01	00:00	1.26159	1.26248	1.26120	1.26239	841	50	0
2023.11.30	23:00	1.26234	1.26272	1.26226	1.26234	2813	50	0
2023.11.30	22:00	1.26232	1.26247	1.26121	1.26234	6438	50	0
2023.11.30	21:00	1.26222	1.26266	1.26171	1.26232	6886	50	0
2023.11.30	20:00	1.26198	1.26372	1.26129	1.26221	6424	50	0
2023.11.30	19:00	1.26380	1.26457	1.26169	1.26199	8301	50	0
2023.11.30	18:00	1.26569	1.26643	1.26342	1.26378	12410	50	0
2023.11.30	17:00	1.26247	1.26625	1.26221	1.26570	15556	50	0
2023.11.30	16:00	1.26252	1.26363	1.26035	1.26247	14827	50	0
2023.11.30	15:00	1.26477	1.26794	1.26227	1.26250	12633	50	0
2023.11.30	14:00	1.26396	1.26566	1.26381	1.26471	6055	50	0
2023.11.30	13:00	1.26441	1.26459	1.26314	1.26397	6569	50	0
2023.11.30	12:00	1.26487	1.26539	1.26346	1.26441	7580	50	0
2023.11.30	11:00	1.26645	1.26763	1.26482	1.26487	8455	50	0
2023.11.30	10:00	1.26938	1.27107	1.26616	1.26646	9661	50	0
2023.11.30	09:00	1.27064	1.27068	1.26781	1.26937	6940	50	0
2023.11.30	08:00	1.26987	1.27087	1.26977	1.27060	3284	50	0
2023.11.30	07:00	1.27007	1.27046	1.26934	1.26987	2955	50	0
2023.11.30	06:00	1.26986	1.27031	1.26977	1.27006	2775	50	0
2023.11.30	05:00	1.27039	1.27052	1.26982	1.26985	2746	50	0
2023.11.30	04:00	1.26927	1.27056	1.26905	1.27040	3663	50	0
2023.11.30	03:00	1.27027	1.27028	1.26903	1.26928	4733	50	0
2023.11.30	02:00	1.26950	1.27049	1.26903	1.27028	3007	50	0
2023.11.30	01:00	1.26911	1.26983	1.26906	1.26949	911	50	0
2023.11.30	00:00	1.26941	1.26941	1.26833	1.26919	429	50	0
2023.11.29	23:00	1.26929	1.26988	1.26926	1.26936	2041	50	0
2023.11.29	22:00	1.27075	1.27080	1.26902	1.26926	5204	50	0
2023.11.29	21:00	1.27163	1.27275	1.27003	1.27074	6273	50	0
2023.11.29	20:00	1.26975	1.27187	1.26969	1.27162	6282	50	0
2023.11.29	19:00	1.26870	1.27002	1.26850	1.26975	6680	50	0
2023.11.29	18:00	1.26965	1.26979	1.26699	1.26871	9367	50	0
2023.11.29	17:00	1.26974	1.27109	1.26645	1.26965	13528	50	0
2023.11.29	16:00	1.26862	1.27066	1.26747	1.26974	13151	50	0
2023.11.29	15:00	1.26954	1.27087	1.26831	1.26862	13016	50	0
2023.11.29	14:00	1.26883	1.26989	1.26826	1.26948	6943	50	0
2023.11.29	13:00	1.26844	1.26887	1.26741	1.26884	6688	50	0
2023.11.29	12:00	1.26805	1.26909	1.26772	1.26843	6577	50	0
2023.11.29	11:00	1.26972	1.26992	1.26740	1.26805	7900	50	0
2023.11.29	10:00	1.26969	1.27135	1.26943	1.26972	9879	50	0
2023.11.29	09:00	1.27133	1.27136	1.26897	1.26976	7918	50	0
2023.11.29	08:00	1.27132	1.27216	1.27076	1.27134	5594	50	0
2023.11.29	07:00	1.27137	1.27169	1.27086	1.27130	3862	50	0
2023.11.29	06:00	1.27073	1.27140	1.27060	1.27137	3804	50	0
2023.11.29	05:00	1.27199	1.27223	1.27071	1.27075	4001	50	0
2023.11.29	04:00	1.27186	1.27224	1.27122	1.27198	5200	50	0
2023.11.29	03:00	1.27167	1.27331	1.27167	1.27187	6647	50	0
2023.11.29	02:00	1.27127	1.27177	1.27036	1.27166	4104	50	0
2023.11.29	01:00	1.26960	1.27126	1.26958	1.27126	1361	50	0
2023.11.29	00:00	1.26943	1.26973	1.26881	1.26939	782	50	0
2023.11.28	23:00	1.26941	1.26992	1.26915	1.26960	2375	50	0
2023.11.28	22:00	1.26984	1.26986	1.26802	1.26947	5946	50	0
2023.11.28	21:00	1.26874	1.27015	1.26870	1.26984	6156	50	0
2023.11.28	20:00	1.26922	1.26928	1.26729	1.26873	8836	50	0
2023.11.28	19:00	1.27107	1.27150	1.26868	1.26922	8595	50	0
2023.11.28	18:00	1.26827	1.27110	1.26773	1.27108	11898	50	0
2023.11.28	17:00	1.26531	1.26987	1.26490	1.26828	15055	50	0
2023.11.28	16:00	1.26426	1.26640	1.26354	1.26537	12696	50	0
2023.11.28	15:00	1.26168	1.26485	1.26082	1.26425	10505	50	0
2023.11.28	14:00	1.26197	1.26266	1.26128	1.26167	6083	50	0
2023.11.28	13:00	1.26356	1.26358	1.26193	1.26196	5443	50	0
2023.11.28	12:00	1.26288	1.26399	1.26288	1.26355	5814	50	0
2023.11.28	11:00	1.26265	1.26332	1.26212	1.26282	6800	50	0
2023.11.28	10:00	1.26118	1.26279	1.26067	1.26266	7897	50	0
2023.11.28	09:00	1.26267	1.26267	1.26089	1.26117	5834	50	0
2023.11.28	08:00	1.26254	1.26326	1.26229	1.26267	3181	50	0
2023.11.28	07:00	1.26304	1.26307	1.26221	1.26255	2579	50	0
2023.11.28	06:00	1.26314	1.26321	1.26282	1.26302	1745	50	0
2023.11.28	05:00	1.26368	1.26391	1.26313	1.26316	2513	50	0
2023.11.28	04:00	1.26345	1.26413	1.26307	1.26369	3212	50	0
2023.11.28	03:00	1.26352	1.26419	1.26294	1.26346	4265	50	0
2023.11.28	02:00	1.26346	1.26390	1.26314	1.26351	2904	50	0
2023.11.28	01:00	1.26257	1.26348	1.26257	1.26347	894	50	0
2023.11.28	00:00	1.26254	1.26306	1.26205	1.26240	821	50	0
2023.11.27	23:00	1.26292	1.26300	1.26254	1.26274	2036	50	0
2023.11.27	22:00	1.26324	1.26324	1.26253	1.26292	4398	50	0
2023.11.27	21:00	1.26196	1.26338	1.26193	1.26324	4234	50	0
2023.11.27	20:00	1.26035	1.26208	1.26017	1.26196	6076	50	0
2023.11.27	19:00	1.26101	1.26125	1.26012	1.26037	5721	50	0
2023.11.27	18:00	1.26060	1.26125	1.26005	1.26100	9218	50	0
2023.11.27	17:00	1.26153	1.26220	1.26030	1.26054	11630	50	0
2023.11.27	16:00	1.26253	1.26287	1.26131	1.26148	10711	50	0
2023.11.27	15:00	1.26378	1.26391	1.26240	1.26252	10574	50	0
2023.11.27	14:00	1.26348	1.26445	1.26288	1.26373	5481	50	0
2023.11.27	13:00	1.26233	1.26365	1.26158	1.26347	5152	50	0
2023.11.27	12:00	1.26087	1.26253	1.26019	1.26232	5873	50	0
2023.11.27	11:00	1.26079	1.26165	1.26039	1.26086	6369	50	0
2023.11.27	10:00	1.26173	1.26245	1.26050	1.26082	8105	50	0
2023.11.27	09:00	1.26177	1.26268	1.26100	1.26171	5986	50	0
2023.11.27	08:00	1.26108	1.26216	1.26104	1.26167	3516	50	0
2023.11.27	07:00	1.26069	1.26126	1.26051	1.26107	3302	50	0
2023.11.27	06:00	1.26054	1.26098	1.25997	1.26069	2903	50	0
2023.11.27	05:00	1.25988	1.26065	1.25948	1.26055	3381	50	0
2023.11.27	04:00	1.26035	1.26039	1.25909	1.25987	3669	50	0
2023.11.27	03:00	1.25944	1.26099	1.25912	1.26034	4914	50	0
2023.11.27	02:00	1.25995	1.26015	1.25926	1.25943	2605	50	0
2023.11.27	01:00	1.26034	1.26037	1.25986	1.25993	1430	50	0
2023.11.27	00:00	1.25968	1.26034	1.25888	1.26009	137	50	0
2023.11.24	23:00	1.26079	1.26114	1.26000	1.26014	5792	50	0
2023.11.24	22:00	1.26090	1.26103	1.25972	1.26085	5299	50	0
2023.11.24	21:00	1.26094	1.26098	1.25946	1.26087	3937	50	0
2023.11.24	20:00	1.26075	1.26111	1.26057	1.26092	1807	50	0
2023.11.24	19:00	1.25995	1.26075	1.25960	1.26075	5096	50	0
2023.11.24	18:00	1.26125	1.26147	1.25988	1.25995	6028	50	0
2023.11.24	17:00	1.25980	1.26153	1.25976	1.26125	8868	50	0
2023.11.24	16:00	1.25771	1.25996	1.25755	1.25981	9504	50	0
2023.11.24	15:00	1.25741	1.25782	1.25612	1.25771	8216	50	0
2023.11.24	14:00	1.25682	1.25799	1.25637	1.25742	5207	50	0
2023.11.24	13:00	1.25643	1.25703	1.25562	1.25681	4843	50	0
2023.11.24	12:00	1.25491	1.25663	1.25463	1.25638	5108	50	0
2023.11.24	11:00	1.25596	1.25658	1.25446	1.25490	7308	50	0
2023.11.24	10:00	1.25318	1.25597	1.25293	1.25596	6881	50	0
2023.11.24	09:00	1.25383	1.25386	1.25261	1.25322	4502	50	0
2023.11.24	08:00	1.25456	1.25456	1.25363	1.25384	2503	50	0
2023.11.24	07:00	1.25382	1.25459	1.25376	1.25455	2551	50	0
2023.11.24	06:00	1.25359	1.25384	1.25315	1.25383	2253	50	0
2023.11.24	05:00	1.25263	1.25359	1.25245	1.25359	1856	50	0
2023.11.24	04:00	1.25327	1.25335	1.25246	1.25264	2554	50	0
2023.11.24	03:00	1.25416	1.25431	1.25312	1.25326	3674	50	0
2023.11.24	02:00	1.25324	1.25447	1.25322	1.25415	2422	50	0
2023.11.24	01:00	1.25311	1.25348	1.25311	1.25325	811	50	0
2023.11.24	00:00	1.25307	1.25321	1.25239	1.25264	425	50	0
2023.11.23	23:00	1.25338	1.25360	1.25330	1.25330	887	50	0
2023.11.23	22:00	1.25341	1.25353	1.25330	1.25338	950	50	0
2023.11.23	21:00	1.25345	1.25379	1.25335	1.25342	687	50	0
2023.11.23	20:00	1.25315	1.25350	1.25304	1.25345	910	50	0
2023.11.23	19:00	1.25348	1.25366	1.25292	1.25313	1721	50	0
2023.11.23	18:00	1.25385	1.25391	1.25285	1.25347	3899	50	0
2023.11.23	17:00	1.25323	1.25435	1.25292	1.25387	5858	50	0
2023.11.23	16:00	1.25371	1.25376	1.25251	1.25322	7263	50	0
2023.11.23	15:00	1.25417	1.25433	1.25327	1.25370	5862	50	0
2023.11.23	14:00	1.25564	1.25584	1.25395	1.25418	4972	50	0
2023.11.23	13:00	1.25503	1.25628	1.25410	1.25565	4742	50	0
2023.11.23	12:00	1.25582	1.25598	1.25405	1.25503	5525	50	0
2023.11.23	11:00	1.25173	1.25685	1.25033	1.25581	8048	50	0
2023.11.23	10:00	1.25175	1.25377	1.25105	1.25174	8164	50	0
2023.11.23	09:00	1.25097	1.25186	1.25014	1.25174	5833	50	0
2023.11.23	08:00	1.25116	1.25167	1.25088	1.25098	3735	50	0
2023.11.23	07:00	1.25023	1.25129	1.25002	1.25115	2378	50	0
2023.11.23	06:00	1.25055	1.25065	1.25016	1.25023	1613	50	0
2023.11.23	05:00	1.25033	1.25064	1.24992	1.25055	3010	50	0
2023.11.23	04:00	1.24958	1.25038	1.24951	1.25034	3372	50	0
2023.11.23	03:00	1.24956	1.24968	1.24888	1.24958	3413	50	0
2023.11.23	02:00	1.24890	1.24961	1.24888	1.24957	1831	50	0
2023.11.23	01:00	1.24925	1.24935	1.24889	1.24890	799	50	0
2023.11.23	00:00	1.24937	1.24937	1.24755	1.24925	1257	50	0
2023.11.22	23:00	1.24953	1.24970	1.24936	1.24940	1855	50	0
2023.11.22	22:00	1.24903	1.24959	1.24878	1.24953	4071	50	0
2023.11.22	21:00	1.24896	1.24949	1.24834	1.24903	5114	50	0
2023.11.22	20:00	1.24787	1.24938	1.24782	1.24896	5422	50	0
2023.11.22	19:00	1.24656	1.24858	1.24651	1.24789	6785	50	0
2023.11.22	18:00	1.24586	1.24665	1.24529	1.24655	8350	50	0
2023.11.22	17:00	1.24832	1.24832	1.24489	1.24585	12788	50	0
2023.11.22	16:00	1.25156	1.25165	1.24750	1.24836	12093	50	0
2023.11.22	15:00	1.25358	1.25440	1.25091	1.25152	12139	50	0
2023.11.22	14:00	1.25351	1.25483	1.25313	1.25358	7259	50	0
2023.11.22	13:00	1.25282	1.25379	1.25245	1.25352	6994	50	0
2023.11.22	12:00	1.25293	1.25351	1.25209	1.25284	6699	50	0
2023.11.22	11:00	1.25130	1.25371	1.25130	1.25293	7649	50	0
2023.11.22	10:00	1.25265	1.25371	1.25067	1.25130	8191	50	0
2023.11.22	09:00	1.25191	1.25320	1.25159	1.25264	6044	50	0
2023.11.22	08:00	1.25254	1.25262	1.25127	1.25192	4781	50	0
2023.11.22	07:00	1.25350	1.25365	1.25239	1.25251	3481	50	0
2023.11.22	06:00	1.25384	1.25408	1.25338	1.25351	2038	50	0
2023.11.22	05:00	1.25399	1.25438	1.25367	1.25386	2535	50	0
2023.11.22	04:00	1.25355	1.25437	1.25317	1.25398	4231	50	0
2023.11.22	03:00	1.25454	1.25495	1.25338	1.25354	5031	50	0
2023.11.22	02:00	1.25432	1.25483	1.25401	1.25454	3434	50	0
2023.11.22	01:00	1.25311	1.25452	1.25311	1.25431	980	50	0
2023.11.22	00:00	1.25379	1.25379	1.25245	1.25307	1011	50	0
2023.11.21	23:00	1.25358	1.25400	1.25332	1.25376	2724	50	0
2023.11.21	22:00	1.25408	1.25423	1.25327	1.25357	4459	50	0
2023.11.21	21:00	1.25212	1.25411	1.25174	1.25408	7326	50	0
2023.11.21	20:00	1.25469	1.25471	1.25221	1.25250	6894	50	0
2023.11.21	19:00	1.25376	1.25512	1.25316	1.25469	6637	50	0
2023.11.21	18:00	1.25368	1.25448	1.25276	1.25374	9590	50	0
2023.11.21	17:00	1.25453	1.25539	1.25266	1.25367	12322	50	0
2023.11.21	16:00	1.25397	1.25527	1.25368	1.25452	11179	50	0
2023.11.21	15:00	1.25357	1.25591	1.25333	1.25396	10633	50	0
2023.11.21	14:00	1.25291	1.25407	1.25284	1.25355	6255	50	0
2023.11.21	13:00	1.25428	1.25457	1.25268	1.25290	5801	50	0
2023.11.21	12:00	1.25310	1.25539	1.25282	1.25428	6550	50	0
2023.11.21	11:00	1.25306	1.25409	1.25241	1.25308	7849	50	0
2023.11.21	10:00	1.25240	1.25368	1.25197	1.25306	9439	50	0
2023.11.21	09:00	1.25253	1.25376	1.25211	1.25241	6864	50	0
2023.11.21	08:00	1.25263	1.25306	1.25232	1.25252	4720	50	0
2023.11.21	07:00	1.25304	1.25365	1.25252	1.25262	3975	50	0
2023.11.21	06:00	1.25380	1.25396	1.25289	1.25304	2693	50	0
2023.11.21	05:00	1.25347	1.25386	1.25323	1.25381	3816	50	0
2023.11.21	04:00	1.25169	1.25378	1.25127	1.25346	5293	50	0
2023.11.21	03:00	1.25112	1.25247	1.25049	1.25173	6558	50	0
2023.11.21	02:00	1.25082	1.25184	1.25046	1.25115	2956	50	0
2023.11.21	01:00	1.25020	1.25107	1.25018	1.25083	1505	50	0
2023.11.21	00:00	1.25036	1.25039	1.24956	1.25018	901	50	0
2023.11.20	23:00	1.25067	1.25083	1.25038	1.25047	2195	50	0
2023.11.20	22:00	1.25102	1.25137	1.25065	1.25065	4142	50	0
2023.11.20	21:00	1.25066	1.25111	1.25023	1.25102	5105	50	0
2023.11.20	20:00	1.25002	1.25173	1.24982	1.25066	7834	50	0
2023.11.20	19:00	1.25045	1.25175	1.24950	1.25003	5628	50	0
2023.11.20	18:00	1.24925	1.25045	1.24901	1.25045	7074	50	0
2023.11.20	17:00	1.24931	1.24946	1.24741	1.24924	9688	50	0
2023.11.20	16:00	1.24732	1.24932	1.24620	1.24932	9667	50	0
2023.11.20	15:00	1.24724	1.24785	1.24665	1.24732	8653	50	0
2023.11.20	14:00	1.24712	1.24782	1.24638	1.24722	5902	50	0
2023.11.20	13:00	1.24716	1.24722	1.24611	1.24712	6402	50	0
2023.11.20	12:00	1.25100	1.25101	1.24668	1.24717	5935	50	0
2023.11.20	11:00	1.24810	1.25102	1.24805	1.25101	9226	50	0
2023.11.20	10:00	1.24748	1.24945	1.24733	1.24809	8947	50	0
2023.11.20	09:00	1.24762	1.24848	1.24710	1.24747	7871	50	0
2023.11.20	08:00	1.24803	1.24827	1.24756	1.24761	3941	50	0
2023.11.20	07:00	1.24856	1.24890	1.24794	1.24804	3230	50	0
2023.11.20	06:00	1.24846	1.24955	1.24845	1.24857	3309	50	0
2023.11.20	05:00	1.24831	1.24855	1.24749	1.24845	4862	50	0
2023.11.20	04:00	1.24685	1.24856	1.24665	1.24832	5856	50	0
2023.11.20	03:00	1.24507	1.24696	1.24507	1.24684	6075	50	0
2023.11.20	02:00	1.24534	1.24557	1.24461	1.24506	3442	50	0
2023.11.20	01:00	1.24550	1.24597	1.24523	1.24533	2084	50	0
2023.11.20	00:00	1.24390	1.24551	1.24390	1.24550	284	50	0
2023.11.17	23:00	1.24601	1.24648	1.24581	1.24621	3007	50	0
2023.11.17	22:00	1.24483	1.24617	1.24465	1.24601	4323	50	0
2023.11.17	21:00	1.24565	1.24566	1.24461	1.24483	4706	50	0
2023.11.17	20:00	1.24354	1.24577	1.24331	1.24564	5458	50	0
2023.11.17	19:00	1.24274	1.24370	1.24265	1.24355	6612	50	0
2023.11.17	18:00	1.24342	1.24372	1.24174	1.24275	9523	50	0
2023.11.17	17:00	1.24184	1.24344	1.24135	1.24340	11218	50	0
2023.11.17	16:00	1.24214	1.24344	1.24049	1.24183	13514	50	0
2023.11.17	15:00	1.24284	1.24395	1.24142	1.24213	11669	50	0
2023.11.17	14:00	1.24291	1.24402	1.24215	1.24283	6492	50	0
2023.11.17	13:00	1.24309	1.24377	1.24210	1.24290	6751	50	0
2023.11.17	12:00	1.24098	1.24374	1.24083	1.24310	7635	50	0
2023.11.17	11:00	1.23817	1.24150	1.23789	1.24099	8718	50	0
2023.11.17	10:00	1.23844	1.23964	1.23789	1.23816	8816	50	0
2023.11.17	09:00	1.24118	1.24118	1.23738	1.23843	6330	50	0
2023.11.17	08:00	1.24142	1.24185	1.24121	1.24121	2812	50	0
2023.11.17	07:00	1.24054	1.24152	1.24040	1.24141	2771	50	0
2023.11.17	06:00	1.24074	1.24108	1.24050	1.24053	2172	50	0
2023.11.17	05:00	1.24099	1.24114	1.24063	1.24073	2588	50	0
2023.11.17	04:00	1.24129	1.24164	1.24036	1.24101	3161	50	0
2023.11.17	03:00	1.24181	1.24224	1.24119	1.24128	3765	50	0
2023.11.17	02:00	1.24143	1.24186	1.24092	1.24180	2350	50	0
2023.11.17	01:00	1.24139	1.24163	1.24118	1.24142	814	50	0
2023.11.17	00:00	1.24131	1.24149	1.23995	1.24135	514	50	0
2023.11.16	23:00	1.24084	1.24151	1.24084	1.24141	1985	50	0
2023.11.16	22:00	1.24174	1.24184	1.24059	1.24084	4578	50	0
2023.11.16	21:00	1.24205	1.24230	1.24151	1.24178	4367	50	0
2023.11.16	20:00	1.24253	1.24313	1.24181	1.24206	5968	50	0
2023.11.16	19:00	1.24206	1.24301	1.24196	1.24251	7197	50	0
2023.11.16	18:00	1.24405	1.24490	1.24137	1.24206	10276	50	0
2023.11.16	17:00	1.24322	1.24557	1.24297	1.24406	13312	50	0
2023.11.16	16:00	1.24412	1.24413	1.24107	1.24321	12877	50	0
2023.11.16	15:00	1.23890	1.24413	1.23869	1.24413	11519	50	0
2023.11.16	14:00	1.24042	1.24051	1.23819	1.23890	6090	50	0
2023.11.16	13:00	1.24061	1.24110	1.23941	1.24042	5347	50	0
2023.11.16	12:00	1.24009	1.24072	1.23918	1.24062	5398	50	0
2023.11.16	11:00	1.23970	1.24135	1.23936	1.24010	7091	50	0
2023.11.16	10:00	1.23796	1.23988	1.23764	1.23970	8421	50	0
