symbol,timeframe,bar_time,session_id,session_timezone,opening_range_window_minutes,opening_range_high,opening_range_low,opening_range_mid,opening_range_width,opening_range_width_pct_open,session_open_price,opening_range_defined,first_break_direction,first_break_mode,width_error_day
GBPUSD,M15,2022-02-10T08:30:00Z,london,Europe/London,30,1.35338,1.35284,1.35311,0.00054,0.0399,1.35300,1,up,close,0
GBPUSD,M15,2022-02-11T08:30:00Z,london,Europe/London,30,1.35338,1.35234,1.35286,0.00104,0.0769,1.35325,1,down,close,0
GBPUSD,M15,2022-02-14T08:30:00Z,london,Europe/London,30,1.35463,1.35381,1.35422,0.00082,0.0605,1.35463,1,down,close,0
GBPUSD,M15,2022-02-15T08:30:00Z,london,Europe/London,30,1.35324,1.35279,1.35302,0.00045,0.0333,1.35300,1,none,ambiguous,0
GBPUSD,M15,2022-02-16T08:30:00Z,london,Europe/London,30,1.35528,1.35474,1.35501,0.00054,0.0399,1.35506,1,up,close,0
GBPUSD,M15,2022-02-17T08:30:00Z,london,Europe/London,30,1.35942,1.35734,1.35838,0.00208,0.1531,1.35827,1,up,wick,0
GBPUSD,M15,2022-02-18T08:30:00Z,london,Europe/London,30,1.36160,1.36057,1.36109,0.00103,0.0757,1.36086,1,up,close,0
GBPUSD,M15,2022-02-21T08:30:00Z,london,Europe/London,30,1.36210,1.36174,1.36192,0.00036,0.0264,1.36179,1,up,close,0
GBPUSD,M15,2022-02-22T08:30:00Z,london,Europe/London,30,1.35971,1.35896,1.35933,0.00075,0.0552,1.35968,1,down,close,0
GBPUSD,M15,2022-02-23T08:30:00Z,london,Europe/London,30,1.35961,1.35912,1.35936,0.00049,0.0361,1.35915,1,up,wick,0
GBPUSD,M15,2022-02-24T08:30:00Z,london,Europe/London,30,1.35122,1.34962,1.35042,0.00160,0.1185,1.34965,1,down,wick,0
GBPUSD,M15,2022-02-25T08:30:00Z,london,Europe/London,30,1.34362,1.34228,1.34295,0.00134,0.0997,1.34358,1,down,close,0
GBPUSD,M15,2022-02-28T08:30:00Z,london,Europe/London,30,1.33691,1.33556,1.33624,0.00135,0.1010,1.33609,1,up,close,0
GBPUSD,M15,2022-03-01T08:30:00Z,london,Europe/London,30,1.34218,1.34138,1.34178,0.00080,0.0596,1.34177,1,up,close,0
GBPUSD,M15,2022-03-02T08:30:00Z,london,Europe/London,30,1.33126,1.33018,1.33072,0.00108,0.0812,1.33020,1,down,close,0
GBPUSD,M15,2022-03-03T08:30:00Z,london,Europe/London,30,1.34113,1.34016,1.34064,0.00097,0.0723,1.34076,1,up,close,0
GBPUSD,M15,2022-03-04T08:30:00Z,london,Europe/London,30,1.33445,1.33371,1.33408,0.00074,0.0555,1.33374,1,down,wick,0
GBPUSD,M15,2022-03-07T08:30:00Z,london,Europe/London,30,1.32192,1.32057,1.32125,0.00135,0.1022,1.32133,1,up,wick,0
GBPUSD,M15,2022-03-08T08:30:00Z,london,Europe/London,30,1.31172,1.31047,1.31109,0.00125,0.0953,1.31107,1,down,close,0
GBPUSD,M15,2022-03-09T08:30:00Z,london,Europe/London,30,1.31236,1.31109,1.31173,0.00127,0.0969,1.31122,1,down,wick,0
GBPUSD,M15,2022-03-10T08:30:00Z,london,Europe/London,30,1.31830,1.31739,1.31785,0.00091,0.0691,1.31753,1,up,wick,0
GBPUSD,M15,2022-03-11T08:30:00Z,london,Europe/London,30,1.30926,1.30708,1.30817,0.00218,0.1668,1.30734,1,up,close,0
GBPUSD,M15,2022-03-14T08:30:00Z,london,Europe/London,30,1.30220,1.30131,1.30175,0.00089,0.0683,1.30220,1,down,wick,0
GBPUSD,M15,2022-03-15T08:30:00Z,london,Europe/London,30,1.30492,1.30396,1.30444,0.00096,0.0736,1.30398,1,down,close,0
GBPUSD,M15,2022-03-16T08:30:00Z,london,Europe/London,30,1.30549,1.30484,1.30517,0.00065,0.0498,1.30498,1,up,close,0
GBPUSD,M15,2022-03-17T08:30:00Z,london,Europe/London,30,1.31595,1.31527,1.31561,0.00068,0.0517,1.31572,1,down,wick,0
GBPUSD,M15,2022-03-18T08:30:00Z,london,Europe/London,30,1.31599,1.31523,1.31561,0.00076,0.0578,1.31538,1,up,close,0
GBPUSD,M15,2021-06-15T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-06-16T14:00:00Z,new_york,America/New_York,30,1.41183,1.41094,1.41139,0.00089,0.0630,1.41158,1,down,wick,0
GBPUSD,M15,2021-06-17T14:00:00Z,new_york,America/New_York,30,1.39489,1.39406,1.39447,0.00083,0.0595,1.39433,1,up,wick,0
GBPUSD,M15,2021-06-18T14:00:00Z,new_york,America/New_York,30,1.39098,1.38987,1.39043,0.00111,0.0798,1.39022,1,down,wick,0
GBPUSD,M15,2021-06-20T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-06-21T14:00:00Z,new_york,America/New_York,30,1.38869,1.38643,1.38756,0.00226,0.1630,1.38664,1,up,close,0
GBPUSD,M15,2021-06-22T14:00:00Z,new_york,America/New_York,30,1.38876,1.38696,1.38786,0.00180,0.1297,1.38749,1,up,close,0
GBPUSD,M15,2021-06-23T14:00:00Z,new_york,America/New_York,30,1.39714,1.39575,1.39644,0.00139,0.0996,1.39600,1,down,close,0
GBPUSD,M15,2021-06-24T14:00:00Z,new_york,America/New_York,30,1.39815,1.39675,1.39745,0.00140,0.1002,1.39715,1,down,close,0
GBPUSD,M15,2021-06-25T14:00:00Z,new_york,America/New_York,30,1.39083,1.38981,1.39032,0.00102,0.0734,1.38998,1,down,close,0
GBPUSD,M15,2021-06-27T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-06-28T14:00:00Z,new_york,America/New_York,30,1.39151,1.38999,1.39075,0.00152,0.1092,1.39151,1,down,close,0
GBPUSD,M15,2021-06-29T14:00:00Z,new_york,America/New_York,30,1.38483,1.38373,1.38428,0.00110,0.0795,1.38440,1,down,close,0
GBPUSD,M15,2021-06-30T14:00:00Z,new_york,America/New_York,30,1.38724,1.38555,1.38640,0.00169,0.1220,1.38555,1,down,close,0
GBPUSD,M15,2021-07-01T14:00:00Z,new_york,America/New_York,30,1.37916,1.37644,1.37780,0.00272,0.1974,1.37782,1,up,close,0
GBPUSD,M15,2021-07-02T14:00:00Z,new_york,America/New_York,30,1.37500,1.37367,1.37433,0.00133,0.0968,1.37435,1,up,close,0
GBPUSD,M15,2021-07-04T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-07-05T14:00:00Z,new_york,America/New_York,30,1.38612,1.38449,1.38531,0.00163,0.1177,1.38469,1,down,wick,0
GBPUSD,M15,2021-07-06T14:00:00Z,new_york,America/New_York,30,1.38508,1.38409,1.38458,0.00099,0.0715,1.38460,1,up,close,0
GBPUSD,M15,2021-07-07T14:00:00Z,new_york,America/New_York,30,1.38245,1.38128,1.38186,0.00117,0.0846,1.38233,1,up,close,0
GBPUSD,M15,2021-07-08T14:00:00Z,new_york,America/New_York,30,1.37742,1.37518,1.37630,0.00224,0.1628,1.37578,1,up,wick,0
GBPUSD,M15,2021-07-09T14:00:00Z,new_york,America/New_York,30,1.38127,1.37999,1.38063,0.00128,0.0928,1.38003,1,up,close,0
GBPUSD,M15,2021-07-11T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-07-12T14:00:00Z,new_york,America/New_York,30,1.38530,1.38405,1.38468,0.00125,0.0903,1.38448,1,up,close,0
GBPUSD,M15,2021-07-13T14:00:00Z,new_york,America/New_York,30,1.38599,1.38520,1.38559,0.00079,0.0570,1.38521,1,down,close,0
GBPUSD,M15,2021-07-14T14:00:00Z,new_york,America/New_York,30,1.38752,1.38544,1.38648,0.00208,0.1501,1.38554,1,down,wick,0
GBPUSD,M15,2021-07-15T14:00:00Z,new_york,America/New_York,30,1.38954,1.38688,1.38821,0.00266,0.1914,1.38940,1,down,close,0
GBPUSD,M15,2021-07-16T14:00:00Z,new_york,America/New_York,30,1.38157,1.38024,1.38090,0.00133,0.0963,1.38147,1,down,wick,0
GBPUSD,M15,2021-07-18T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-07-19T14:00:00Z,new_york,America/New_York,30,1.37239,1.37025,1.37132,0.00214,0.1560,1.37198,1,down,close,0
GBPUSD,M15,2021-07-20T14:00:00Z,new_york,America/New_York,30,1.36466,1.36164,1.36315,0.00302,0.2213,1.36464,1,down,close,0
GBPUSD,M15,2021-07-21T14:00:00Z,new_york,America/New_York,30,1.36292,1.36013,1.36152,0.00279,0.2048,1.36245,1,down,wick,0
GBPUSD,M15,2021-07-22T14:00:00Z,new_york,America/New_York,30,1.37680,1.37526,1.37603,0.00154,0.1120,1.37545,1,down,wick,0
GBPUSD,M15,2021-07-23T14:00:00Z,new_york,America/New_York,30,1.37411,1.37281,1.37346,0.00130,0.0947,1.37292,1,down,wick,0
GBPUSD,M15,2021-07-25T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-07-26T14:00:00Z,new_york,America/New_York,30,1.37942,1.37829,1.37886,0.00113,0.0819,1.37916,1,down,wick,0
GBPUSD,M15,2021-07-27T14:00:00Z,new_york,America/New_York,30,1.37925,1.37843,1.37884,0.00082,0.0595,1.37858,1,none,ambiguous,0
GBPUSD,M15,2021-07-28T14:00:00Z,new_york,America/New_York,30,1.38808,1.38694,1.38751,0.00114,0.0822,1.38697,1,up,wick,0
GBPUSD,M15,2021-07-29T14:00:00Z,new_york,America/New_York,30,1.39606,1.39531,1.39569,0.00075,0.0537,1.39572,1,up,wick,0
GBPUSD,M15,2021-07-30T14:00:00Z,new_york,America/New_York,30,1.39781,1.39653,1.39717,0.00128,0.0916,1.39686,1,down,close,0
GBPUSD,M15,2021-08-01T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-08-02T14:00:00Z,new_york,America/New_York,30,1.39081,1.38968,1.39025,0.00113,0.0813,1.39074,1,down,wick,0
GBPUSD,M15,2021-08-03T14:00:00Z,new_york,America/New_York,30,1.39347,1.39216,1.39282,0.00131,0.0941,1.39224,1,up,wick,0
GBPUSD,M15,2021-08-04T14:00:00Z,new_york,America/New_York,30,1.39364,1.39222,1.39293,0.00142,0.1019,1.39343,1,down,wick,0
GBPUSD,M15,2021-08-05T14:00:00Z,new_york,America/New_York,30,1.39285,1.39163,1.39224,0.00122,0.0876,1.39254,1,none,ambiguous,0
GBPUSD,M15,2021-08-06T14:00:00Z,new_york,America/New_York,30,1.39173,1.39071,1.39122,0.00102,0.0733,1.39137,1,down,wick,0
GBPUSD,M15,2021-08-08T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-08-09T14:00:00Z,new_york,America/New_York,30,1.38902,1.38784,1.38843,0.00118,0.0850,1.38835,1,down,wick,0
GBPUSD,M15,2021-08-10T14:00:00Z,new_york,America/New_York,30,1.38616,1.38528,1.38572,0.00088,0.0635,1.38547,1,up,close,0
GBPUSD,M15,2021-08-11T14:00:00Z,new_york,America/New_York,30,1.38189,1.38062,1.38125,0.00127,0.0920,1.38079,1,up,close,0
GBPUSD,M15,2021-08-12T14:00:00Z,new_york,America/New_York,30,1.38570,1.38497,1.38533,0.00073,0.0527,1.38532,1,down,wick,0
GBPUSD,M15,2021-08-13T14:00:00Z,new_york,America/New_York,30,1.37994,1.37929,1.37961,0.00065,0.0471,1.37931,1,up,close,0
GBPUSD,M15,2021-08-15T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-08-16T14:00:00Z,new_york,America/New_York,30,1.38643,1.38528,1.38586,0.00115,0.0830,1.38531,1,none,ambiguous,0
GBPUSD,M15,2021-08-17T14:00:00Z,new_york,America/New_York,30,1.37963,1.37855,1.37909,0.00108,0.0783,1.37894,1,up,wick,0
GBPUSD,M15,2021-08-18T14:00:00Z,new_york,America/New_York,30,1.37617,1.37494,1.37555,0.00123,0.0894,1.37580,1,down,wick,0
GBPUSD,M15,2021-08-19T14:00:00Z,new_york,America/New_York,30,1.36985,1.36858,1.36922,0.00127,0.0928,1.36905,1,down,wick,0
GBPUSD,M15,2021-08-20T14:00:00Z,new_york,America/New_York,30,1.36218,1.36116,1.36167,0.00102,0.0749,1.36194,1,down,wick,0
GBPUSD,M15,2021-08-22T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-08-23T14:00:00Z,new_york,America/New_York,30,1.36781,1.36643,1.36712,0.00138,0.1010,1.36654,1,up,wick,0
GBPUSD,M15,2021-08-24T14:00:00Z,new_york,America/New_York,30,1.37315,1.37165,1.37240,0.00150,0.1093,1.37210,1,down,close,0
GBPUSD,M15,2021-08-25T14:00:00Z,new_york,America/New_York,30,1.37296,1.37129,1.37213,0.00167,0.1216,1.37291,1,down,wick,0
GBPUSD,M15,2021-08-26T14:00:00Z,new_york,America/New_York,30,1.37461,1.37369,1.37415,0.00092,0.0669,1.37424,1,down,wick,0
GBPUSD,M15,2021-08-27T14:00:00Z,new_york,America/New_York,30,1.37106,1.36999,1.37052,0.00107,0.0781,1.37055,1,up,close,0
GBPUSD,M15,2021-08-29T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-08-30T14:00:00Z,new_york,America/New_York,30,1.37575,1.37501,1.37538,0.00074,0.0538,1.37531,1,down,wick,0
GBPUSD,M15,2021-08-31T14:00:00Z,new_york,America/New_York,30,1.37790,1.37619,1.37704,0.00171,0.1241,1.37773,1,up,close,0
GBPUSD,M15,2021-09-01T14:00:00Z,new_york,America/New_York,30,1.37613,1.37506,1.37560,0.00107,0.0778,1.37547,1,up,wick,0
GBPUSD,M15,2021-09-02T14:00:00Z,new_york,America/New_York,30,1.37936,1.37876,1.37906,0.00060,0.0435,1.37917,1,down,close,0
GBPUSD,M15,2021-09-03T14:00:00Z,new_york,America/New_York,30,1.38275,1.38172,1.38224,0.00103,0.0745,1.38275,1,up,close,0
GBPUSD,M15,2021-09-05T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-09-06T14:00:00Z,new_york,America/New_York,30,1.38387,1.38333,1.38360,0.00054,0.0390,1.38378,1,none,ambiguous,0
GBPUSD,M15,2021-09-07T14:00:00Z,new_york,America/New_York,30,1.37993,1.37859,1.37926,0.00134,0.0971,1.37990,1,down,wick,0
GBPUSD,M15,2021-09-08T14:00:00Z,new_york,America/New_York,30,1.37675,1.37597,1.37636,0.00078,0.0567,1.37650,1,up,close,0
GBPUSD,M15,2021-09-09T14:00:00Z,new_york,America/New_York,30,1.38164,1.38094,1.38129,0.00070,0.0507,1.38155,1,down,wick,0
GBPUSD,M15,2021-09-10T14:00:00Z,new_york,America/New_York,30,1.38738,1.38633,1.38686,0.00105,0.0757,1.38710,1,up,wick,0
GBPUSD,M15,2021-09-12T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-09-13T14:00:00Z,new_york,America/New_York,30,1.38301,1.38245,1.38273,0.00056,0.0405,1.38257,1,down,close,0
GBPUSD,M15,2021-09-14T14:00:00Z,new_york,America/New_York,30,1.38727,1.38652,1.38689,0.00075,0.0541,1.38658,1,down,close,0
GBPUSD,M15,2021-09-15T14:00:00Z,new_york,America/New_York,30,1.38285,1.38238,1.38261,0.00047,0.0340,1.38257,1,down,close,0
GBPUSD,M15,2021-09-16T14:00:00Z,new_york,America/New_York,30,1.38258,1.38158,1.38208,0.00100,0.0724,1.38170,1,up,wick,0
GBPUSD,M15,2021-09-17T14:00:00Z,new_york,America/New_York,30,1.37954,1.37840,1.37897,0.00114,0.0827,1.37858,1,up,close,0
GBPUSD,M15,2021-09-19T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-09-20T14:00:00Z,new_york,America/New_York,30,1.36981,1.36895,1.36938,0.00086,0.0628,1.36944,1,down,close,0
GBPUSD,M15,2021-09-21T14:00:00Z,new_york,America/New_York,30,1.36874,1.36760,1.36817,0.00114,0.0834,1.36767,1,down,close,0
GBPUSD,M15,2021-09-22T14:00:00Z,new_york,America/New_York,30,1.36496,1.36374,1.36435,0.00122,0.0894,1.36417,1,down,close,0
GBPUSD,M15,2021-09-23T14:00:00Z,new_york,America/New_York,30,1.36850,1.36656,1.36753,0.00194,0.1419,1.36679,1,up,close,0
GBPUSD,M15,2021-09-24T14:00:00Z,new_york,America/New_York,30,1.37089,1.36936,1.37012,0.00153,0.1116,1.37089,1,down,close,0
GBPUSD,M15,2021-09-26T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-09-27T14:00:00Z,new_york,America/New_York,30,1.37058,1.36941,1.36999,0.00117,0.0854,1.37004,1,up,close,0
GBPUSD,M15,2021-09-28T14:00:00Z,new_york,America/New_York,30,1.36261,1.35945,1.36103,0.00316,0.2320,1.36217,1,down,wick,0
GBPUSD,M15,2021-09-29T14:00:00Z,new_york,America/New_York,30,1.35245,1.35027,1.35136,0.00218,0.1612,1.35239,1,down,close,0
GBPUSD,M15,2021-09-30T14:00:00Z,new_york,America/New_York,30,1.34490,1.34316,1.34403,0.00174,0.1295,1.34410,1,up,wick,0
GBPUSD,M15,2021-10-01T14:00:00Z,new_york,America/New_York,30,1.35248,1.35097,1.35173,0.00151,0.1117,1.35179,1,none,ambiguous,0
GBPUSD,M15,2021-10-03T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-10-04T14:00:00Z,new_york,America/New_York,30,1.35915,1.35737,1.35826,0.00178,0.1311,1.35760,1,up,close,0
GBPUSD,M15,2021-10-05T14:00:00Z,new_york,America/New_York,30,1.36283,1.36180,1.36231,0.00103,0.0756,1.36180,1,up,close,0
GBPUSD,M15,2021-10-06T14:00:00Z,new_york,America/New_York,30,1.35732,1.35594,1.35663,0.00138,0.1018,1.35619,1,up,close,0
GBPUSD,M15,2021-10-07T14:00:00Z,new_york,America/New_York,30,1.35944,1.35846,1.35895,0.00098,0.0721,1.35860,1,up,close,0
GBPUSD,M15,2021-10-08T14:00:00Z,new_york,America/New_York,30,1.36326,1.36256,1.36291,0.00070,0.0514,1.36302,1,down,wick,0
GBPUSD,M15,2021-10-10T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-10-11T14:00:00Z,new_york,America/New_York,30,1.36324,1.36188,1.36256,0.00136,0.0998,1.36212,1,up,wick,0
GBPUSD,M15,2021-10-12T14:00:00Z,new_york,America/New_York,30,1.36192,1.36006,1.36099,0.00186,0.1368,1.36009,1,up,wick,0
GBPUSD,M15,2021-10-13T14:00:00Z,new_york,America/New_York,30,1.36374,1.36213,1.36294,0.00161,0.1181,1.36372,1,down,close,0
GBPUSD,M15,2021-10-14T14:00:00Z,new_york,America/New_York,30,1.37209,1.37076,1.37142,0.00133,0.0969,1.37201,1,none,ambiguous,0
GBPUSD,M15,2021-10-15T14:00:00Z,new_york,America/New_York,30,1.37449,1.37321,1.37385,0.00128,0.0932,1.37326,1,up,close,0
GBPUSD,M15,2021-10-17T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-10-18T14:00:00Z,new_york,America/New_York,30,1.37357,1.37252,1.37304,0.00105,0.0765,1.37313,1,down,close,0
GBPUSD,M15,2021-10-19T14:00:00Z,new_york,America/New_York,30,1.38311,1.38196,1.38254,0.00115,0.0832,1.38269,1,down,wick,0
GBPUSD,M15,2021-10-20T14:00:00Z,new_york,America/New_York,30,1.37649,1.37573,1.37611,0.00076,0.0552,1.37583,1,none,ambiguous,0
GBPUSD,M15,2021-10-21T14:00:00Z,new_york,America/New_York,30,1.38044,1.37884,1.37964,0.00160,0.1160,1.37884,1,up,close,0
GBPUSD,M15,2021-10-22T14:00:00Z,new_york,America/New_York,30,1.38025,1.37808,1.37916,0.00217,0.1573,1.37959,1,down,wick,0
GBPUSD,M15,2021-10-24T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-10-25T14:00:00Z,new_york,America/New_York,30,1.37733,1.37562,1.37648,0.00171,0.1243,1.37571,1,up,wick,0
GBPUSD,M15,2021-10-26T14:00:00Z,new_york,America/New_York,30,1.38283,1.38151,1.38217,0.00132,0.0955,1.38193,1,up,wick,0
GBPUSD,M15,2021-10-27T14:00:00Z,new_york,America/New_York,30,1.37300,1.37118,1.37209,0.00182,0.1326,1.37237,1,down,wick,0
GBPUSD,M15,2021-10-28T14:00:00Z,new_york,America/New_York,30,1.37605,1.37499,1.37552,0.00106,0.0771,1.37571,1,up,wick,0
GBPUSD,M15,2021-10-29T14:00:00Z,new_york,America/New_York,30,1.37999,1.37824,1.37912,0.00175,0.1269,1.37880,1,down,wick,0
GBPUSD,M15,2021-10-31T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-11-01T14:00:00Z,new_york,America/New_York,30,1.36579,1.36412,1.36496,0.00167,0.1223,1.36577,1,up,close,0
GBPUSD,M15,2021-11-02T14:00:00Z,new_york,America/New_York,30,1.36374,1.36260,1.36317,0.00114,0.0836,1.36364,1,up,close,0
GBPUSD,M15,2021-11-03T14:00:00Z,new_york,America/New_York,30,1.36258,1.36187,1.36223,0.00071,0.0521,1.36216,1,up,wick,0
GBPUSD,M15,2021-11-04T14:00:00Z,new_york,America/New_York,30,1.36329,1.36212,1.36271,0.00117,0.0859,1.36219,1,up,close,0
GBPUSD,M15,2021-11-05T14:00:00Z,new_york,America/New_York,30,1.34426,1.34238,1.34332,0.00188,0.1400,1.34265,1,up,wick,0
GBPUSD,M15,2021-11-07T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-11-08T15:00:00Z,new_york,America/New_York,30,1.35370,1.35154,1.35262,0.00216,0.1598,1.35182,1,up,close,0
GBPUSD,M15,2021-11-09T15:00:00Z,new_york,America/New_York,30,1.35725,1.35573,1.35649,0.00152,0.1120,1.35724,1,down,wick,0
GBPUSD,M15,2021-11-10T15:00:00Z,new_york,America/New_York,30,1.35084,1.34902,1.34993,0.00182,0.1349,1.34949,1,up,close,0
GBPUSD,M15,2021-11-11T15:00:00Z,new_york,America/New_York,30,1.34116,1.33984,1.34050,0.00132,0.0985,1.34077,1,down,close,0
GBPUSD,M15,2021-11-12T15:00:00Z,new_york,America/New_York,30,1.34056,1.33917,1.33987,0.00139,0.1037,1.34014,1,down,close,0
GBPUSD,M15,2021-11-14T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-11-15T15:00:00Z,new_york,America/New_York,30,1.34372,1.34268,1.34320,0.00104,0.0774,1.34287,1,up,wick,0
GBPUSD,M15,2021-11-16T15:00:00Z,new_york,America/New_York,30,1.34541,1.34403,1.34472,0.00138,0.1026,1.34538,1,down,wick,0
GBPUSD,M15,2021-11-17T15:00:00Z,new_york,America/New_York,30,1.34613,1.34532,1.34573,0.00081,0.0602,1.34582,1,down,wick,0
GBPUSD,M15,2021-11-18T15:00:00Z,new_york,America/New_York,30,1.34896,1.34750,1.34823,0.00146,0.1083,1.34811,1,down,wick,0
GBPUSD,M15,2021-11-19T15:00:00Z,new_york,America/New_York,30,1.34479,1.34125,1.34302,0.00354,0.2633,1.34459,1,up,close,0
GBPUSD,M15,2021-11-21T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-11-22T15:00:00Z,new_york,America/New_York,30,1.34493,1.34390,1.34442,0.00103,0.0766,1.34443,1,down,close,0
GBPUSD,M15,2021-11-23T15:00:00Z,new_york,America/New_York,30,1.33538,1.33415,1.33476,0.00123,0.0922,1.33423,1,up,close,0
GBPUSD,M15,2021-11-24T15:00:00Z,new_york,America/New_York,30,1.33689,1.33502,1.33596,0.00187,0.1399,1.33686,1,down,wick,0
GBPUSD,M15,2021-11-25T15:00:00Z,new_york,America/New_York,30,1.33178,1.33048,1.33113,0.00130,0.0976,1.33149,1,up,wick,0
GBPUSD,M15,2021-11-26T15:00:00Z,new_york,America/New_York,30,1.33408,1.33269,1.33338,0.00139,0.1043,1.33294,1,up,close,0
GBPUSD,M15,2021-11-28T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-11-29T15:00:00Z,new_york,America/New_York,30,1.33458,1.33325,1.33392,0.00133,0.0997,1.33390,1,down,close,0
GBPUSD,M15,2021-11-30T15:00:00Z,new_york,America/New_York,30,1.33396,1.33278,1.33337,0.00118,0.0885,1.33359,1,up,wick,0
GBPUSD,M15,2021-12-01T15:00:00Z,new_york,America/New_York,30,1.33274,1.33145,1.33210,0.00129,0.0968,1.33226,1,down,close,0
GBPUSD,M15,2021-12-02T15:00:00Z,new_york,America/New_York,30,1.33309,1.33151,1.33230,0.00158,0.1186,1.33269,1,up,wick,0
GBPUSD,M15,2021-12-03T15:00:00Z,new_york,America/New_York,30,1.32790,1.32626,1.32708,0.00164,0.1236,1.32660,1,up,wick,0
GBPUSD,M15,2021-12-05T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-12-06T15:00:00Z,new_york,America/New_York,30,1.32778,1.32678,1.32728,0.00100,0.0753,1.32734,1,down,close,0
GBPUSD,M15,2021-12-07T15:00:00Z,new_york,America/New_York,30,1.32543,1.32398,1.32471,0.00145,0.1095,1.32460,1,up,wick,0
GBPUSD,M15,2021-12-08T15:00:00Z,new_york,America/New_York,30,1.32076,1.31849,1.31962,0.00227,0.1721,1.31896,1,down,wick,0
GBPUSD,M15,2021-12-09T15:00:00Z,new_york,America/New_York,30,1.31912,1.31795,1.31854,0.00117,0.0888,1.31798,1,up,wick,0
GBPUSD,M15,2021-12-10T15:00:00Z,new_york,America/New_York,30,1.32097,1.31949,1.32023,0.00148,0.1121,1.32014,1,up,wick,0
GBPUSD,M15,2021-12-12T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-12-13T15:00:00Z,new_york,America/New_York,30,1.32632,1.32452,1.32542,0.00180,0.1358,1.32592,1,down,close,0
GBPUSD,M15,2021-12-14T15:00:00Z,new_york,America/New_York,30,1.32563,1.32452,1.32508,0.00111,0.0838,1.32455,1,down,wick,0
GBPUSD,M15,2021-12-15T15:00:00Z,new_york,America/New_York,30,1.32589,1.32517,1.32553,0.00072,0.0543,1.32568,1,down,wick,0
GBPUSD,M15,2021-12-16T15:00:00Z,new_york,America/New_York,30,1.33686,1.33423,1.33554,0.00263,0.1969,1.33563,1,up,wick,0
GBPUSD,M15,2021-12-17T15:00:00Z,new_york,America/New_York,30,1.32960,1.32798,1.32879,0.00162,0.1219,1.32856,1,up,wick,0
GBPUSD,M15,2021-12-19T15:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
GBPUSD,M15,2021-12-20T15:00:00Z,new_york,America/New_York,30,1.32182,1.32096,1.32139,0.00086,0.0651,1.32103,1,up,close,0
GBPUSD,M15,2021-12-21T15:00:00Z,new_york,America/New_York,30,1.32548,1.32460,1.32504,0.00088,0.0664,1.32490,1,none,ambiguous,0
GBPUSD,M15,2021-12-22T15:00:00Z,new_york,America/New_York,30,1.33149,1.33004,1.33076,0.00145,0.1089,1.33117,1,up,wick,0
