symbol,timeframe,bar_time,session_id,session_timezone,opening_range_window_minutes,opening_range_high,opening_range_low,opening_range_mid,opening_range_width,opening_range_width_pct_open,session_open_price,opening_range_defined,first_break_direction,first_break_mode,width_error_day
XAUUSD,M5,2026-01-30T08:30:00Z,london,Europe/London,30,5205.29000,5156.72000,5181.00500,48.57000,0.9368,5184.72000,1,down,wick,0
XAUUSD,M5,2026-02-02T08:30:00Z,london,Europe/London,30,4573.85000,4433.79000,4503.82000,140.06000,3.0784,4549.71000,1,down,close,0
XAUUSD,M5,2026-02-03T08:30:00Z,london,Europe/London,30,4875.10000,4816.72000,4845.91000,58.38000,1.2099,4825.34000,1,up,close,0
XAUUSD,M5,2026-02-04T08:30:00Z,london,Europe/London,30,5082.78000,5051.30000,5067.04000,31.48000,0.6197,5079.52000,1,up,close,0
XAUUSD,M5,2026-02-05T08:30:00Z,london,Europe/London,30,4930.28000,4878.48000,4904.38000,51.80000,1.0579,4896.32000,1,up,wick,0
XAUUSD,M5,2026-02-06T08:30:00Z,london,Europe/London,30,4903.10000,4848.66000,4875.88000,54.44000,1.1115,4897.72000,1,down,close,0
XAUUSD,M5,2026-02-09T08:30:00Z,london,Europe/London,30,5045.58000,5014.14000,5029.86000,31.44000,0.6242,5036.59000,1,down,close,0
XAUUSD,M5,2026-02-10T08:30:00Z,london,Europe/London,30,5045.52000,5030.80000,5038.16000,14.72000,0.2921,5039.47000,1,down,wick,0
XAUUSD,M5,2026-02-11T08:30:00Z,london,Europe/London,30,5061.56000,5049.45000,5055.50500,12.11000,0.2397,5052.74000,1,up,wick,0
XAUUSD,M5,2026-02-12T08:30:00Z,london,Europe/London,30,5076.40000,5055.50000,5065.95000,20.90000,0.4118,5075.70000,1,down,close,0
XAUUSD,M5,2026-02-13T08:30:00Z,london,Europe/London,30,4961.82000,4946.16000,4953.99000,15.66000,0.3166,4946.43000,1,up,close,0
XAUUSD,M5,2026-02-16T08:30:00Z,london,Europe/London,30,4994.80000,4984.91000,4989.85500,9.89000,0.1982,4990.68000,1,up,close,0
XAUUSD,M5,2026-02-17T08:30:00Z,london,Europe/London,30,4901.52000,4886.62000,4894.07000,14.90000,0.3048,4888.92000,1,up,close,0
XAUUSD,M5,2026-02-18T08:30:00Z,london,Europe/London,30,4934.26000,4925.33000,4929.79500,8.93000,0.1810,4933.56000,1,up,close,0
XAUUSD,M5,2026-02-19T08:30:00Z,london,Europe/London,30,5002.38000,4996.64000,4999.51000,5.74000,0.1149,4996.96000,1,up,close,0
XAUUSD,M5,2026-02-20T08:30:00Z,london,Europe/London,30,5029.40000,5011.98000,5020.69000,17.42000,0.3476,5012.06000,1,up,close,0
XAUUSD,M5,2026-02-23T08:30:00Z,london,Europe/London,30,5161.55000,5152.47000,5157.01000,9.08000,0.1760,5158.34000,1,down,wick,0
XAUUSD,M5,2026-02-24T08:30:00Z,london,Europe/London,30,5184.88000,5167.04000,5175.96000,17.84000,0.3442,5182.65000,1,down,close,0
XAUUSD,M5,2026-02-25T08:30:00Z,london,Europe/London,30,5201.85000,5182.50000,5192.17500,19.35000,0.3720,5201.84000,1,down,wick,0
XAUUSD,M5,2026-02-26T08:30:00Z,london,Europe/London,30,5199.66000,5193.10000,5196.38000,6.56000,0.1262,5198.29000,1,down,wick,0
XAUUSD,M5,2026-02-27T08:30:00Z,london,Europe/London,30,5199.16000,5192.52000,5195.84000,6.64000,0.1277,5197.90000,1,down,wick,0
XAUUSD,M5,2026-03-02T08:30:00Z,london,Europe/London,30,5380.94000,5363.70000,5372.32000,17.24000,0.3213,5366.10000,1,up,wick,0
XAUUSD,M5,2026-03-03T08:30:00Z,london,Europe/London,30,5323.03000,5279.10000,5301.06500,43.93000,0.8259,5319.20000,1,up,close,0
XAUUSD,M5,2026-03-04T08:30:00Z,london,Europe/London,30,5160.06000,5121.26000,5140.66000,38.80000,0.7519,5160.06000,1,up,close,0
XAUUSD,M5,2026-03-05T08:30:00Z,london,Europe/London,30,5155.38000,5120.96000,5138.17000,34.42000,0.6685,5148.62000,1,up,wick,0
XAUUSD,M5,2026-03-06T08:30:00Z,london,Europe/London,30,5122.99000,5109.30000,5116.14500,13.69000,0.2675,5117.47000,1,down,close,0
XAUUSD,M5,2026-03-09T08:30:00Z,london,Europe/London,30,5104.65000,5080.97000,5092.81000,23.68000,0.4652,5090.24000,1,up,close,0
XAUUSD,M5,2026-03-10T08:30:00Z,london,Europe/London,30,5174.26000,5163.82000,5169.04000,10.44000,0.2022,5163.84000,1,up,wick,0
XAUUSD,M5,2026-03-11T08:30:00Z,london,Europe/London,30,5208.30000,5200.45000,5204.37500,7.85000,0.1508,5204.57000,1,down,close,0
XAUUSD,M5,2026-03-12T08:30:00Z,london,Europe/London,30,5149.13000,5137.24000,5143.18500,11.89000,0.2312,5142.62000,1,up,wick,0
XAUUSD,M5,2026-03-13T08:30:00Z,london,Europe/London,30,5110.24000,5102.70000,5106.47000,7.54000,0.1477,5104.80000,1,up,wick,0
XAUUSD,M5,2026-03-16T08:30:00Z,london,Europe/London,30,5015.70000,5008.03000,5011.86500,7.67000,0.1530,5012.85000,1,down,close,0
XAUUSD,M5,2026-03-17T08:30:00Z,london,Europe/London,30,5044.50000,5032.36000,5038.43000,12.14000,0.2410,5038.02000,1,down,close,0
XAUUSD,M5,2026-03-18T08:30:00Z,london,Europe/London,30,4992.62000,4984.79000,4988.70500,7.83000,0.1570,4987.11000,1,up,close,0
XAUUSD,M5,2026-03-19T08:30:00Z,london,Europe/London,30,4853.99000,4846.53000,4850.26000,7.46000,0.1538,4849.88000,1,down,close,0
XAUUSD,M5,2026-03-20T08:30:00Z,london,Europe/London,30,4723.58000,4710.64000,4717.11000,12.94000,0.2740,4721.86000,1,down,close,0
XAUUSD,M5,2026-03-23T08:30:00Z,london,Europe/London,30,4380.14000,4351.90000,4366.02000,28.24000,0.6466,4367.56000,1,down,close,0
XAUUSD,M5,2026-03-24T08:30:00Z,london,Europe/London,30,4346.82000,4319.88000,4333.35000,26.94000,0.6217,4333.43000,1,up,close,0
XAUUSD,M5,2026-03-25T08:30:00Z,london,Europe/London,30,4573.42000,4554.24000,4563.83000,19.18000,0.4194,4572.94000,1,down,close,0
XAUUSD,M5,2026-03-26T08:30:00Z,london,Europe/London,30,4522.32000,4489.23000,4505.77500,33.09000,0.7320,4520.60000,1,down,wick,0
XAUUSD,M5,2026-03-27T08:30:00Z,london,Europe/London,30,4447.63000,4440.48000,4444.05500,7.15000,0.1608,4446.04000,1,up,close,0
XAUUSD,M5,2026-03-30T07:30:00Z,london,Europe/London,30,4498.72000,4486.98000,4492.85000,11.74000,0.2611,4496.14000,1,down,wick,0
XAUUSD,M5,2026-03-31T07:30:00Z,london,Europe/London,30,4569.44000,4557.18000,4563.31000,12.26000,0.2690,4557.21000,1,up,wick,0
XAUUSD,M5,2026-04-01T07:30:00Z,london,Europe/London,30,4682.06000,4667.12000,4674.59000,14.94000,0.3191,4681.94000,1,up,close,0
XAUUSD,M5,2026-04-02T07:30:00Z,london,Europe/London,30,4681.54000,4662.29000,4671.91500,19.25000,0.4116,4676.33000,1,down,close,0
XAUUSD,M5,2026-04-03T07:30:00Z,london,Europe/London,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-04-06T07:30:00Z,london,Europe/London,30,4648.63000,4640.07000,4644.35000,8.56000,0.1845,4640.59000,1,up,wick,0
XAUUSD,M5,2026-04-07T07:30:00Z,london,Europe/London,30,4651.40000,4645.68000,4648.54000,5.72000,0.1230,4649.68000,1,up,close,0
XAUUSD,M5,2026-04-08T07:30:00Z,london,Europe/London,30,4803.86000,4790.28000,4797.07000,13.58000,0.2831,4797.60000,1,up,wick,0
XAUUSD,M5,2026-04-09T07:30:00Z,london,Europe/London,30,4723.38000,4709.84000,4716.61000,13.54000,0.2874,4711.62000,1,up,wick,0
XAUUSD,M5,2026-04-10T07:30:00Z,london,Europe/London,30,4770.86000,4764.62000,4767.74000,6.24000,0.1309,4766.66000,1,down,close,0
XAUUSD,M5,2026-04-11T07:30:00Z,london,Europe/London,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-04-13T07:30:00Z,london,Europe/London,30,4718.56000,4708.80000,4713.68000,9.76000,0.2069,4718.20000,1,up,close,0
XAUUSD,M5,2026-04-14T07:30:00Z,london,Europe/London,30,4776.78000,4766.98000,4771.88000,9.80000,0.2055,4768.18000,1,down,close,0
XAUUSD,M5,2026-04-15T07:30:00Z,london,Europe/London,30,4826.66000,4820.46000,4823.56000,6.20000,0.1285,4824.08000,1,up,close,0
XAUUSD,M5,2026-04-16T07:30:00Z,london,Europe/London,30,4830.14000,4822.84000,4826.49000,7.30000,0.1513,4824.21000,1,up,wick,0
XAUUSD,M5,2026-04-17T07:30:00Z,london,Europe/London,30,4796.26000,4792.72000,4794.49000,3.54000,0.0739,4793.39000,1,up,close,0
XAUUSD,M5,2026-04-18T07:30:00Z,london,Europe/London,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-04-20T07:30:00Z,london,Europe/London,30,4795.80000,4790.89000,4793.34500,4.91000,0.1025,4790.97000,1,down,close,0
XAUUSD,M5,2026-04-21T07:30:00Z,london,Europe/London,30,4797.91000,4791.29000,4794.60000,6.62000,0.1380,4797.21000,1,down,wick,0
XAUUSD,M5,2026-04-22T07:30:00Z,london,Europe/London,30,4759.71000,4754.52000,4757.11500,5.19000,0.1091,4758.18000,1,down,close,0
XAUUSD,M5,2026-04-23T07:30:00Z,london,Europe/London,30,4707.04000,4700.76000,4703.90000,6.28000,0.1335,4703.93000,1,up,wick,0
XAUUSD,M5,2026-04-24T07:30:00Z,london,Europe/London,30,4674.68000,4658.18000,4666.43000,16.50000,0.3532,4672.18000,1,down,wick,0
XAUUSD,M5,2026-04-25T07:30:00Z,london,Europe/London,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-04-27T07:30:00Z,london,Europe/London,30,4728.02000,4723.60000,4725.81000,4.42000,0.0936,4724.24000,1,up,wick,0
XAUUSD,M5,2026-04-28T07:30:00Z,london,Europe/London,30,4671.34000,4666.84000,4669.09000,4.50000,0.0963,4671.02000,1,down,wick,0
XAUUSD,M5,2026-04-29T07:30:00Z,london,Europe/London,30,4603.50000,4595.35000,4599.42500,8.15000,0.1773,4595.70000,1,up,wick,0
XAUUSD,M5,2026-04-30T07:30:00Z,london,Europe/London,30,4557.12000,4545.94000,4551.53000,11.18000,0.2454,4556.01000,1,down,close,0
XAUUSD,M5,2026-05-01T07:30:00Z,london,Europe/London,30,4628.86000,4617.19000,4623.02500,11.67000,0.2522,4626.74000,1,down,close,0
XAUUSD,M5,2026-05-02T07:30:00Z,london,Europe/London,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-05-04T07:30:00Z,london,Europe/London,30,4615.43000,4607.14000,4611.28500,8.29000,0.1796,4615.14000,1,down,close,0
XAUUSD,M5,2026-05-05T07:30:00Z,london,Europe/London,30,4535.85000,4529.54000,4532.69500,6.31000,0.1391,4534.70000,1,down,wick,0
XAUUSD,M5,2026-05-06T07:30:00Z,london,Europe/London,30,4653.70000,4643.48000,4648.59000,10.22000,0.2201,4643.79000,1,up,close,0
XAUUSD,M5,2026-05-07T07:30:00Z,london,Europe/London,30,4700.93000,4695.13000,4698.03000,5.80000,0.1234,4699.16000,1,down,close,0
XAUUSD,M5,2026-05-08T07:30:00Z,london,Europe/London,30,4723.36000,4713.38000,4718.37000,9.98000,0.2115,4719.66000,1,down,close,0
XAUUSD,M5,2026-05-09T07:30:00Z,london,Europe/London,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-05-11T07:30:00Z,london,Europe/London,30,4679.97000,4670.32000,4675.14500,9.65000,0.2063,4678.67000,1,down,wick,0
XAUUSD,M5,2026-05-12T07:30:00Z,london,Europe/London,30,4730.40000,4719.76000,4725.08000,10.64000,0.2254,4720.23000,1,down,wick,0
XAUUSD,M5,2026-05-13T07:30:00Z,london,Europe/London,30,4703.47000,4695.54000,4699.50500,7.93000,0.1689,4696.09000,1,up,close,0
XAUUSD,M5,2026-05-14T07:30:00Z,london,Europe/London,30,4707.48000,4668.94000,4688.21000,38.54000,0.8244,4675.09000,1,up,close,0
XAUUSD,M5,2026-05-15T07:30:00Z,london,Europe/London,30,4621.65000,4607.40000,4614.52500,14.25000,0.3087,4615.52000,1,down,close,0
XAUUSD,M5,2026-05-16T07:30:00Z,london,Europe/London,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-05-18T07:30:00Z,london,Europe/London,30,4549.76000,4530.10000,4539.93000,19.66000,0.4329,4541.13000,1,up,wick,0
XAUUSD,M5,2026-05-19T07:30:00Z,london,Europe/London,30,4545.76000,4538.28000,4542.02000,7.48000,0.1646,4545.09000,1,down,wick,0
XAUUSD,M5,2026-05-20T07:30:00Z,london,Europe/London,30,4470.68000,4462.40000,4466.54000,8.28000,0.1855,4463.74000,1,down,wick,0
XAUUSD,M5,2026-05-21T07:30:00Z,london,Europe/London,30,4540.19000,4527.43000,4533.81000,12.76000,0.2818,4528.32000,1,up,wick,0
XAUUSD,M5,2026-05-22T07:30:00Z,london,Europe/London,30,4533.00000,4527.63000,4530.31500,5.37000,0.1186,4529.49000,1,down,close,0
XAUUSD,M5,2026-05-23T07:30:00Z,london,Europe/London,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-05-25T07:30:00Z,london,Europe/London,30,4565.89000,4559.52000,4562.70500,6.37000,0.1397,4559.87000,1,down,close,0
XAUUSD,M5,2026-05-26T07:30:00Z,london,Europe/London,30,4543.28000,4532.64000,4537.96000,10.64000,0.2342,4542.41000,1,down,close,0
XAUUSD,M5,2026-05-27T07:30:00Z,london,Europe/London,30,4503.46000,4495.94000,4499.70000,7.52000,0.1672,4497.21000,1,up,close,0
XAUUSD,M5,2026-05-28T07:30:00Z,london,Europe/London,30,4382.06000,4366.55000,4374.30500,15.51000,0.3545,4374.85000,1,up,close,0
XAUUSD,M5,2026-05-29T07:30:00Z,london,Europe/London,30,4511.85000,4501.11000,4506.48000,10.74000,0.2386,4501.38000,1,up,close,0
XAUUSD,M5,2026-05-30T07:30:00Z,london,Europe/London,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-06-01T07:30:00Z,london,Europe/London,30,4519.68000,4512.58000,4516.13000,7.10000,0.1572,4516.38000,1,down,close,0
XAUUSD,M5,2026-06-02T07:30:00Z,london,Europe/London,30,4510.20000,4497.81000,4504.00500,12.39000,0.2754,4499.36000,1,up,close,0
XAUUSD,M5,2026-06-03T07:30:00Z,london,Europe/London,30,4488.19000,4477.17000,4482.68000,11.02000,0.2457,4484.49000,1,down,close,0
XAUUSD,M5,2026-06-04T07:30:00Z,london,Europe/London,30,4476.28000,4462.33000,4469.30500,13.95000,0.3125,4463.72000,1,up,close,0
XAUUSD,M5,2026-06-05T07:30:00Z,london,Europe/London,30,4444.71000,4438.44000,4441.57500,6.27000,0.1411,4442.44000,1,down,wick,0
XAUUSD,M5,2026-06-06T07:30:00Z,london,Europe/London,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2026-06-08T07:30:00Z,london,Europe/London,30,4321.84000,4313.50000,4317.67000,8.34000,0.1932,4316.95000,1,down,wick,0
XAUUSD,M5,2026-06-09T07:30:00Z,london,Europe/London,30,4339.40000,4328.82000,4334.11000,10.58000,0.2440,4336.68000,1,down,close,0
XAUUSD,M5,2026-06-10T07:30:00Z,london,Europe/London,30,4187.32000,4173.76000,4180.54000,13.56000,0.3240,4184.89000,1,down,wick,0
XAUUSD,M5,2026-06-11T07:30:00Z,london,Europe/London,30,4085.42000,4070.13000,4077.77500,15.29000,0.3754,4072.80000,1,up,wick,0
XAUUSD,M5,2026-06-12T07:30:00Z,london,Europe/London,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-06-11T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-06-12T14:00:00Z,new_york,America/New_York,30,3385.89000,3379.20000,3382.54500,6.69000,0.1980,3379.54000,1,up,close,0
XAUUSD,M5,2025-06-13T14:00:00Z,new_york,America/New_York,30,3424.18000,3411.58000,3417.88000,12.60000,0.3682,3422.14000,1,up,close,0
XAUUSD,M5,2025-06-15T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-06-16T14:00:00Z,new_york,America/New_York,30,3421.32000,3413.79000,3417.55500,7.53000,0.2205,3414.22000,1,up,close,0
XAUUSD,M5,2025-06-17T14:00:00Z,new_york,America/New_York,30,3398.71000,3392.85000,3395.78000,5.86000,0.1727,3393.81000,1,up,close,0
XAUUSD,M5,2025-06-18T14:00:00Z,new_york,America/New_York,30,3382.42000,3375.77000,3379.09500,6.65000,0.1969,3376.74000,1,up,wick,0
XAUUSD,M5,2025-06-19T14:00:00Z,new_york,America/New_York,30,3379.09000,3373.67000,3376.38000,5.42000,0.1605,3376.11000,1,down,wick,0
XAUUSD,M5,2025-06-20T14:00:00Z,new_york,America/New_York,30,3357.48000,3355.11000,3356.29500,2.37000,0.0706,3356.50000,1,down,close,0
XAUUSD,M5,2025-06-22T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-06-23T14:00:00Z,new_york,America/New_York,30,3368.15000,3364.80000,3366.47500,3.35000,0.0995,3367.07000,1,up,close,0
XAUUSD,M5,2025-06-24T14:00:00Z,new_york,America/New_York,30,3327.64000,3324.86000,3326.25000,2.78000,0.0836,3325.46000,1,down,wick,0
XAUUSD,M5,2025-06-25T14:00:00Z,new_york,America/New_York,30,3328.06000,3324.34000,3326.20000,3.72000,0.1118,3326.56000,1,down,wick,0
XAUUSD,M5,2025-06-26T14:00:00Z,new_york,America/New_York,30,3343.51000,3338.46000,3340.98500,5.05000,0.1512,3340.44000,1,up,wick,0
XAUUSD,M5,2025-06-27T14:00:00Z,new_york,America/New_York,30,3287.79000,3279.74000,3283.76500,8.05000,0.2449,3287.41000,1,up,close,0
XAUUSD,M5,2025-06-29T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-06-30T14:00:00Z,new_york,America/New_York,30,3286.87000,3282.53000,3284.70000,4.34000,0.1321,3286.12000,1,down,close,0
XAUUSD,M5,2025-07-01T14:00:00Z,new_york,America/New_York,30,3349.72000,3345.30000,3347.51000,4.42000,0.1321,3346.79000,1,up,close,0
XAUUSD,M5,2025-07-02T14:00:00Z,new_york,America/New_York,30,3345.70000,3342.76000,3344.23000,2.94000,0.0879,3343.21000,1,up,close,0
XAUUSD,M5,2025-07-03T14:00:00Z,new_york,America/New_York,30,3355.50000,3349.08000,3352.29000,6.42000,0.1917,3349.55000,1,down,close,0
XAUUSD,M5,2025-07-04T14:00:00Z,new_york,America/New_York,30,3338.14000,3331.57000,3334.85500,6.57000,0.1970,3334.38000,1,down,wick,0
XAUUSD,M5,2025-07-06T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-07-07T14:00:00Z,new_york,America/New_York,30,3308.82000,3296.50000,3302.66000,12.32000,0.3724,3308.33000,1,up,close,0
XAUUSD,M5,2025-07-08T14:00:00Z,new_york,America/New_York,30,3327.08000,3322.63000,3324.85500,4.45000,0.1339,3323.35000,1,up,close,0
XAUUSD,M5,2025-07-09T14:00:00Z,new_york,America/New_York,30,3295.90000,3290.23000,3293.06500,5.67000,0.1723,3290.23000,1,up,wick,0
XAUUSD,M5,2025-07-10T14:00:00Z,new_york,America/New_York,30,3328.76000,3323.89000,3326.32500,4.87000,0.1464,3325.42000,1,up,wick,0
XAUUSD,M5,2025-07-11T14:00:00Z,new_york,America/New_York,30,3348.28000,3344.24000,3346.26000,4.04000,0.1207,3345.81000,1,down,wick,0
XAUUSD,M5,2025-07-13T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-07-14T14:00:00Z,new_york,America/New_York,30,3372.47000,3369.79000,3371.13000,2.68000,0.0795,3370.51000,1,up,wick,0
XAUUSD,M5,2025-07-15T14:00:00Z,new_york,America/New_York,30,3364.43000,3361.22000,3362.82500,3.21000,0.0954,3363.04000,1,down,close,0
XAUUSD,M5,2025-07-16T14:00:00Z,new_york,America/New_York,30,3339.41000,3334.00000,3336.70500,5.41000,0.1620,3338.71000,1,down,wick,0
XAUUSD,M5,2025-07-17T14:00:00Z,new_york,America/New_York,30,3331.18000,3324.98000,3328.08000,6.20000,0.1863,3328.84000,1,down,wick,0
XAUUSD,M5,2025-07-18T14:00:00Z,new_york,America/New_York,30,3352.80000,3349.99000,3351.39500,2.81000,0.0839,3350.61000,1,up,wick,0
XAUUSD,M5,2025-07-20T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-07-21T14:00:00Z,new_york,America/New_York,30,3366.27000,3362.89000,3364.58000,3.38000,0.1004,3365.48000,1,up,close,0
XAUUSD,M5,2025-07-22T14:00:00Z,new_york,America/New_York,30,3388.70000,3386.77000,3387.73500,1.93000,0.0570,3387.49000,1,up,wick,0
XAUUSD,M5,2025-07-23T14:00:00Z,new_york,America/New_York,30,3424.34000,3421.15000,3422.74500,3.19000,0.0932,3423.40000,1,down,wick,0
XAUUSD,M5,2025-07-24T14:00:00Z,new_york,America/New_York,30,3367.25000,3362.68000,3364.96500,4.57000,0.1358,3364.56000,1,down,wick,0
XAUUSD,M5,2025-07-25T14:00:00Z,new_york,America/New_York,30,3345.71000,3341.04000,3343.37500,4.67000,0.1397,3343.80000,1,down,close,0
XAUUSD,M5,2025-07-27T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-07-28T14:00:00Z,new_york,America/New_York,30,3338.35000,3334.24000,3336.29500,4.11000,0.1232,3337.21000,1,up,wick,0
XAUUSD,M5,2025-07-29T14:00:00Z,new_york,America/New_York,30,3326.40000,3322.09000,3324.24500,4.31000,0.1296,3325.06000,1,down,close,0
XAUUSD,M5,2025-07-30T14:00:00Z,new_york,America/New_York,30,3329.85000,3326.72000,3328.28500,3.13000,0.0940,3329.15000,1,down,close,0
XAUUSD,M5,2025-07-31T14:00:00Z,new_york,America/New_York,30,3305.17000,3293.88000,3299.52500,11.29000,0.3416,3304.67000,1,up,wick,0
XAUUSD,M5,2025-08-01T14:00:00Z,new_york,America/New_York,30,3303.14000,3293.41000,3298.27500,9.73000,0.2954,3294.03000,1,up,close,0
XAUUSD,M5,2025-08-03T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-08-04T14:00:00Z,new_york,America/New_York,30,3358.40000,3356.21000,3357.30500,2.19000,0.0652,3356.48000,1,up,close,0
XAUUSD,M5,2025-08-05T14:00:00Z,new_york,America/New_York,30,3357.99000,3352.88000,3355.43500,5.11000,0.1522,3356.33000,1,down,close,0
XAUUSD,M5,2025-08-06T14:00:00Z,new_york,America/New_York,30,3365.33000,3360.10000,3362.71500,5.23000,0.1555,3363.77000,1,up,close,0
XAUUSD,M5,2025-08-07T14:00:00Z,new_york,America/New_York,30,3378.49000,3371.60000,3375.04500,6.89000,0.2042,3374.51000,1,up,close,0
XAUUSD,M5,2025-08-08T14:00:00Z,new_york,America/New_York,30,3391.74000,3384.35000,3388.04500,7.39000,0.2180,3390.38000,1,down,wick,0
XAUUSD,M5,2025-08-10T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-08-11T14:00:00Z,new_york,America/New_York,30,3363.44000,3358.31000,3360.87500,5.13000,0.1526,3360.90000,1,down,close,0
XAUUSD,M5,2025-08-12T14:00:00Z,new_york,America/New_York,30,3350.20000,3343.97000,3347.08500,6.23000,0.1860,3349.44000,1,down,close,0
XAUUSD,M5,2025-08-13T14:00:00Z,new_york,America/New_York,30,3366.97000,3363.81000,3365.39000,3.16000,0.0939,3364.13000,1,up,wick,0
XAUUSD,M5,2025-08-14T14:00:00Z,new_york,America/New_York,30,3359.03000,3352.13000,3355.58000,6.90000,0.2055,3357.63000,1,down,close,0
XAUUSD,M5,2025-08-15T14:00:00Z,new_york,America/New_York,30,3340.51000,3336.41000,3338.46000,4.10000,0.1228,3338.14000,1,up,wick,0
XAUUSD,M5,2025-08-17T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-08-18T14:00:00Z,new_york,America/New_York,30,3350.10000,3346.56000,3348.33000,3.54000,0.1057,3348.70000,1,down,wick,0
XAUUSD,M5,2025-08-19T14:00:00Z,new_york,America/New_York,30,3343.96000,3341.74000,3342.85000,2.22000,0.0664,3343.84000,1,up,wick,0
XAUUSD,M5,2025-08-20T14:00:00Z,new_york,America/New_York,30,3327.91000,3325.58000,3326.74500,2.33000,0.0700,3326.96000,1,up,close,0
XAUUSD,M5,2025-08-21T14:00:00Z,new_york,America/New_York,30,3339.50000,3327.50000,3333.50000,12.00000,0.3593,3339.50000,1,down,close,0
XAUUSD,M5,2025-08-22T14:00:00Z,new_york,America/New_York,30,3331.74000,3329.17000,3330.45500,2.57000,0.0772,3330.41000,1,down,close,0
XAUUSD,M5,2025-08-24T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-08-25T14:00:00Z,new_york,America/New_York,30,3367.96000,3365.14000,3366.55000,2.82000,0.0838,3365.31000,1,up,wick,0
XAUUSD,M5,2025-08-26T14:00:00Z,new_york,America/New_York,30,3372.62000,3367.26000,3369.94000,5.36000,0.1590,3370.67000,1,up,close,0
XAUUSD,M5,2025-08-27T14:00:00Z,new_york,America/New_York,30,3377.99000,3374.84000,3376.41500,3.15000,0.0933,3376.54000,1,down,wick,0
XAUUSD,M5,2025-08-28T14:00:00Z,new_york,America/New_York,30,3398.74000,3395.18000,3396.96000,3.56000,0.1048,3396.77000,1,up,close,0
XAUUSD,M5,2025-08-29T14:00:00Z,new_york,America/New_York,30,3407.77000,3404.65000,3406.21000,3.12000,0.0916,3406.52000,1,down,wick,0
XAUUSD,M5,2025-08-31T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-09-01T14:00:00Z,new_york,America/New_York,30,3472.96000,3468.88000,3470.92000,4.08000,0.1175,3471.05000,1,up,wick,0
XAUUSD,M5,2025-09-02T14:00:00Z,new_york,America/New_York,30,3485.70000,3480.16000,3482.93000,5.54000,0.1592,3480.18000,1,up,close,0
XAUUSD,M5,2025-09-03T14:00:00Z,new_york,America/New_York,30,3541.86000,3535.11000,3538.48500,6.75000,0.1908,3536.89000,1,up,close,0
XAUUSD,M5,2025-09-04T14:00:00Z,new_york,America/New_York,30,3542.22000,3538.68000,3540.45000,3.54000,0.1000,3540.78000,1,down,close,0
XAUUSD,M5,2025-09-05T14:00:00Z,new_york,America/New_York,30,3553.00000,3549.46000,3551.23000,3.54000,0.0997,3552.26000,1,up,close,0
XAUUSD,M5,2025-09-07T14:00:00Z,new_york,America/New_York,30,na,na,na,na,na,na,0,none,none,1
XAUUSD,M5,2025-09-08T14:00:00Z,new_york,America/New_York,30,3619.21000,3613.54000,3616.37500,5.67000,0.1567,3618.73000,1,down,wick,0
XAUUSD,M5,2025-09-09T14:00:00Z,new_york,America/New_York,30,3653.69000,3648.83000,3651.26000,4.86000,0.1330,3653.21000,1,up,wick,0
XAUUSD,M5,2025-09-10T14:00:00Z,new_york,America/New_York,30,3657.63000,3654.12000,3655.87500,3.51000,0.0960,3654.52000,1,down,close,0
