symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,ib_start_utc,ib_end_utc,ib_high,ib_low,ib_range,ib_mid,bars_in_ib_window,ib_defined
XAUUSD,M5,london,Europe/London,2026-01-30,60,2026-01-30T08:00:00Z,2026-01-30T09:00:00Z,5205.29000,5144.94000,60.35000,5175.11500,12,1
XAUUSD,M5,london,Europe/London,2026-02-02,60,2026-02-02T08:00:00Z,2026-02-02T09:00:00Z,4573.85000,4403.12000,170.73000,4488.48500,12,1
XAUUSD,M5,london,Europe/London,2026-02-03,60,2026-02-03T08:00:00Z,2026-02-03T09:00:00Z,4894.06000,4816.72000,77.34000,4855.39000,12,1
XAUUSD,M5,london,Europe/London,2026-02-04,60,2026-02-04T08:00:00Z,2026-02-04T09:00:00Z,5082.78000,5051.30000,31.48000,5067.04000,12,1
XAUUSD,M5,london,Europe/London,2026-02-05,60,2026-02-05T08:00:00Z,2026-02-05T09:00:00Z,4934.09000,4878.48000,55.61000,4906.28500,12,1
XAUUSD,M5,london,Europe/London,2026-02-06,60,2026-02-06T08:00:00Z,2026-02-06T09:00:00Z,4903.10000,4824.83000,78.27000,4863.96500,12,1
XAUUSD,M5,london,Europe/London,2026-02-09,60,2026-02-09T08:00:00Z,2026-02-09T09:00:00Z,5045.58000,5014.14000,31.44000,5029.86000,12,1
XAUUSD,M5,london,Europe/London,2026-02-10,60,2026-02-10T08:00:00Z,2026-02-10T09:00:00Z,5045.52000,5019.08000,26.44000,5032.30000,12,1
XAUUSD,M5,london,Europe/London,2026-02-11,60,2026-02-11T08:00:00Z,2026-02-11T09:00:00Z,5064.53000,5049.45000,15.08000,5056.99000,12,1
XAUUSD,M5,london,Europe/London,2026-02-12,60,2026-02-12T08:00:00Z,2026-02-12T09:00:00Z,5076.40000,5047.35000,29.05000,5061.87500,12,1
XAUUSD,M5,london,Europe/London,2026-02-13,60,2026-02-13T08:00:00Z,2026-02-13T09:00:00Z,4968.79000,4946.16000,22.63000,4957.47500,12,1
XAUUSD,M5,london,Europe/London,2026-02-16,60,2026-02-16T08:00:00Z,2026-02-16T09:00:00Z,5003.06000,4984.91000,18.15000,4993.98500,12,1
XAUUSD,M5,london,Europe/London,2026-02-17,60,2026-02-17T08:00:00Z,2026-02-17T09:00:00Z,4914.40000,4886.62000,27.78000,4900.51000,12,1
XAUUSD,M5,london,Europe/London,2026-02-18,60,2026-02-18T08:00:00Z,2026-02-18T09:00:00Z,4936.09000,4925.33000,10.76000,4930.71000,12,1
XAUUSD,M5,london,Europe/London,2026-02-19,60,2026-02-19T08:00:00Z,2026-02-19T09:00:00Z,5019.84000,4996.64000,23.20000,5008.24000,12,1
XAUUSD,M5,london,Europe/London,2026-02-20,60,2026-02-20T08:00:00Z,2026-02-20T09:00:00Z,5030.01000,5011.98000,18.03000,5020.99500,12,1
XAUUSD,M5,london,Europe/London,2026-02-23,60,2026-02-23T08:00:00Z,2026-02-23T09:00:00Z,5161.55000,5145.19000,16.36000,5153.37000,12,1
XAUUSD,M5,london,Europe/London,2026-02-24,60,2026-02-24T08:00:00Z,2026-02-24T09:00:00Z,5184.88000,5156.64000,28.24000,5170.76000,12,1
XAUUSD,M5,london,Europe/London,2026-02-25,60,2026-02-25T08:00:00Z,2026-02-25T09:00:00Z,5201.85000,5182.50000,19.35000,5192.17500,12,1
XAUUSD,M5,london,Europe/London,2026-02-26,60,2026-02-26T08:00:00Z,2026-02-26T09:00:00Z,5199.66000,5190.53000,9.13000,5195.09500,12,1
XAUUSD,M5,london,Europe/London,2026-02-27,60,2026-02-27T08:00:00Z,2026-02-27T09:00:00Z,5199.16000,5185.18000,13.98000,5192.17000,12,1
XAUUSD,M5,london,Europe/London,2026-03-02,60,2026-03-02T08:00:00Z,2026-03-02T09:00:00Z,5389.83000,5363.70000,26.13000,5376.76500,12,1
XAUUSD,M5,london,Europe/London,2026-03-03,60,2026-03-03T08:00:00Z,2026-03-03T09:00:00Z,5323.03000,5279.10000,43.93000,5301.06500,12,1
XAUUSD,M5,london,Europe/London,2026-03-04,60,2026-03-04T08:00:00Z,2026-03-04T09:00:00Z,5160.64000,5121.26000,39.38000,5140.95000,12,1
XAUUSD,M5,london,Europe/London,2026-03-05,60,2026-03-05T08:00:00Z,2026-03-05T09:00:00Z,5168.78000,5120.96000,47.82000,5144.87000,12,1
XAUUSD,M5,london,Europe/London,2026-03-06,60,2026-03-06T08:00:00Z,2026-03-06T09:00:00Z,5122.99000,5109.30000,13.69000,5116.14500,12,1
XAUUSD,M5,london,Europe/London,2026-03-09,60,2026-03-09T08:00:00Z,2026-03-09T09:00:00Z,5140.44000,5080.97000,59.47000,5110.70500,12,1
XAUUSD,M5,london,Europe/London,2026-03-10,60,2026-03-10T08:00:00Z,2026-03-10T09:00:00Z,5179.32000,5163.82000,15.50000,5171.57000,12,1
XAUUSD,M5,london,Europe/London,2026-03-11,60,2026-03-11T08:00:00Z,2026-03-11T09:00:00Z,5208.30000,5191.22000,17.08000,5199.76000,12,1
XAUUSD,M5,london,Europe/London,2026-03-12,60,2026-03-12T08:00:00Z,2026-03-12T09:00:00Z,5157.58000,5137.24000,20.34000,5147.41000,12,1
XAUUSD,M5,london,Europe/London,2026-03-13,60,2026-03-13T08:00:00Z,2026-03-13T09:00:00Z,5111.06000,5098.24000,12.82000,5104.65000,12,1
XAUUSD,M5,london,Europe/London,2026-03-16,60,2026-03-16T08:00:00Z,2026-03-16T09:00:00Z,5020.06000,5003.26000,16.80000,5011.66000,12,1
XAUUSD,M5,london,Europe/London,2026-03-17,60,2026-03-17T08:00:00Z,2026-03-17T09:00:00Z,5044.50000,5020.22000,24.28000,5032.36000,12,1
XAUUSD,M5,london,Europe/London,2026-03-18,60,2026-03-18T08:00:00Z,2026-03-18T09:00:00Z,5002.65000,4984.79000,17.86000,4993.72000,12,1
XAUUSD,M5,london,Europe/London,2026-03-19,60,2026-03-19T08:00:00Z,2026-03-19T09:00:00Z,4853.99000,4827.06000,26.93000,4840.52500,12,1
XAUUSD,M5,london,Europe/London,2026-03-20,60,2026-03-20T08:00:00Z,2026-03-20T09:00:00Z,4723.58000,4685.82000,37.76000,4704.70000,12,1
XAUUSD,M5,london,Europe/London,2026-03-23,60,2026-03-23T08:00:00Z,2026-03-23T09:00:00Z,4380.14000,4302.50000,77.64000,4341.32000,12,1
XAUUSD,M5,london,Europe/London,2026-03-24,60,2026-03-24T08:00:00Z,2026-03-24T09:00:00Z,4374.28000,4319.88000,54.40000,4347.08000,12,1
XAUUSD,M5,london,Europe/London,2026-03-25,60,2026-03-25T08:00:00Z,2026-03-25T09:00:00Z,4573.42000,4548.82000,24.60000,4561.12000,12,1
XAUUSD,M5,london,Europe/London,2026-03-26,60,2026-03-26T08:00:00Z,2026-03-26T09:00:00Z,4522.32000,4439.10000,83.22000,4480.71000,12,1
XAUUSD,M5,london,Europe/London,2026-03-27,60,2026-03-27T08:00:00Z,2026-03-27T09:00:00Z,4475.08000,4440.48000,34.60000,4457.78000,12,1
XAUUSD,M5,london,Europe/London,2026-03-30,60,2026-03-30T07:00:00Z,2026-03-30T08:00:00Z,4498.76000,4486.46000,12.30000,4492.61000,12,1
XAUUSD,M5,london,Europe/London,2026-03-31,60,2026-03-31T07:00:00Z,2026-03-31T08:00:00Z,4569.44000,4557.18000,12.26000,4563.31000,12,1
XAUUSD,M5,london,Europe/London,2026-04-01,60,2026-04-01T07:00:00Z,2026-04-01T08:00:00Z,4682.06000,4667.12000,14.94000,4674.59000,12,1
XAUUSD,M5,london,Europe/London,2026-04-02,60,2026-04-02T07:00:00Z,2026-04-02T08:00:00Z,4681.54000,4657.24000,24.30000,4669.39000,12,1
XAUUSD,M5,london,Europe/London,2026-04-06,60,2026-04-06T07:00:00Z,2026-04-06T08:00:00Z,4660.03000,4640.07000,19.96000,4650.05000,12,1
XAUUSD,M5,london,Europe/London,2026-04-07,60,2026-04-07T07:00:00Z,2026-04-07T08:00:00Z,4663.84000,4645.68000,18.16000,4654.76000,12,1
XAUUSD,M5,london,Europe/London,2026-04-08,60,2026-04-08T07:00:00Z,2026-04-08T08:00:00Z,4806.57000,4790.28000,16.29000,4798.42500,12,1
XAUUSD,M5,london,Europe/London,2026-04-09,60,2026-04-09T07:00:00Z,2026-04-09T08:00:00Z,4725.36000,4709.84000,15.52000,4717.60000,12,1
XAUUSD,M5,london,Europe/London,2026-04-10,60,2026-04-10T07:00:00Z,2026-04-10T08:00:00Z,4770.86000,4757.93000,12.93000,4764.39500,12,1
XAUUSD,M5,london,Europe/London,2026-04-13,60,2026-04-13T07:00:00Z,2026-04-13T08:00:00Z,4724.76000,4708.80000,15.96000,4716.78000,12,1
XAUUSD,M5,london,Europe/London,2026-04-14,60,2026-04-14T07:00:00Z,2026-04-14T08:00:00Z,4776.78000,4766.98000,9.80000,4771.88000,12,1
XAUUSD,M5,london,Europe/London,2026-04-15,60,2026-04-15T07:00:00Z,2026-04-15T08:00:00Z,4827.84000,4820.46000,7.38000,4824.15000,12,1
XAUUSD,M5,london,Europe/London,2026-04-16,60,2026-04-16T07:00:00Z,2026-04-16T08:00:00Z,4833.50000,4822.84000,10.66000,4828.17000,12,1
XAUUSD,M5,london,Europe/London,2026-04-17,60,2026-04-17T07:00:00Z,2026-04-17T08:00:00Z,4804.52000,4792.72000,11.80000,4798.62000,12,1
XAUUSD,M5,london,Europe/London,2026-04-20,60,2026-04-20T07:00:00Z,2026-04-20T08:00:00Z,4795.80000,4787.24000,8.56000,4791.52000,12,1
XAUUSD,M5,london,Europe/London,2026-04-21,60,2026-04-21T07:00:00Z,2026-04-21T08:00:00Z,4797.91000,4788.76000,9.15000,4793.33500,12,1
XAUUSD,M5,london,Europe/London,2026-04-22,60,2026-04-22T07:00:00Z,2026-04-22T08:00:00Z,4759.71000,4752.22000,7.49000,4755.96500,12,1
XAUUSD,M5,london,Europe/London,2026-04-23,60,2026-04-23T07:00:00Z,2026-04-23T08:00:00Z,4707.06000,4698.87000,8.19000,4702.96500,12,1
XAUUSD,M5,london,Europe/London,2026-04-24,60,2026-04-24T07:00:00Z,2026-04-24T08:00:00Z,4676.85000,4657.72000,19.13000,4667.28500,12,1
XAUUSD,M5,london,Europe/London,2026-04-27,60,2026-04-27T07:00:00Z,2026-04-27T08:00:00Z,4730.10000,4722.76000,7.34000,4726.43000,12,1
XAUUSD,M5,london,Europe/London,2026-04-28,60,2026-04-28T07:00:00Z,2026-04-28T08:00:00Z,4671.34000,4666.70000,4.64000,4669.02000,12,1
XAUUSD,M5,london,Europe/London,2026-04-29,60,2026-04-29T07:00:00Z,2026-04-29T08:00:00Z,4605.62000,4595.35000,10.27000,4600.48500,12,1
XAUUSD,M5,london,Europe/London,2026-04-30,60,2026-04-30T07:00:00Z,2026-04-30T08:00:00Z,4557.12000,4540.94000,16.18000,4549.03000,12,1
XAUUSD,M5,london,Europe/London,2026-05-01,60,2026-05-01T07:00:00Z,2026-05-01T08:00:00Z,4628.86000,4609.28000,19.58000,4619.07000,12,1
XAUUSD,M5,london,Europe/London,2026-05-04,60,2026-05-04T07:00:00Z,2026-05-04T08:00:00Z,4615.43000,4605.09000,10.34000,4610.26000,12,1
XAUUSD,M5,london,Europe/London,2026-05-05,60,2026-05-05T07:00:00Z,2026-05-05T08:00:00Z,4536.70000,4527.81000,8.89000,4532.25500,12,1
XAUUSD,M5,london,Europe/London,2026-05-06,60,2026-05-06T07:00:00Z,2026-05-06T08:00:00Z,4653.70000,4643.48000,10.22000,4648.59000,12,1
XAUUSD,M5,london,Europe/London,2026-05-07,60,2026-05-07T07:00:00Z,2026-05-07T08:00:00Z,4700.93000,4692.32000,8.61000,4696.62500,12,1
XAUUSD,M5,london,Europe/London,2026-05-08,60,2026-05-08T07:00:00Z,2026-05-08T08:00:00Z,4723.36000,4708.99000,14.37000,4716.17500,12,1
XAUUSD,M5,london,Europe/London,2026-05-11,60,2026-05-11T07:00:00Z,2026-05-11T08:00:00Z,4679.97000,4668.53000,11.44000,4674.25000,12,1
XAUUSD,M5,london,Europe/London,2026-05-12,60,2026-05-12T07:00:00Z,2026-05-12T08:00:00Z,4730.40000,4711.28000,19.12000,4720.84000,12,1
XAUUSD,M5,london,Europe/London,2026-05-13,60,2026-05-13T07:00:00Z,2026-05-13T08:00:00Z,4703.47000,4695.54000,7.93000,4699.50500,12,1
XAUUSD,M5,london,Europe/London,2026-05-14,60,2026-05-14T07:00:00Z,2026-05-14T08:00:00Z,4712.71000,4668.94000,43.77000,4690.82500,12,1
XAUUSD,M5,london,Europe/London,2026-05-15,60,2026-05-15T07:00:00Z,2026-05-15T08:00:00Z,4621.65000,4604.36000,17.29000,4613.00500,12,1
XAUUSD,M5,london,Europe/London,2026-05-18,60,2026-05-18T07:00:00Z,2026-05-18T08:00:00Z,4549.76000,4530.10000,19.66000,4539.93000,12,1
XAUUSD,M5,london,Europe/London,2026-05-19,60,2026-05-19T07:00:00Z,2026-05-19T08:00:00Z,4545.76000,4537.97000,7.79000,4541.86500,12,1
XAUUSD,M5,london,Europe/London,2026-05-20,60,2026-05-20T07:00:00Z,2026-05-20T08:00:00Z,4470.68000,4456.82000,13.86000,4463.75000,12,1
XAUUSD,M5,london,Europe/London,2026-05-21,60,2026-05-21T07:00:00Z,2026-05-21T08:00:00Z,4540.58000,4527.43000,13.15000,4534.00500,12,1
XAUUSD,M5,london,Europe/London,2026-05-22,60,2026-05-22T07:00:00Z,2026-05-22T08:00:00Z,4533.00000,4525.44000,7.56000,4529.22000,12,1
XAUUSD,M5,london,Europe/London,2026-05-25,60,2026-05-25T07:00:00Z,2026-05-25T08:00:00Z,4565.89000,4559.52000,6.37000,4562.70500,12,1
XAUUSD,M5,london,Europe/London,2026-05-26,60,2026-05-26T07:00:00Z,2026-05-26T08:00:00Z,4543.28000,4523.60000,19.68000,4533.44000,12,1
XAUUSD,M5,london,Europe/London,2026-05-27,60,2026-05-27T07:00:00Z,2026-05-27T08:00:00Z,4517.29000,4495.94000,21.35000,4506.61500,12,1
XAUUSD,M5,london,Europe/London,2026-05-28,60,2026-05-28T07:00:00Z,2026-05-28T08:00:00Z,4382.06000,4366.55000,15.51000,4374.30500,12,1
XAUUSD,M5,london,Europe/London,2026-05-29,60,2026-05-29T07:00:00Z,2026-05-29T08:00:00Z,4514.96000,4501.11000,13.85000,4508.03500,12,1
XAUUSD,M5,london,Europe/London,2026-06-01,60,2026-06-01T07:00:00Z,2026-06-01T08:00:00Z,4519.68000,4508.71000,10.97000,4514.19500,12,1
XAUUSD,M5,london,Europe/London,2026-06-02,60,2026-06-02T07:00:00Z,2026-06-02T08:00:00Z,4518.21000,4497.81000,20.40000,4508.01000,12,1
XAUUSD,M5,london,Europe/London,2026-06-03,60,2026-06-03T07:00:00Z,2026-06-03T08:00:00Z,4488.19000,4468.40000,19.79000,4478.29500,12,1
XAUUSD,M5,london,Europe/London,2026-06-04,60,2026-06-04T07:00:00Z,2026-06-04T08:00:00Z,4484.03000,4462.33000,21.70000,4473.18000,12,1
XAUUSD,M5,london,Europe/London,2026-06-05,60,2026-06-05T07:00:00Z,2026-06-05T08:00:00Z,4446.72000,4437.70000,9.02000,4442.21000,12,1
XAUUSD,M5,london,Europe/London,2026-06-08,60,2026-06-08T07:00:00Z,2026-06-08T08:00:00Z,4321.84000,4307.73000,14.11000,4314.78500,12,1
XAUUSD,M5,london,Europe/London,2026-06-09,60,2026-06-09T07:00:00Z,2026-06-09T08:00:00Z,4339.40000,4324.31000,15.09000,4331.85500,12,1
XAUUSD,M5,london,Europe/London,2026-06-10,60,2026-06-10T07:00:00Z,2026-06-10T08:00:00Z,4187.32000,4172.38000,14.94000,4179.85000,12,1
XAUUSD,M5,london,Europe/London,2026-06-11,60,2026-06-11T07:00:00Z,2026-06-11T08:00:00Z,4085.95000,4070.13000,15.82000,4078.04000,12,1
XAUUSD,M5,new_york,America/New_York,2025-06-12,60,2025-06-12T13:30:00Z,2025-06-12T14:30:00Z,3388.56000,3379.20000,9.36000,3383.88000,12,1
XAUUSD,M5,new_york,America/New_York,2025-06-13,60,2025-06-13T13:30:00Z,2025-06-13T14:30:00Z,3424.18000,3411.58000,12.60000,3417.88000,12,1
XAUUSD,M5,new_york,America/New_York,2025-06-16,60,2025-06-16T13:30:00Z,2025-06-16T14:30:00Z,3422.65000,3413.79000,8.86000,3418.22000,12,1
XAUUSD,M5,new_york,America/New_York,2025-06-17,60,2025-06-17T13:30:00Z,2025-06-17T14:30:00Z,3400.14000,3392.73000,7.41000,3396.43500,12,1
XAUUSD,M5,new_york,America/New_York,2025-06-18,60,2025-06-18T13:30:00Z,2025-06-18T14:30:00Z,3385.89000,3375.77000,10.12000,3380.83000,12,1
XAUUSD,M5,new_york,America/New_York,2025-06-19,60,2025-06-19T13:30:00Z,2025-06-19T14:30:00Z,3379.09000,3371.87000,7.22000,3375.48000,12,1
XAUUSD,M5,new_york,America/New_York,2025-06-20,60,2025-06-20T13:30:00Z,2025-06-20T14:30:00Z,3357.48000,3351.17000,6.31000,3354.32500,12,1
XAUUSD,M5,new_york,America/New_York,2025-06-23,60,2025-06-23T13:30:00Z,2025-06-23T14:30:00Z,3382.02000,3364.80000,17.22000,3373.41000,12,1
XAUUSD,M5,new_york,America/New_York,2025-06-24,60,2025-06-24T13:30:00Z,2025-06-24T14:30:00Z,3328.96000,3322.68000,6.28000,3325.82000,12,1
XAUUSD,M5,new_york,America/New_York,2025-06-25,60,2025-06-25T13:30:00Z,2025-06-25T14:30:00Z,3329.53000,3324.10000,5.43000,3326.81500,12,1
XAUUSD,M5,new_york,America/New_York,2025-06-26,60,2025-06-26T13:30:00Z,2025-06-26T14:30:00Z,3344.15000,3338.46000,5.69000,3341.30500,12,1
XAUUSD,M5,new_york,America/New_York,2025-06-27,60,2025-06-27T13:30:00Z,2025-06-27T14:30:00Z,3287.98000,3279.74000,8.24000,3283.86000,12,1
XAUUSD,M5,new_york,America/New_York,2025-06-30,60,2025-06-30T13:30:00Z,2025-06-30T14:30:00Z,3286.87000,3274.79000,12.08000,3280.83000,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-01,60,2025-07-01T13:30:00Z,2025-07-01T14:30:00Z,3352.35000,3345.30000,7.05000,3348.82500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-02,60,2025-07-02T13:30:00Z,2025-07-02T14:30:00Z,3347.78000,3341.54000,6.24000,3344.66000,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-03,60,2025-07-03T13:30:00Z,2025-07-03T14:30:00Z,3355.50000,3347.07000,8.43000,3351.28500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-04,60,2025-07-04T13:30:00Z,2025-07-04T14:30:00Z,3338.14000,3331.57000,6.57000,3334.85500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-07,60,2025-07-07T13:30:00Z,2025-07-07T14:30:00Z,3308.82000,3296.50000,12.32000,3302.66000,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-08,60,2025-07-08T13:30:00Z,2025-07-08T14:30:00Z,3327.52000,3322.63000,4.89000,3325.07500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-09,60,2025-07-09T13:30:00Z,2025-07-09T14:30:00Z,3296.02000,3287.80000,8.22000,3291.91000,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-10,60,2025-07-10T13:30:00Z,2025-07-10T14:30:00Z,3330.26000,3323.89000,6.37000,3327.07500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-11,60,2025-07-11T13:30:00Z,2025-07-11T14:30:00Z,3348.48000,3342.13000,6.35000,3345.30500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-14,60,2025-07-14T13:30:00Z,2025-07-14T14:30:00Z,3373.09000,3369.43000,3.66000,3371.26000,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-15,60,2025-07-15T13:30:00Z,2025-07-15T14:30:00Z,3364.43000,3357.98000,6.45000,3361.20500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-16,60,2025-07-16T13:30:00Z,2025-07-16T14:30:00Z,3339.41000,3333.85000,5.56000,3336.63000,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-17,60,2025-07-17T13:30:00Z,2025-07-17T14:30:00Z,3331.18000,3323.05000,8.13000,3327.11500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-18,60,2025-07-18T13:30:00Z,2025-07-18T14:30:00Z,3353.85000,3349.99000,3.86000,3351.92000,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-21,60,2025-07-21T13:30:00Z,2025-07-21T14:30:00Z,3373.79000,3362.89000,10.90000,3368.34000,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-22,60,2025-07-22T13:30:00Z,2025-07-22T14:30:00Z,3388.86000,3386.77000,2.09000,3387.81500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-23,60,2025-07-23T13:30:00Z,2025-07-23T14:30:00Z,3425.31000,3420.46000,4.85000,3422.88500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-24,60,2025-07-24T13:30:00Z,2025-07-24T14:30:00Z,3367.25000,3362.68000,4.57000,3364.96500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-25,60,2025-07-25T13:30:00Z,2025-07-25T14:30:00Z,3345.71000,3339.50000,6.21000,3342.60500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-28,60,2025-07-28T13:30:00Z,2025-07-28T14:30:00Z,3338.35000,3334.24000,4.11000,3336.29500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-29,60,2025-07-29T13:30:00Z,2025-07-29T14:30:00Z,3326.40000,3318.17000,8.23000,3322.28500,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-30,60,2025-07-30T13:30:00Z,2025-07-30T14:30:00Z,3330.42000,3325.24000,5.18000,3327.83000,12,1
XAUUSD,M5,new_york,America/New_York,2025-07-31,60,2025-07-31T13:30:00Z,2025-07-31T14:30:00Z,3305.17000,3293.88000,11.29000,3299.52500,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-01,60,2025-08-01T13:30:00Z,2025-08-01T14:30:00Z,3303.14000,3293.41000,9.73000,3298.27500,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-04,60,2025-08-04T13:30:00Z,2025-08-04T14:30:00Z,3368.14000,3356.21000,11.93000,3362.17500,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-05,60,2025-08-05T13:30:00Z,2025-08-05T14:30:00Z,3357.99000,3351.41000,6.58000,3354.70000,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-06,60,2025-08-06T13:30:00Z,2025-08-06T14:30:00Z,3366.66000,3360.10000,6.56000,3363.38000,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-07,60,2025-08-07T13:30:00Z,2025-08-07T14:30:00Z,3383.13000,3371.60000,11.53000,3377.36500,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-08,60,2025-08-08T13:30:00Z,2025-08-08T14:30:00Z,3391.74000,3380.58000,11.16000,3386.16000,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-11,60,2025-08-11T13:30:00Z,2025-08-11T14:30:00Z,3363.44000,3350.11000,13.33000,3356.77500,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-12,60,2025-08-12T13:30:00Z,2025-08-12T14:30:00Z,3350.20000,3339.43000,10.77000,3344.81500,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-13,60,2025-08-13T13:30:00Z,2025-08-13T14:30:00Z,3367.16000,3359.47000,7.69000,3363.31500,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-14,60,2025-08-14T13:30:00Z,2025-08-14T14:30:00Z,3359.03000,3352.13000,6.90000,3355.58000,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-15,60,2025-08-15T13:30:00Z,2025-08-15T14:30:00Z,3340.68000,3336.41000,4.27000,3338.54500,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-18,60,2025-08-18T13:30:00Z,2025-08-18T14:30:00Z,3350.10000,3346.55000,3.55000,3348.32500,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-19,60,2025-08-19T13:30:00Z,2025-08-19T14:30:00Z,3344.80000,3341.10000,3.70000,3342.95000,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-20,60,2025-08-20T13:30:00Z,2025-08-20T14:30:00Z,3331.23000,3325.58000,5.65000,3328.40500,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-21,60,2025-08-21T13:30:00Z,2025-08-21T14:30:00Z,3339.50000,3325.30000,14.20000,3332.40000,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-22,60,2025-08-22T13:30:00Z,2025-08-22T14:30:00Z,3331.74000,3327.86000,3.88000,3329.80000,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-25,60,2025-08-25T13:30:00Z,2025-08-25T14:30:00Z,3368.41000,3365.14000,3.27000,3366.77500,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-26,60,2025-08-26T13:30:00Z,2025-08-26T14:30:00Z,3378.47000,3367.26000,11.21000,3372.86500,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-27,60,2025-08-27T13:30:00Z,2025-08-27T14:30:00Z,3377.99000,3374.16000,3.83000,3376.07500,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-28,60,2025-08-28T13:30:00Z,2025-08-28T14:30:00Z,3404.32000,3395.18000,9.14000,3399.75000,12,1
XAUUSD,M5,new_york,America/New_York,2025-08-29,60,2025-08-29T13:30:00Z,2025-08-29T14:30:00Z,3407.77000,3404.29000,3.48000,3406.03000,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-01,60,2025-09-01T13:30:00Z,2025-09-01T14:30:00Z,3472.96000,3468.88000,4.08000,3470.92000,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-02,60,2025-09-02T13:30:00Z,2025-09-02T14:30:00Z,3486.67000,3479.33000,7.34000,3483.00000,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-03,60,2025-09-03T13:30:00Z,2025-09-03T14:30:00Z,3547.91000,3535.11000,12.80000,3541.51000,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-04,60,2025-09-04T13:30:00Z,2025-09-04T14:30:00Z,3542.22000,3536.66000,5.56000,3539.44000,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-05,60,2025-09-05T13:30:00Z,2025-09-05T14:30:00Z,3555.16000,3548.71000,6.45000,3551.93500,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-08,60,2025-09-08T13:30:00Z,2025-09-08T14:30:00Z,3619.21000,3613.54000,5.67000,3616.37500,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-09,60,2025-09-09T13:30:00Z,2025-09-09T14:30:00Z,3654.27000,3648.83000,5.44000,3651.55000,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-10,60,2025-09-10T13:30:00Z,2025-09-10T14:30:00Z,3657.63000,3650.24000,7.39000,3653.93500,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-11,60,2025-09-11T13:30:00Z,2025-09-11T14:30:00Z,3624.89000,3619.71000,5.18000,3622.30000,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-12,60,2025-09-12T13:30:00Z,2025-09-12T14:30:00Z,3652.15000,3647.90000,4.25000,3650.02500,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-15,60,2025-09-15T13:30:00Z,2025-09-15T14:30:00Z,3646.40000,3639.08000,7.32000,3642.74000,12,1
XAUUSD,M5,new_york,America/New_York,2025-09-16,60,2025-09-16T13:30:00Z,2025-09-16T14:30:00Z,3697.66000,3690.57000,7.09000,3694.11500,12,1
