RepresentativePath	SizeKB	SHA256	DupCount
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002549.html	8.36	6234D151342FB7B0B49B8DDD3153585F8535E3A459112561E7FCAF86386099AD	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002550.html	8.41	7E3ABF3A13FB68172C321BF4CEAD0818578505DA0CD13374ABB88F23975E13AC	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002551.html	8.74	FAF4B7784E4C235FFD408E9B47CCD3FFB72E7BF1C7D6305C1C2A0E4B31A63A86	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002552.html	10.36	A88ADE728713A02FB753FD80249ABECC7A21908059278C4DA9C82484588A79E7	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002553.html	9.58	EC95295F41D0F12B37114332ED33F8C98B64A286517C53DC0A29A4C41ED5AA6B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002554.html	10.12	2B9963D0D16562EDE9CC32493D4B6083708282C7385AB92A810749EC82B04B4E	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002555.html	3.13	C2C2E1B6AA989CFA94BBDDAACE8634F3CEEC76D286029DA6C6755C3056F015FD	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002556.html	11.04	659BBA9E103E371DCA7531D1433D9381B9109D42E7A7402A8C40492A9B64A942	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002557.html	7.07	F349A263A20967E335B483EA41B8625D718FF3F43DF6BFD0E5AD66C67DCA1967	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002558.html	10.5	58B77EE4AEE874656D5C0F5666B94D72803766DEC02B6A8B1D9D99E9F424FC12	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002559.html	11.51	8C25DB6F2E64EC965107CB2238ACC7DE0ACC0E1F55BC10DF4C680200BD61910B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002560.html	11.25	D779FCE6897FE3F9158184A0868D623884CA95952ECA8DC10BD77CF4F7411631	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002561.html	9.62	A057571DB8C4D8C846D460D862ADE3A47E0DB9947C5A7EBB325363A38EE4DA3D	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002562.html	9.62	CE5CA6A3F39025404FB021EB8643BB47993DFF3EFB78221296335BFE3DEEC6A2	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002563.html	7.05	8755FEC58E7B8C91D201218A751093FE4EDEB4D5CCA84773ABFC2BE7C39338BD	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002564.html	11.09	C4ACD7071CBFA82E35EDB0EE73E9C689B59560767060800D16DA0E476847A36F	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002565.html	10.65	317D676A9961CEE8C7BFBAEB7D2EAABDE41DBA5077323B603088B87E2AD1F95D	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002566.html	8	10E889DDD6512904F6D0A5F19C6E8A633C3BC8F4C1F9A06FBE62AC1C63BD2FD5	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002567.html	7.09	8546E68DE7A6DEECB134DFB50D9DA559E175CC09209B9BA57821EBDC71C73738	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002568.html	9.41	4CD231612C1DAAA78844037F24A72851C875B8F6D54360BD1B55722304A971BE	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002569.html	3.56	908923A59A0462E019306518C038846136BEBAC059A1CCF497D33FE245FA3550	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002570.html	7.89	C80E96DADD778E7BF9A7E96F9E47434293DE66A8E0E4A474D85B9E3EEFA5ED2E	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002571.html	11.3	E7B364127030DE61A9C4399A9492C0FD5F2619814E6505E2AC11648B05C6C71E	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002572.html	6.81	B00E06C2297A15D608C814E709041D977CF9DB869D732FD13E2DC8707B7012F9	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002573.html	8.6	02B675B499F27A67D782D279F123688C5D15516A42AEAED638B52984BDD79972	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002574.html	11.01	4B775EEF22BB36DED6B524ECC5B2BD4F2AB8AB8CBC2D01EDC7DF38784E1FCF76	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002575.html	10.29	0F8A63DA6191206EBEEE371CED785310CA07923011145ACD211246A021262011	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002576.html	10.18	CD8F7A462C5DF3D5E32ECD4BF604733CAFBE7F7623B8B789C93DAA9824546125	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002577.html	9.79	DCDE18EAE626ADE6772D7F69D69707B8E16EEF76B59E70443DA2B9A999957A7B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002578.html	9.95	24C2F4BE71367155EC6522C9068841051C59DA15E5856FA657B147B9FA9FA9CF	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002579.html	8.98	FF0D01015454B93ED946D7D65D635B1A0D5005CA461BBBA12D379F00763BD775	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002580.html	9.7	08D3061463988DA9BB6F31F2560FAD1CDA9E7E6B3FC420AD87AAF3B993249AD5	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002581.html	9.06	900520D7075FC26F72ACB075FD63B7F44BA0513C9E88EEE10377842DBBDA0773	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002582.html	8.08	2EB450F2A3A4B559A38EC8B01F39E50549A92FFFF33639E77C1F6C8469E82965	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002583.html	10.58	629988F304D08CE2195369A668DACF78616E226F7EB84B4489587296990E68C9	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002584.html	12.57	DCC11EF911D8989914296386BBB56F030F278DDFE7B968C4FD22866644710162	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002585.html	7.76	0CEF6DF4914459A270A48B01A6939C2683D9E04BB37F627BF9E2C91D7F61BF53	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002586.html	4.5	3FA340B8109B2D501B69160FE26EA27BE7CFAD12750014AEECF1E57939E00318	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002587.html	9.52	5F63960BB56E2F89D739D7B34227602F6C4ED6BB2620480EC49950ABA09F27A6	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002588.html	5.92	E2BDCABF4E393368243322FC70B281CDE1E5FC96D07C1456A271F4B7A2E42C5C	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002589.html	8.36	4F275D351E5767CA563CD76663E5246DEE3BC2ECD6D6F6BBF085B18EAE464905	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002590.html	10.95	9644C5AE35564156245A394BF4B29C5DFB5B0801F93E94F8BEE35CB6CD3051AA	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002591.html	10.54	48EFDCCFDEB3BAC8DEA824C8ECD1DC4EBD315EB1DB5AC9D6DD5C2DDC726B5406	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002592.html	2.58	5F11AB68A5C33CD115FC15060D5C610BDFA50884B7026E078FE152437DCAE4D7	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002593.html	11.26	1E25245152719156F098301608705A351F3CE2B4EA48E45ADE6F8377D40D7F0B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002594.html	1.94	2FE175133560D6933A7E0B4438716FD669FCBF023221A7809BFF515F233F8D87	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002595.html	6.24	43585B7CB7992C9D38BA5B09507E670F9DB67AEB63C988CF369E856C33F876D5	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002596.html	10.12	EDDB8F880A34EFC57F8DCE7FE10BE5C4C06688B3E8859459E9C10DBF9C0656A7	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002597.html	8.56	EA04BDA94D6C016C69CA71833B540B9E94695B032782E733579929A79D5D3AE1	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002598.html	11.81	D7A075945DC33F72BD6E38D7B1169B6AD23D11F43EFBA6B2BE4246423C55724B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002599.html	11.22	75FE0A5E4110D0B6D7719F72D9BEBDAE53EC2C1142BBE184972D8711A8529B02	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002600.html	11.27	565B3B837D37756F6E7D46798640F38A63E7841375DEF1C45506959ED27D12B7	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002601.html	1.82	19A07358DDA73C0E74012B7C5668342B372074677E5468533E06BCF8771E0729	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002602.html	11.35	0791E3EE6D44EB3856A30167655BC0CE7128A83E555BBB0BB8A274FD90AA536E	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002603.html	5.35	C6B85F7787B22C8A36E03F6D82882C2903AAB8693695FD774F19BA19DFB10877	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002605.html	10.52	D9B799D2A38E6CF374907C7A472EDACDF578C22F5C31E26DE441D4F8831D794D	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002606.html	9.4	62B12B39475B496BC80DD8004EB422499E2210BB4E161ABC6525A05A8988B7AA	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002607.html	7.5	84173AD58993C083A08217612CC47260F47EEDBA3E790D9DC0969B9E4E402C92	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002608.html	8.69	FC346B6DE6057F7F9A2406D57482EF61057983A4640BF46897A1860E2D161FD6	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002609.html	8.48	0FC9A1337838372030C1210B75627400B0964E9D21A06BCA45DCEFC2C0496093	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002610.html	9.46	41F63B6EE9AA97417882A1E8855196CDF93745F754762A817F71A4A259F488B3	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002611.html	12.56	B83268D094071A7B00ACD19C8695503E6FA253D7CFBB23C45A4274CB0A8BD114	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002612.html	9.92	E3ED850B8C273489DB113406445830C665E1BC807DC39EAD6ED092ED8A41E275	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002613.html	9.79	0260D15D13F556888E47E4A69474BD71A748EC4BDAECB231BF86D4B0544E7C2C	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002614.html	9.15	B20BC2258460A85CCA493B10981489DC59DE1D94583CE980858F9885ACEC8655	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002615.html	9.65	5A77595408707E4C2B107098F3628930999CE6A32E287D2D993584ACECB44EDE	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002616.html	9.58	6F31453514E0CCFF9B7546870050CEB176BE5C57FBE6B37B04EB7CBCC7EBC16F	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002617.html	11.42	A41023F95D209F5DDE43CD220B60007D1B2B4028D750B89471A113E755DC8DB8	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002618.html	14.26	89CE489A48241BFC7084F2EA521873D148B20E940ADBA0DCC8FF93574408AC80	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002619.html	8.6	63C11059D1B107ED2F49B07DC4BB6329C34FD7A8ACD2A6A4BB071A0FDC009B73	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002620.html	10.69	85973B9DE5E9666B6C4059E60B8417925E0220F833BF247802559AFDDAF59A01	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002621.html	7.89	B331DF2AC3F5915BAE09C04AA837B5A2255FA7AB405842BF12B6ED7E8494139E	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002622.html	10.9	FA8360C789081FBB5D3F4A13DC393CE30DA805D16AA6C8102C983C892214E127	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002623.html	9.47	018B14F9A83B66A6F78F5B4A2599FC20C313861A9CD8BFFC0357ABC46754C429	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002624.html	12.88	B16ED50389F315E680DDA733E4FD8A42F1E902B0535A01BF510B1F5B9E4C2DCF	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002625.html	10.72	7AC71D95777E8679E0B2F8F0E01373CA05ECC0C0CBD42CC78047F3587FB28CA3	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002626.html	10.42	6D0CAA53E2BA2F29BE11DE7E95478BE32477EFF728ED0A9824FC1643AF030A39	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002627.html	5.35	488E8CA6D8FB3E211A600A5655A7BE6AF28F3731465298479F530EE4776712A8	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002628.html	6.8	AA609DB46BC310A88DE2BB9F8FF5777F260DC55DF2366D71FA701B835778E690	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002629.html	11.26	783B8B4071F83BAD50488DC58C59D27FBECE029F891A233E1985680D5D1A4525	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002630.html	11.14	2DA6DD5D6F71A12BB8DFB947265C4CD2306BC9F18819C8529E6D406F8E39C674	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002631.html	10.3	78D2DB1974A228733F2405648143BD6A0A6FC795C530ECA7384BE78D08346873	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002632.html	11.73	3F3A6CD5EE6371C1EFE4C5FC19C10A1C2D10BB6964DCA35A74D07248AEBB8F8D	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002633.html	8.83	64176AD477C987607EFD4C9FD90E3BB58EC0668E18BC37F45AB9BB8CAD11498B	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002634.html	9.7	9CCDBE869E84D0C8E3A56A29C343EF1886A9167795806E060718047CBACF1ED8	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002635.html	8.9	1A5D7BA7684C7DBC28D25C60FE8A1DFCFBDE69DE96580AC1844115CE48E3C35E	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002636.html	9.86	B71666F80B8E401D501752A94B68FC1266F3A82091AA2AF3471B57220AFCA9C2	1
D:\Stock\trading_assistant\10_source_library_archive\batch_149_tdx_custom_terminal_external_folder_absorb__20260719\00_raw_snapshot\from_temp_staging__20260806\羽搧綸巾   经典酷黑   灵动版\company\ZTYY\002637.html	8.48	2BF8CDC3DB19BC4EDA428C40EF58A9DAA51D34D7A7B4A4E2E0D3F179CD31F76D	1
