trade_date	actual_trade_date	universe	snapshot_minute	sector_code	sector_name	theme_code	theme_name	main_net_amount	big_order_net_amount	strength	pct_chg	relative_inflow	float_market_cap	change_from_open	member_count	main_buy_amount	main_sell_amount
20260810	20260810	featured	15:00	801253k	数字能源	801253k	数字能源	-14713041	0	32	0.639	-0.0070127182928181745	2098051053194	-14713041	0	43027574	-57740615
20260810	20260810	featured	15:00	801529k	激光	801529k	激光	-17532045	-9861648	-15	-0.156	-0.027527311881759896	636896369515	-17605385	0	318947395	-336479440
20260810	20260810	featured	15:00	801115k	海南	801115k	海南	-18070361	-12176978	162	1.625	-0.024484653762669183	738028038916	-18679264	0	500983544	-519053905
20260810	20260810	featured	15:00	801762k	甘肃省	801762k	甘肃省	-18080455	0	84	1.125	-0.053113184520068225	340413687550	-18080455	0	19966793	-38047248
20260810	20260810	featured	15:00	801850k	食品安全	801850k	食品安全	-19773493	-4230960	199	2.101	-0.041405806036699626	477553630582	-19741087	27	242935377	-262708870
20260810	20260810	featured	15:00	801412k	新零售	801412k	新零售	-19906808	0	202	2.353	-0.014781256189748945	1346760230961	-18166424	0	115337888	-135244696
20260810	20260810	featured	15:00	801760k	湖北省	801760k	湖北省	-23073772	-1868162	87	0.947	-0.011921871398961892	1935415273982	-23609102	0	319559924	-342633696
20260810	20260810	featured	15:00	801642k	石英材料	801642k	石英材料	-24466661	-13272134	-21	0.454	-0.09633842984344607	253965743886	-21535772	0	214164735	-238631396
20260810	20260810	featured	15:00	801462k	RCS	801462k	RCS	-25285411	-3259153	47	1.075	-0.05207332173128672	485573229426	-23861836	0	74343381	-99628792
20260810	20260810	featured	15:00	801871k	汽车充电	801871k	汽车充电	-26169838	-4011434	63	0.818	-0.003301483574354723	7926690353174	-25277861	0	743186434	-769356272
20260810	20260810	featured	15:00	801653k	霍乱概念	801653k	霍乱概念	-29167082	0	-2	0.972	-0.4143725929627939	70388540399	-29167082	0	3081995	-32249077
20260810	20260810	featured	15:00	801190k	卫星导航	801190k	卫星导航	-30227821	-181690093	-258	0.494	-0.007184884091703366	4207141077600	-23462892	0	4370583456	-4400811277
20260810	20260810	featured	15:00	803029k	物理AI	803029k	物理AI	-31868417	5912027	-34	0.214	-0.012335147583576312	2583545659594	-29151985	0	496462255	-528330672
20260810	20260810	featured	15:00	801144k	医美	801144k	医美	-32958137	-4202005	644	1.689	-0.030125381215031968	1094032197128	-48217255	32	1640168969	-1673127106
20260810	20260810	featured	15:00	801137k	醋酸	801137k	醋酸	-33873460	-8715871	250	2.51	-0.3352719482055528	101032788998	-33092687	0	743135987	-777009447
20260810	20260810	featured	15:00	801301k	体育产业	801301k	体育产业	-34560957	-13250395	657	1.716	-0.01791615829008015	1929038382025	-34890143	0	538065031	-572625988
20260810	20260810	featured	15:00	801122k	壳资源	801122k	壳资源	-35115588	0	164	2.01	-0.061690293064038774	569223880385	-35115588	0	214551800	-249667388
20260810	20260810	featured	15:00	801719k	腾讯概念	801719k	腾讯概念	-40088665	9604327	78	1.05	-0.01020851370631821	3926983511340	-42411559	0	728991555	-769080220
20260810	20260810	featured	15:00	801075k	自主可控	801075k	自主可控	-41143686	-10368274	43	0.602	-0.03585993344965035	1147344181711	-40830687	63	149298845	-190442531
20260810	20260810	featured	15:00	801382k	分拆上市预期	801382k	分拆上市预期	-43211959	-24578778	51	0.517	-0.016817255758782856	2569501208747	-42578099	0	248161420	-291373379
20260810	20260810	featured	15:00	801547k	碳基材料	801547k	碳基材料	-45336650	-149296	69	0.696	-0.3092392146801881	146607053206	-45622316	0	91485692	-136822342
20260810	20260810	featured	15:00	801606k	成渝经济圈	801606k	成渝经济圈	-45716139	0	210	2.107	-1.0318363456264228	44305610278	-51464739	0	130584485	-176300624
20260810	20260810	featured	15:00	801530k	中字头	801530k	中字头	-46898025	1399476	114	1.215	-0.004169653078573589	11247464505139	-46273184	0	533374622	-580272647
20260810	20260810	featured	15:00	801422k	小金属概念	801422k	小金属概念	-47032437	47396127	-83	2.521	-0.008949139454109885	5255526214691	-65420171	0	1258292485	-1305324922
20260810	20260810	featured	15:00	801332k	大麻	801332k	大麻	-47061243	-6430888	204	2.451	-0.11339871337941552	415006851467	-47656219	0	192169797	-239231040
20260810	20260810	featured	15:00	801587k	光热发电	801587k	光热发电	-47903487	-3101607	148	1.655	-0.06094750487773178	785979460457	-47903487	0	78861080	-126764567
20260810	20260810	featured	15:00	801284k	举牌	801284k	举牌	-51496428	-14256050	126	1.363	-0.04291596731084256	1199936322698	-53622658	0	317469727	-368966155
20260810	20260810	featured	15:00	801451k	wifi6/7	801451k	wifi6/7	-52346058	-13021213	-38	-0.386	-0.10163389212046496	515045295500	-54246768	0	182323173	-234669231
20260810	20260810	featured	15:00	801095k	游戏	801095k	游戏	-53482410	31055811	102	1.028	-0.05150332607044533	1038426332444	-65711521	31	4048923092	-4102405502
20260810	20260810	featured	15:00	801210k	操作系统	801210k	操作系统	-62279517	2719982	12	0.122	-0.04499770576792567	1384059830099	-59548578	0	526894942	-589174459
20260810	20260810	featured	15:00	801733k	中特估	801733k	中特估	-64667531	-21794702	99	1.17	-0.003280630702241112	19711920319414	-65996971	0	373948133	-438615664
20260810	20260810	featured	15:00	801157k	智慧停车	801157k	智慧停车	-76934879	0	67	0.671	-1.0629127748881884	72381178228	-78577454	0	254246492	-331181371
20260810	20260810	featured	15:00	801470k	西部大开发	801470k	西部大开发	-85390235	25004946	152	1.824	-0.007253166714926082	11772821218114	-83327116	47	2102049753	-2187439988
20260810	20260810	featured	15:00	801168k	工业气体	801168k	工业气体	-86159409	-5458630	29	0.292	-0.502704833547261	171391646251	-84078032	0	588573053	-674732462
20260810	20260810	featured	15:00	801136k	安防	801136k	安防	-90161144	-107983506	84	1.1	-0.10335770601163656	872321450225	-86101961	0	1554245551	-1644406695
20260810	20260810	featured	15:00	801093k	天然气	801093k	天然气	-94952237	-106609936	137	1.443	-0.026173770373098378	3627763048521	-87823339	0	2554684497	-2649636734
20260810	20260810	featured	15:00	801411k	柔性屏	801411k	柔性屏	-97311481	-27022793	43	0.564	-0.06908382756299392	1408600021637	-95426048	0	267709843	-365021324
20260810	20260810	featured	15:00	801086k	玻璃	801086k	玻璃	-102398538	-44049930	659	0.599	-0.15411740730778187	664419028251	-98713228	19	980876824	-1083275362
20260810	20260810	featured	15:00	801880k	燃气轮机	801880k	燃气轮机	-102968956	-21804879	397	0.978	-0.1119704699391576	919608143611	-102316143	0	1649267343	-1752236299
20260810	20260810	featured	15:00	801234k	航运	801234k	航运	-123454662	6420460	682	1.961	-0.0856802012241445	1440877358318	-123695679	0	1751166508	-1874621170
20260810	20260810	featured	15:00	801752k	广西壮族自治区	801752k	广西壮族自治区	-124062919	1909583	229	2.912	-0.3119789182659459	397664430948	-127066425	0	628068989	-752131908
20260810	20260810	featured	15:00	801371k	垃圾分类	801371k	垃圾分类	-128849028	-12462547	170	1.705	-0.6237001516534162	206588097916	-128878478	0	314752623	-443601651
20260810	20260810	featured	15:00	801579k	垃圾发电	801579k	垃圾发电	-129836452	-26803075	181	2.068	-0.34025267180962787	381588339364	-125122447	0	1010655229	-1140491681
20260810	20260810	featured	15:00	801196k	LED	801196k	LED	-130439717	-46973694	-393	0.169	-0.4429316698738399	294491737376	-132621566	70	393111727	-523551444
20260810	20260810	featured	15:00	801754k	江苏省	801754k	江苏省	-131635003	-73112128	95	1.16	-0.015512478123894832	8485749468825	-128154895	0	1937361670	-2068996673
20260810	20260810	featured	15:00	803024k	低价股	803024k	低价股	-151544589	15282256	172	1.965	-0.005049918535652866	30009313601810	-152748762	0	3772118385	-3923662974
20260810	20260810	featured	15:00	801433k	光学镜头	801433k	光学镜头	-156448485	-97958929	9	0.092	-0.37571282970252673	416404425486	-154663825	0	420456288	-576904773
20260810	20260810	featured	15:00	801273k	股权转让	801273k	股权转让	-158511323	-28517896	1133	1.59	-0.012050238012968706	13154206815617	-161895190	0	3711700452	-3870211775
20260810	20260810	featured	15:00	801571k	一季报增长	801571k	一季报增长	-160871562	12428695	109	1.302	-0.00240149905872099	66987976287477	-186000356	0	8206391666	-8367263228
20260810	20260810	featured	15:00	801120k	电力	801120k	电力	-163627654	282098499	2605	1.764	-0.019314224578150782	8471872807418	-145640039	217	10662154436	-10825782090
20260810	20260810	featured	15:00	801439k	网红经济	801439k	网红经济	-171728043	18620919	175	1.871	-0.08698786749187426	1974160856582	-207595444	0	5283427145	-5455155188
20260810	20260810	featured	15:00	801751k	广东省	801751k	广东省	-184475438	-27045316	72	0.979	-0.011336792376374272	16272278072627	-178173430	0	2131710177	-2316185615
20260810	20260810	featured	15:00	801468k	电子烟	801468k	电子烟	-201570843	-7501698	61	0.819	-0.32944721189094156	611845648482	-201582266	27	915452610	-1117023453
20260810	20260810	featured	15:00	801306k	深圳	801306k	深圳	-208232116	-31579577	68	0.819	-0.02521506100059508	8258243594774	-203322124	0	886283179	-1094515295
20260810	20260810	featured	15:00	801437k	传感器	801437k	传感器	-210022102	-18409176	-43	0.786	-0.07646980985321176	2746470828202	-209788391	0	834876442	-1044898544
20260810	20260810	featured	15:00	801420k	蓝宝石	801420k	蓝宝石	-223513779	-51647627	31	0.64	-0.215433852110883	1037505372577	-216184212	0	655818291	-879332070
20260810	20260810	featured	15:00	801430k	智能交通	801430k	智能交通	-226235490	38954889	108	1.238	-0.1829323414092865	1236716745968	-253188991	0	2862055835	-3088291325
20260810	20260810	featured	15:00	801452k	再融资	801452k	再融资	-246574350	0	100	1.19	-0.0812253670155246	3035681574118	-247978328	0	846743454	-1093317804
20260810	20260810	featured	15:00	801657k	减速器	801657k	减速器	-249088854	80247033	537	0.565	-0.19566716623607772	1273023260834	-239799311	0	2115312956	-2364401810
20260810	20260810	featured	15:00	801522k	专精特新	801522k	专精特新	-256783478	-100874621	62	0.71	-0.044578323252910015	5760276727843	-251004299	0	2076793030	-2333576508
20260810	20260810	featured	15:00	801519k	汽车类	801519k	汽车类	-264455768	-383708357	71	0.836	-0.014950221061680287	17689087466261	-255839521	0	11471419385	-11735875153
20260810	20260810	featured	15:00	801199k	汽车零部件	801199k	汽车零部件	-266421086	-406869576	1828	0.788	-0.015139472965307831	17597778113578	-268395624	0	15060470316	-15326891402
20260810	20260810	featured	15:00	801589k	电机电控	801589k	电机电控	-279237835	-86048383	44	0.612	-0.4197551051230359	665239878186	-268614385	0	853504061	-1132741896
20260810	20260810	featured	15:00	801369k	病毒防治	801369k	病毒防治	-301194681	94346854	-157	1.652	-0.0577811034055813	5212684826834	-313346933	21	10243912596	-10545107277
20260810	20260810	featured	15:00	801169k	VR/AR/MR	801169k	VR/AR/MR	-317781340	-99408027	31	0.42	-0.08699971784067395	3652670926841	-317833872	0	2930855330	-3248636670
20260810	20260810	featured	15:00	801366k	业绩增长	801366k	业绩增长	-325958882	15408904	111	1.384	-0.00990479089778238	32909213870732	-326577687	0	3582001693	-3907960575
20260810	20260810	featured	15:00	801572k	中报增长	801572k	中报增长	-325958882	15408904	7	1.332	-0.009774920771805654	33346447465864	-326577687	0	3582001693	-3907960575
20260810	20260810	featured	15:00	801081k	证券	801081k	证券	-344912467	-21474115	29	0.293	-0.1121671653398974	3074986034949	-338843695	50	4465085979	-4809998446
20260810	20260810	featured	15:00	801235k	化工	801235k	化工	-349944699	138520225	3158	1.741	-0.02648630298252189	13212289356915	-496311963	0	31667121653	-32017066352
20260810	20260810	featured	15:00	801057k	石油石化	801057k	石油石化	-359838835	-45983631	644	1.448	-0.09881264791826623	3641627287406	-370548383	0	3464085790	-3823924625
20260810	20260810	featured	15:00	801059k	字节概念	801059k	字节概念	-364357468	-73252095	26	0.91	-0.10170228829739744	3582588691953	-372397505	0	1532562311	-1896919779
20260810	20260810	featured	15:00	801374k	造船	801374k	造船	-406066950	-175126453	225	2.624	-0.6081198029515099	667741698312	-401544380	0	1687306513	-2093373463
20260810	20260810	featured	15:00	801574k	年报增长	801574k	年报增长	-425515560	-35554192	93	1.161	-0.007400737566611855	57496371972396	-434101109	0	6471636812	-6897152372
20260810	20260810	featured	15:00	801351k	科创板	801351k	科创板	-437289339	-72701820	17	0.411	-0.03832705282359973	11409417285817	-437910937	0	3363052386	-3800341725
20260810	20260810	featured	15:00	801074k	核电	801074k	核电	-588397314	-398101338	611	1.181	-0.08532781482789982	6895726970001	-590356361	96	7646026089	-8234423403
20260810	20260810	featured	15:00	801218k	华为概念	801218k	华为概念	-648094439	-280358056	-10	0.572	-0.034792500760133196	18627417542306	-642864172	0	4366015007	-5014109446
20260810	20260810	featured	15:00	801016k	稀土永磁	801016k	稀土永磁	-771967655	184392179	98	1.096	-0.49683924249059824	1553757410808	-700762350	59	10928432082	-11700399737
20260810	20260810	featured	15:00	801313k	金融概念	801313k	金融概念	-776468634	-453616808	513	1.287	-0.07252391605570767	10706380408410	-776704976	0	7038697643	-7815166277
20260810	20260810	featured	15:00	801328k	消费电子	801328k	消费电子	-886729113	-356738937	-141	0.293	-0.0568315930595545	15602749549371	-881789259	89	11669672550	-12556401663
20260810	20260810	featured	15:00	801071k	保险	801071k	保险	-912566142	-296744772	-39	-0.393	-0.4638813014175347	1967240626452	-903586371	6	2445577917	-3358144059
20260810	20260810	featured	15:00	803023k	AI应用	803023k	AI应用	-960627587	11054506	4216	1.013	-0.09832516878014923	9769905294014	-1110065695	174	24692490730	-25653118317
20260810	20260810	featured	15:00	801878k	端侧AI	801878k	端侧AI	-1322252392	-606781577	-6	0.061	-0.17239816110205206	7669759256987	-1340534999	0	9916979198	-11239231590
20260810	20260810	featured	15:00	801087k	风电	801087k	风电	-1495938403	-846969858	551	1.268	-0.2537311765413769	5895761109814	-1380228371	56	18993682636	-20489621039
20260810	20260810	featured	15:00	801045k	医药	801045k	医药	-1580437837	-44367555	7528	1.612	-0.2069815707281198	7635645199910	-1616149801	0	52231408102	-53811845939
20260810	20260810	featured	15:00	801159k	机器人概念	801159k	机器人概念	-1992124326	-610172513	4299	0.842	-0.10675566426434088	18660596041698	-1961574580	0	18705268255	-20697392581
20260810	20260810	featured	15:00	801067k	面板	801067k	面板	-2152856912	-891322609	-404	0.448	-0.38157984550997515	5641956558588	-2162633480	0	15661190850	-17814047762
20260810	20260810	featured	15:00	801584k	数字经济	801584k	数字经济	-2189329064	-404462316	-123	0.95	-0.10373613455452682	21104787385819	-2253424498	0	14091742345	-16281071409
20260810	20260810	featured	15:00	801085k	人工智能	801085k	人工智能	-2730789349	-1269423748	-930	0.853	-0.09092887018357562	30032148683766	-2831374113	0	58743598675	-61474388024
20260810	20260810	featured	15:00	801807k	算力	801807k	算力	-4755879848	-1581343548	5534	0.375	-0.1926013715387536	24692865943808	-4793904576	130	58753010408	-63508890256
20260810	20260810	featured	15:00	801001k	芯片	801001k	芯片	-20387565802	-9153043003	4607	0.399	-0.7428363463869987	27445568463580	-20410434339	0	240222503062	-260610068864
20260810	20260810	featured	15:00	801660k	通信	801660k	通信	-29313059377	-13724930759	906	-0.055	-1.5139056305400052	19362540693203	-29177223452	0	201043009117	-230356068494
